"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.355,0.433,0.475,0.323
"P05","Bastante",0.252,0.302,0.22,0.142
"P05","Poco",0.21,0.176,0.163,0.247
"P05","Nada",0.168,0.062,0.124,0.266
"P05","No sabe",0.015,0.027,0.018,0.022
"P06","Siempre",0.196,0.186,0.29,0.119
"P06","Casi siempre",0.306,0.194,0.296,0.311
"P06","Casi nunca",0.322,0.409,0.306,0.186
"P06","Nunca, pero esta es una excepción",0.176,0.211,0.108,0.384
"P08","Unión por la Patria",0.144,0.163,0.416,0.214
"P08","Juntos por el Cambio",0.337,0.299,0.17,0.156
"P08","De los Liberales libertarios",0.32,0.196,0.133,0.069
"P08","De la Izquierda",0.021,0.019,0.033,0.015
"P08","Hacemos por nuestro país",0,0.009,0.016,0.017
"P08","Otro",0.052,0.128,0.055,0.101
"P08","En blanco",0.011,0.066,0.058,0.138
"P08","No sabe",0.115,0.12,0.119,0.29
"P09","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.103,0.162,0.357,0.201
"P09","Juan Grabois a presidente y Paula Abal Medina a vicepresidenta por Unión por la Patria",0.036,0.054,0.107,0.163
"P09","Patricia Bullrich a presidenta y Luis Petri a vicepresidente por Juntos por el Cambio",0.331,0.265,0.108,0.087
"P09","Horacio Rodríguez Larreta a presidente y Gerardo Morales a vicepresidente por Juntos por el Cambio",0.161,0.092,0.059,0.085
"P09","Javier Milei a presidente y Victoria Villarruel a vicepresidenta por la Libertad Avanza",0.278,0.242,0.211,0.22
"P09","A los candidatos a presidente del Frente de Izquierda",0.005,0.031,0.032,0.035
"P09","En blanco",0.052,0.054,0.045,0.049
"P09","No sabe",0.034,0.1,0.081,0.16
"P12","Pablo Grasso a gobernador y Javier Castro a vicegobernador dentro del lema de Unión por la Patria",0.03,0.15,0.273,0.151
"P12","Javier Belloni a gobernador y Fernando Cotillo a vicegobernador dentro del lema de Unión por la Patria",0.029,0.13,0.281,0.184
"P12","Guillermo Polke  a gobernador y Miriam Glorgia a vicegobernadora dentro del lema de Unión por la Patria",0.024,0.01,0.007,0.068
"P12","Claudio Vidal a gobernador y Fabián Leguizamón a vicegobernador dentro del lema de por Santa Cruz",0.335,0.31,0.158,0.113
"P12","Jose Carambia a gobernador y Maria Guerra a vicegobernadora dentro del lema de por Santa Cruz",0.052,0.035,0.036,0.037
"P12","A alguno de los otros candidatos a gobernador del lema Por Santa Cruz: Sergio Acevedo, Daniel Gardonio, Mario Markic o Ruben Ferrara",0.338,0.109,0.048,0.03
"P12","Roxana Reyes a gobernadora y Luis Vera a vicegobernador dentro del lema de Cambia Santa Cruz",0.148,0.208,0.095,0.112
"P12","Mirey Zeidan a gobernador y Carlos Fernández a vicegobernador dentro del lema de Cambia Santa Cruz",0.008,0.003,0.03,0.064
"P12","Alguno de los candidatos de Izquierda",0.03,0,0.023,0.035
"P12","No sabe",0.006,0.045,0.049,0.206
"P15","Lo votaría",0.098,0.187,0.373,0.186
"P15","Puede que lo vote",0.079,0.114,0.109,0.076
"P15","Nunca lo votaría",0.789,0.649,0.45,0.351
"P15","No sabe",0.034,0.05,0.068,0.387
"P16","Lo votaría",0.071,0.102,0.195,0.124
"P16","Puede que lo vote",0.072,0.132,0.11,0.037
"P16","Nunca lo votaría",0.783,0.701,0.633,0.31
"P16","No sabe",0.074,0.065,0.062,0.529
"P17","Lo votaría",0.38,0.292,0.124,0.129
"P17","Puede que lo vote",0.294,0.262,0.117,0.093
"P17","Nunca lo votaría",0.298,0.415,0.716,0.31
"P17","No sabe",0.028,0.031,0.043,0.468
"P18","Lo votaría",0.325,0.124,0.074,0.08
"P18","Puede que lo vote",0.332,0.447,0.096,0.057
"P18","Nunca lo votaría",0.241,0.399,0.781,0.402
"P18","No sabe",0.102,0.03,0.049,0.461
"P19","Lo votaría",0.38,0.25,0.185,0.226
"P19","Puede que lo vote",0.117,0.24,0.101,0.095
"P19","Nunca lo votaría",0.412,0.478,0.698,0.292
"P19","No sabe",0.091,0.032,0.016,0.387
"P20","Lo votaría",0.146,0.186,0.281,0.174
"P20","Puede que lo vote",0.075,0.151,0.105,0.157
"P20","Nunca lo votaría",0.718,0.6,0.557,0.169
"P20","No sabe",0.061,0.063,0.057,0.5
"P21","Lo votaría",0.089,0.113,0.317,0.22
"P21","Puede que lo vote",0.116,0.253,0.164,0.215
"P21","Nunca lo votaría",0.77,0.593,0.491,0.161
"P21","No sabe",0.025,0.041,0.028,0.404
"P22","Lo votaría",0.107,0.02,0.044,0.059
"P22","Puede que lo vote",0.057,0.137,0.06,0
"P22","Nunca lo votaría",0.746,0.773,0.857,0.259
"P22","No sabe",0.09,0.07,0.039,0.682
"P23","Lo votaría",0.436,0.258,0.132,0.173
"P23","Puede que lo vote",0.206,0.286,0.081,0.101
