"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.3,0.233,0.176,0.188
"P10","Casi siempre",0.343,0.302,0.292,0
"P10","Casi nunca",0.25,0.297,0.363,0.542
"P10","Nunca, pero esta es una excepción",0.107,0.168,0.169,0.27
"P11","Unión por la Patria",0.597,0.753,0.235,0.166
"P11","La Libertad Avanza",0.251,0.128,0.637,0.773
"P11","En blanco",0.089,0.092,0.072,0.061
"P11","No sabe",0.063,0.027,0.056,0
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.707,0.767,0.229,0.166
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.24,0.15,0.7,0.773
"P13","En blanco",0.021,0.049,0.041,0
"P13","No sabe",0.032,0.034,0.03,0.061
"P15","Totalmente seguro",0.764,0.82,0.766,0.532
"P15","Bastante seguro",0.152,0.102,0.111,0
"P15","Algo seguro",0.054,0.036,0.068,0
"P15","Para nada seguro",0.03,0.042,0.055,0.468
"P16","Tiene Decidido que va a ir a votar",0.88,0.92,0.95,0.593
"P16","Tiene dudas sobre si va a ir a  votar",0.066,0.018,0.034,0.407
"P16","Tiene Decidido que no va a ir a votar",0.054,0.062,0.016,0
"P17","Lo votaría",0.804,0.792,0.259,0.166
"P17","Puede que lo vote",0.068,0.041,0.044,0.061
"P17","Nunca lo votaría",0.1,0.153,0.671,0.773
"P17","No sabe",0.028,0.014,0.026,0
"P18","Lo votaría",0.26,0.121,0.588,0.366
"P18","Puede que lo vote",0.086,0.074,0.101,0.468
"P18","Nunca lo votaría",0.621,0.797,0.288,0.166
"P18","No sabe",0.033,0.008,0.023,0
"P19","Si",0.837,0.897,0.9,1
"P19","No",0.163,0.103,0.1,0
"P20","Sergio Massa",0.836,0.914,0.442,0.809
"P20","Javier Milei",0.164,0.086,0.558,0.191
"P21","Sergio Massa",0.815,0.886,0.326,0.578
"P21","Javier Milei",0.185,0.114,0.674,0.422
"P22","Sergio Massa",0.832,0.898,0.325,0.161
"P22","Javier Milei",0.168,0.102,0.675,0.839
"P23","Sergio Massa",0.783,0.875,0.315,0.578
"P23","Javier Milei",0.217,0.125,0.685,0.422
