"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P10","Siempre",0.219,0.152,0.204,0.244
"P10","Casi siempre",0.275,0.298,0.278,0.264
"P10","Casi nunca",0.327,0.397,0.336,0.278
"P10","Nunca, pero esta es una excepción",0.179,0.153,0.182,0.214
"P11","Unión por la Patria",0.105,0.18,0.665,0.131
"P11","La Libertad Avanza",0.813,0.587,0.155,0.089
"P11","En blanco",0.04,0.118,0.113,0.299
"P11","No sabe",0.042,0.115,0.067,0.481
"P13","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.083,0.147,0.741,0.125
"P13","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.898,0.628,0.131,0.13
"P13","En blanco",0.009,0.117,0.094,0.212
"P13","No sabe",0.01,0.108,0.034,0.533
"P15","Totalmente seguro",0.812,0.362,0.79,0.301
"P15","Bastante seguro",0.113,0.18,0.115,0.114
"P15","Algo seguro",0.044,0.277,0.046,0.134
"P15","Para nada seguro",0.031,0.181,0.049,0.451
"P16","Tiene Decidido que va a ir a votar",0.968,0.775,0.911,0.687
"P16","Tiene dudas sobre si va a ir a  votar",0.024,0.154,0.037,0.269
"P16","Tiene Decidido que no va a ir a votar",0.008,0.071,0.052,0.044
"P17","Lo votaría",0.185,0.134,0.723,0.14
"P17","Puede que lo vote",0.034,0.209,0.046,0.058
"P17","Nunca lo votaría",0.775,0.606,0.221,0.214
"P17","No sabe",0.006,0.051,0.01,0.588
"P19","Si",0.897,0.732,0.86,0.661
"P19","No",0.103,0.268,0.14,0.339
"P20","Sergio Massa",0.277,0.559,0.874,0.681
"P20","Javier Milei",0.723,0.441,0.126,0.319
"P21","Sergio Massa",0.153,0.454,0.828,0.68
"P21","Javier Milei",0.847,0.546,0.172,0.32
"P22","Sergio Massa",0.179,0.414,0.827,0.511
"P22","Javier Milei",0.821,0.586,0.173,0.489
"P23","Sergio Massa",0.148,0.408,0.83,0.556
"P23","Javier Milei",0.852,0.592,0.17,0.444
"P24","Si",0.148,0.252,0.721,0.368
"P24","No",0.852,0.748,0.279,0.632
"P25","Si",0.866,0.735,0.309,0.596
"P25","No",0.134,0.265,0.691,0.404
"P28","Inflación",0.325,0.308,0.413,0.27
"P28","Desempleo",0.034,0.078,0.094,0.056
"P28","Corrupción",0.469,0.377,0.14,0.255
"P28","Inseguridad",0.09,0.101,0.085,0.202
"P28","Precio del dólar",0.012,0.005,0.017,0.026
"P28","Pobreza",0.029,0.068,0.132,0.113
"P28","Narcotráfico",0.009,0.008,0.007,0.006
"P28","Tarifas",0.003,0,0.012,0.01
"P28","Otro",0.025,0.053,0.08,0.04
"P28","No sabe",0.004,0.002,0.02,0.022
"P32","Sin deuda",0.423,0.375,0.471,0.354
"P32","Menos de 10%",0.149,0.22,0.169,0.105
"P32","Entre 10 y 20%",0.134,0.146,0.12,0.221
"P32","Entre 20 y 30%",0.09,0.051,0.069,0.081
"P32","Entre 30 y 40%",0.051,0.086,0.045,0.062
"P32","Mas del 40%",0.113,0.066,0.093,0.111
"P32","No sabe",0.04,0.056,0.033,0.066
"P33","Gran excedente habitual",0.013,0.005,0.018,0.029
"P33","Gran excedente excepcional",0.011,0.006,0.005,0
"P33","Pequeño excedente habitual",0.052,0.05,0.118,0
"P33","Pequeño excedente excepcional",0.055,0.083,0.09,0.058
"P33","Alcanza gastos familia",0.138,0.175,0.191,0.096
"P33","No alcanza gastos familia",0.093,0.129,0.104,0.15
"P33","Solo NBFamiliares",0.296,0.295,0.209,0.35
"P33","No alcanza NBFamiliares",0.331,0.238,0.244,0.303
"P33","No sabe",0.011,0.019,0.021,0.014
"P34","Muy buena",0.067,0.064,0.088,0.063
"P34","Buena",0.189,0.19,0.279,0.075
"P34","Ni buena ni mala",0.425,0.514,0.445,0.546
"P34","Mala",0.238,0.177,0.138,0.188
"P34","Muy mala",0.069,0.052,0.027,0.008
"P34","No sabe",0.012,0.003,0.023,0.12
"P35","Mejor",0.064,0.115,0.181,0.136
"P35","Igual",0.118,0.165,0.427,0.15
"P35","Peor",0.79,0.705,0.354,0.658
"P35","No sabe",0.028,0.015,0.038,0.056
"P36","Mejor",0.137,0.082,0.274,0
"P36","Igual",0.2,0.232,0.303,0.271
"P36","Peor",0.466,0.505,0.239,0.524
"P36","No sabe",0.197,0.181,0.184,0.205
"P37","Muy buena",0.068,0.093,0.063,0.089
"P37","Buena",0.042,0.052,0.119,0.057
"P37","Ni buena ni mala",0.066,0.111,0.26,0.155
"P37","Mala",0.309,0.283,0.385,0.394
"P37","Muy mala",0.51,0.461,0.156,0.227
"P37","No sabe",0.005,0,0.017,0.078
"P38","Mejor",0.042,0.102,0.181,0
"P38","Igual",0.054,0.091,0.305,0.181
"P38","Peor",0.87,0.775,0.444,0.777
"P38","No sabe",0.034,0.032,0.07,0.042
"P39","Mejor",0.149,0.07,0.323,0.033
"P39","Igual",0.145,0.157,0.213,0.209
"P39","Peor",0.571,0.597,0.279,0.559
"P39","No sabe",0.135,0.176,0.185,0.199
"P40","Muy buena",0.048,0.075,0.096,0.149
"P40","Buena",0.019,0.063,0.148,0.031
"P40","Ni buena ni mala",0.058,0.028,0.31,0.193
"P40","Mala",0.223,0.339,0.285,0.342
"P40","Muy mala",0.646,0.495,0.15,0.285
"P40","No sabe",0.006,0,0.011,0
"P42","Muy buena",0.029,0.027,0.07,0.082
"P42","Buena",0.03,0.097,0.188,0.027
"P42","Ni buena ni mala",0.056,0.108,0.322,0.187
"P42","Mala",0.215,0.269,0.247,0.356
"P42","Muy mala",0.663,0.488,0.153,0.32
"P42","No sabe",0.007,0.011,0.02,0.028
"P43","Muy buena",0.047,0.046,0.158,0.083
"P43","Buena",0.037,0.109,0.345,0.071
"P43","Ni buena ni mala",0.089,0.157,0.222,0.217
"P43","Mala",0.249,0.284,0.156,0.403
"P43","Muy mala",0.575,0.404,0.109,0.18
"P43","No sabe",0.003,0,0.01,0.046
"P44","Muy buena",0.039,0.054,0.071,0.054
"P44","Buena",0.026,0.063,0.201,0.086
"P44","Ni buena ni mala",0.049,0.061,0.336,0.12
"P44","Mala",0.189,0.292,0.236,0.444
"P44","Muy mala",0.693,0.53,0.137,0.296
"P44","No sabe",0.004,0,0.019,0
"P45","Muy buena",0.04,0.045,0.066,0.162
"P45","Buena",0.021,0.054,0.109,0.008
"P45","Ni buena ni mala",0.037,0.113,0.295,0.059
"P45","Mala",0.193,0.256,0.341,0.345
"P45","Muy mala",0.707,0.518,0.188,0.426
"P45","No sabe",0.002,0.014,0.001,0
"P46","Muy buena",0.056,0.08,0.408,0.059
"P46","Buena",0.021,0.08,0.158,0.063
