"var","categoria","Si","No"
"P01","Empleado en relación de dependencia",0.335,0.222
"P01","Jubilado o pensionado",0.126,0.346
"P01","Desempleado",0.251,0.244
"P01","Monotributista o autónomo",0.173,0.089
"P01","Empresario",0.019,0.016
"P01","Estudiante",0.027,0.018
"P01","Otro",0.069,0.065
"P02","Menos de $50.000 mensuales",0.422,0.518
"P02","Entre $50.000 y $100.000 mensuales",0.219,0.229
"P02","Entre $100.000 y $150.000 mensuales",0.173,0.125
"P02","Entre $150.000 y $200.000 mensuales",0.075,0.058
"P02","Entre $200.000 y $250.000 mensuales",0.039,0.023
"P02","Entre $250.000 y $300.000 mensuales",0.021,0.015
"P02","Más de $300.000",0.051,0.032
"P03","Si, tengo",0.121,0.124
"P03","No, no tengo",0.879,0.876
"P04","Si",0.331,0.238
"P04","No",0.669,0.762
"P05","Si",0.183,0.129
"P05","No",0.817,0.871
"P06","Si",0.243,0.311
"P06","No",0.757,0.689
"P07","Si, lo tomaría",0.233,0.118
"P07","Probablemente si",0.284,0.271
"P07","Probablemente no",0.191,0.263
"P07","No. no lo tomaría",0.228,0.26
"P07","No sabe",0.064,0.088
"P08","Si",0.529,0.405
"P08","No",0.471,0.595
"P09","1",0.345,0.328
"P09","2",0.111,0.176
"P09","3",0.057,0.036
"P09","4",0.029,0.024
"P09","5",0.16,0.109
"P09","6",0.027,0.021
"P09","7",0.029,0.013
"P09","8",0.034,0.035
"P09","9",0.208,0.258
"P10","Muy convenientes",0.072,0.065
"P10","Bastante convenientes",0.046,0.054
"P10","Algo convenientes",0.115,0.112
"P10","Poco convenientes",0.217,0.204
"P10","Nada convenientes",0.405,0.375
"P10","No sabe",0.145,0.19
"P11","No intervenir y quien tomó el crédito debe hacerse cargo",0.192,0.153
"P11","Intervenir para asegurar que quien tomó el crédito pueda afrontar los pagos",0.596,0.517
"P11","No sabe",0.212,0.33
"P12","Si",0.734,0.49
"P12","No",0.266,0.51
"P13","Banco Publico o cooperativo",0.537,0.527
"P13","Banco privado",0.401,0.36
"P13","No sabe",0.062,0.113
"P14","Banco Nacion",0.453,0.358
"P14","Banco Provincia",0.271,0.246
"P14","Banco Ciudad",0.043,0.03
"P14","Bancor, Banco de Cordoba",0.034,0.037
"P14","Nuevo Banco de Santa Fe",0.014,0.005
"P14","Credicoop",0.03,0.05
"P14","Otro",0.155,0.274
"P15","Santander",0.205,0.182
"P15","Galicia",0.245,0.224
"P15","Macro",0.098,0.118
"P15","Frances",0.109,0.095
"P15","ICBC",0.07,0.066
"P15","Patagonia",0.043,0.041
"P15","No sabe",0.23,0.274
"P16","Las billeteras virtuales ofertadas por entidades bancarias como MODO o Cuenta DNI",0.348,0.17
"P16","Las billeteras virtuales ofertadas por entidades no bancarias como Mercado Pago o Ualá",0.501,0.255
"P16","No sabe",0.151,0.575
"P17","Porque son mas seguras",0.268,0.144
"P17","Porque los costos del servicio son menores",0.269,0.174
"P17","Porque tienen mas clientes adheridos",0.143,0.123
"P17","Porque la calidad de la aplicación",0.141,0.05
"P17","Por la calidad de la atención al cliente",0.03,0.029
"P17","Por la eficiencia en la solución de reclamos",0.023,0.019
"P17","No sabe",0.126,0.461
"P18","Si, las conozco",0.501,0.216
"P18","No, no las conozco",0.499,0.784
"P25","Deberían mantenerse y ampliarse aún mas",0.465,0.207
"P25","Deberían  mantenerse pero garantizando también la calidad de los servicios presenciales",0.412,0.491
"P25","Deberian limitarse a los estrictamente necesarios",0.073,0.111
"P25","Deberian eliminarse y volverse a la situación anterior",0.05,0.191
"P26","Sí, compraría",0.276,0.115
"P26","No, no tengo suficiente información",0.427,0.517
"P26","No, me resulta una inversión riesgosa",0.121,0.098
"P26","No, me parece una inversión poco confiable",0.076,0.091
"P26","No me interesa",0.1,0.179
"P27","Si",0.35,0.15
"P27","No",0.65,0.85
"P28","Muy seguro",0.341,0.115
"P28","Bastante seguro",0.309,0.253
"P28","Seguro",0.229,0.15
"P28","Poco seguro",0.061,0.111
"P28","Nada seguro",0.022,0.096
"P28","No hago operaciones online",0.038,0.275
"P29","Sí, he sido víctima",0.201,0.144
"P29","No, no he sido víctima",0.729,0.702
"P29","No sabe",0.07,0.154
"P30","Estafa por redes sociales",0.301,0.309
"P30","Estafa telefónica",0.173,0.195
"P30","Correos electrónicos falsos que dirigían a un sitio web fraudulento",0.122,0.16
"P30","Virus",0.032,0.009
"P30","Otros",0.372,0.327
"P31","Informar y asesorar a los usuarios/as sobre esta temática",0.226,0.173
"P31","Incentivar a clientes a desarrollar habilidades para la verificación de la información virtual",0.326,0.256
"P31","Generar productos bancarios que aseguren a los clientes ante estas situaciones",0.294,0.258
"P31","No sabe",0.154,0.313
"P32","Si, he limitado las operaciones",0.178,0.226
"P32","He limitado parcialmente",0.237,0.226
"P32","No, continúo operando igual que siempre",0.585,0.548
"P33","1",0.251,0.294
"P33","2",0.112,0.116
"P33","3",0.142,0.137
"P33","4",0.059,0.047
"P33","5",0.188,0.155
"P33","6",0.05,0.05
"P33","7",0.043,0.03
"P33","8",0.036,0.033
"P33","9",0.119,0.138
"P34","1",0.282,0.326
"P34","2",0.111,0.11
"P34","3",0.085,0.072
"P34","4",0.088,0.061
"P34","5",0.215,0.19
"P34","6",0.044,0.06
"P34","7",0.038,0.045
"P34","8",0.035,0.029
"P34","9",0.102,0.107
"P35","1",0.234,0.3
"P35","2",0.08,0.074
"P35","3",0.037,0.048
"P35","4",0.046,0.031
"P35","5",0.162,0.138
"P35","6",0.04,0.058
"P35","7",0.047,0.053
"P35","8",0.076,0.062
"P35","9",0.278,0.236
"P36","La falta de visión de largo plazo para el desarrollo productivo regional",0.334,0.235
"P36","Insuficiente coordinación entre los distintos actores que son parte de un proyecto productivo regional",0.231,0.217
