"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Positiva",0.108,0.247,0.292,0.436
"P06","Neutra",0.179,0.186,0.276,0.083
"P06","Negativa",0.7,0.531,0.413,0.325
"P06","No sabe",0.013,0.036,0.019,0.156
"P07","Positiva",0.341,0.282,0.104,0.071
"P07","Neutra",0.352,0.496,0.364,0.118
"P07","Negativa",0.215,0.145,0.36,0.113
"P07","No sabe",0.092,0.077,0.172,0.698
"P08","Positiva",0.065,0.239,0.249,0.285
"P08","Neutra",0.195,0.313,0.35,0.197
"P08","Negativa",0.67,0.381,0.351,0.093
"P08","No sabe",0.07,0.067,0.05,0.425
"P09","Positiva",0.271,0.181,0.079,0
"P09","Neutra",0.393,0.529,0.33,0.227
"P09","Negativa",0.212,0.162,0.421,0.112
"P09","No sabe",0.124,0.128,0.17,0.661
"P10","Positiva",0.188,0.129,0.208,0.443
"P10","Neutra",0.207,0.406,0.193,0.032
"P10","Negativa",0.561,0.433,0.538,0.234
"P10","No sabe",0.044,0.032,0.061,0.291
"P11","Positiva",0.33,0.147,0.064,0.143
"P11","Neutra",0.323,0.515,0.312,0.332
"P11","Negativa",0.156,0.07,0.33,0
"P11","No sabe",0.191,0.268,0.294,0.525
"P12","Positiva",0.093,0.079,0.104,0
"P12","Neutra",0.362,0.57,0.333,0.214
"P12","Negativa",0.215,0.057,0.255,0
"P12","No sabe",0.33,0.294,0.308,0.786
"P13","Positiva",0.069,0.039,0.045,0
"P13","Neutra",0.381,0.535,0.332,0.296
"P13","Negativa",0.145,0.031,0.235,0.046
"P13","No sabe",0.405,0.395,0.388,0.658
"P14","La seguridad",0.026,0.041,0.08,0.092
"P14","El tránsito",0.03,0.049,0.025,0
"P14","El arreglo de las calles",0.194,0.185,0.145,0.328
"P14","El estado de las escuelas y la educación",0.025,0.013,0.061,0.192
"P14","El sistema de salud",0.055,0.047,0.077,0
"P14","El deporte y la cultura",0.191,0.217,0.137,0.068
"P14","La obra pública",0.019,0.007,0.057,0.055
"P14","La luminaria",0.092,0.03,0.05,0
"P14","No sabe",0.368,0.411,0.368,0.265
"P15","La seguridad",0.489,0.605,0.454,0.272
"P15","El tránsito",0.033,0.033,0.031,0
"P15","El arreglo de las calles",0.207,0.09,0.17,0.215
"P15","El estado de las escuelas y la educación",0.04,0.05,0.062,0.068
"P15","El sistema de salud",0.074,0.095,0.081,0.219
"P15","El deporte y la cultura",0.014,0.016,0.044,0
"P15","La obra pública",0.033,0.017,0.012,0
"P15","La luminaria",0.015,0.001,0.026,0
"P15","No sabe",0.095,0.093,0.12,0.226
"P16","Agua corriente y cloacas",0.522,0.532,0.426,0.182
"P16","Energía eléctrica",0.108,0.041,0.147,0.2
"P16","Red de gas natural",0.122,0.135,0.135,0.183
"P16","Recolección de residuos",0.144,0.123,0.154,0.265
"P16","Ninguno",0.104,0.169,0.138,0.17
"P17","Los robos",0.561,0.484,0.498,0.189
"P17","El narcotráfico",0.123,0.066,0.155,0.054
"P17","La ausencia de patrulleros y personal policial",0.223,0.37,0.206,0.561
"P17","Otro",0.074,0.058,0.107,0.099
"P17","Ninguno",0.019,0.022,0.034,0.097
"P18","Positiva",0.163,0.126,0.207,0.297
"P18","Neutra",0.276,0.426,0.29,0.203
"P18","Negativa",0.522,0.397,0.439,0.348
"P18","No sabe",0.039,0.051,0.064,0.152
"P19","Positiva",0.105,0.12,0.174,0.504
"P19","Neutra",0.297,0.452,0.316,0.247
"P19","Negativa",0.526,0.336,0.436,0.12
"P19","No sabe",0.072,0.092,0.074,0.129
"P20","Al candidato del Frente de Todos",0.12,0.227,0.388,0.193
"P20","Al candidato de Juntos por el Cambio",0.469,0.342,0.059,0
"P20","Al candidato de la Izquierda",0.042,0.102,0.148,0
"P20","A otro candidato",0.25,0.152,0.217,0.115
"P20","No sabe",0.119,0.177,0.188,0.692
"P21","A Gustavo Menéndez",0.471,0.563,0.481,0.628
"P21","A Karina Menéndez",0.076,0.156,0.186,0.372
"P21","A Florencia Lizaraso",0.24,0,0.16,0
"P21","No sabe",0.213,0.281,0.173,0
"P22","Frente de Todos y el peronismo",0.146,0.218,0.561,0.332
"P22","Cambiemos",0.427,0.326,0.06,0.138
"P22","Liberales",0.232,0.163,0.098,0.056
"P22","Izquierda",0.063,0.068,0.128,0
"P22","No sabe",0.132,0.225,0.153,0.474
"P24","A Alberto Fernández",0.141,0.227,0.352,0.256
"P24","A Sergio Massa",0.173,0.597,0.171,0.067
"P24","A algún candidato del peronismo",0.451,0.164,0.108,0.538
"P24","A algún candidato del kirchnerismo",0.235,0.012,0.369,0.139
"P25","Seguro la votaria",0.401,0.451,0.801,0.744
"P25","Quizás la votaría",0.028,0.369,0.114,0.256
"P25","Nunca la votaría",0.571,0.18,0.085,0
"P26","A Horacio Rodriguez Larreta",0.277,0.743,0.517,1
"P26","A Mauricio Macri",0.295,0.09,0.123,0
"P26","A Patricia Bullrich",0.341,0.002,0.173,0
"P26","A Facundo Manes",0.064,0.032,0.103,0
"P26","A Martín Lousteau",0.023,0.133,0.084,0
"P27","Seguro lo votaria",0.251,0.431,0.024,0
"P27","Quizás lo votaría",0.225,0.197,0.043,0
"P27","Nunca lo votaría",0.524,0.372,0.933,1
"P28","Positiva",0.13,0.163,0.361,0.503
"P28","Neutra",0.107,0.296,0.254,0.085
"P28","Negativa",0.761,0.502,0.382,0.283
"P28","No sabe",0.002,0.039,0.003,0.129
"P29","Positiva",0.548,0.1,0.081,0
"P29","Neutra",0.203,0.439,0.033,0
"P29","Negativa",0.246,0.441,0.883,0.493
"P29","No sabe",0.003,0.02,0.003,0.507
"P30","Positiva",0.148,0.216,0.558,0.632
"P30","Neutra",0.042,0.278,0.133,0.027
"P30","Negativa",0.806,0.462,0.294,0.284
"P30","No sabe",0.004,0.044,0.015,0.057
"P31","Positiva",0.649,0.265,0.115,0.05
"P31","Neutra",0.181,0.395,0.2,0
"P31","Negativa",0.162,0.247,0.654,0.113
"P31","No sabe",0.008,0.093,0.031,0.837
"P32","Positiva",0.115,0.204,0.303,0.119
"P32","Neutra",0.109,0.334,0.288,0.412
"P32","Negativa",0.774,0.375,0.364,0.34
"P32","No sabe",0.002,0.087,0.045,0.129
"P34","Positiva",0.422,0.221,0.135,0
"P34","Neutra",0.297,0.46,0.09,0
"P34","Negativa",0.259,0.256,0.693,0.204
"P34","No sabe",0.022,0.063,0.082,0.796
