"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.016,0,0.015,0.021,0.092,0
"P10","Gran excedente excepcional",0,0,0,0,0,0
"P10","Pequeño excedente habitual",0.025,0,0.025,0.025,0.003,0.026
"P10","Pequeño excedente excepcional",0.015,0,0.02,0.04,0.068,0
"P10","Alcanza gastos familia",0.055,0,0.125,0.138,0.166,0.086
"P10","No alcanza gastos familia",0.127,0,0.055,0.137,0.098,0.119
"P10","Solo NBFamiliares",0.266,0,0.363,0.286,0.19,0.412
"P10","No alcanza NBFamiliares",0.496,0,0.397,0.35,0.374,0.357
"P10","No sabe",0,0,0,0.003,0.009,0
"P11","Muy buena",0.219,0,0.036,0.132,0.026,0
"P11","Buena",0.207,0,0.081,0.048,0.109,0
"P11","Ni buena ni mala",0.208,0,0.413,0.211,0.116,0.391
"P11","Mala",0.186,0,0.354,0.456,0.223,0.324
"P11","Muy mala",0.18,0,0.085,0.124,0.526,0.086
"P11","No sabe",0,0,0.031,0.029,0,0.199
"P12","Muy buena",0.421,0,0.222,0.466,0.531,0.086
"P12","Buena",0.03,0,0.195,0.102,0.027,0.011
"P12","Ni buena ni mala",0.092,0,0.335,0.118,0.011,0.114
"P12","Mala",0.124,0,0.118,0.179,0.055,0.542
"P12","Muy mala",0.317,0,0.128,0.106,0.376,0.106
"P12","No sabe",0.016,0,0.002,0.029,0,0.141
"P15","Muy buena",0.228,0,0.059,0.211,0.064,0
"P15","Buena",0.192,0,0.078,0.108,0.152,0
"P15","Ni buena ni mala",0.182,0,0.623,0.164,0.079,0.135
"P15","Mala",0.173,0,0.146,0.457,0.23,0.037
"P15","Muy mala",0.192,0,0.034,0.046,0.46,0
"P15","No sabe",0.033,0,0.06,0.014,0.015,0.828
"P16","Gobierno nacional",0.367,0,0.194,0.085,0.191,0.104
"P16","Gobierno provincial",0.471,0,0.597,0.595,0.727,0.314
"P16","No sabe",0.162,0,0.209,0.32,0.082,0.582
"P17","El anterior gobierno de Arabela Carreras",0.431,0,0.627,0.454,0.385,0
"P17","El actual gobierno de Alberto Weretilneck",0.541,0,0.248,0.454,0.533,0.579
"P17","No sabe",0.028,0,0.125,0.092,0.082,0.421
"P18","El anterior gobierno de Alberto Fernández",0.387,0,0.663,0.648,0.61,0
"P18","El actual gobierno de Javier Milei",0.504,0,0.328,0.331,0.39,1
"P18","No sabe",0.109,0,0.009,0.021,0,0
"P19","Muy buena",0.141,0,0.026,0.07,0,0
"P19","Buena",0.184,0,0.172,0.068,0.227,0.078
"P19","Ni buena ni mala",0.236,0,0.333,0.272,0.066,0.238
"P19","Mala",0.256,0,0.253,0.541,0.208,0.229
"P19","Muy mala",0.181,0,0.195,0.037,0.499,0.403
"P19","No sabe",0.002,0,0.021,0.012,0,0.052
"P20","Muy buena",0.145,0,0.011,0.089,0,0
"P20","Buena",0.174,0,0.114,0.091,0.041,0.349
"P20","Ni buena ni mala",0.261,0,0.307,0.215,0.106,0.268
"P20","Mala",0.255,0,0.324,0.544,0.258,0.263
"P20","Muy mala",0.165,0,0.226,0.055,0.595,0.12
"P20","No sabe",0,0,0.018,0.006,0,0
"P21","Muy buena",0.146,0,0,0.059,0.071,0
"P21","Buena",0.143,0,0.088,0.056,0.032,0.076
"P21","Ni buena ni mala",0.275,0,0.453,0.358,0.193,0.388
"P21","Mala",0.258,0,0.316,0.47,0.209,0.241
"P21","Muy mala",0.178,0,0.13,0.047,0.473,0.12
"P21","No sabe",0,0,0.013,0.01,0.022,0.175
"P22","Muy de acuerdo",0.513,0,0.237,0.176,0.27,0.39
"P22","De acuerdo",0.175,0,0.176,0.15,0.085,0.074
"P22","Ni de acuerdo ni en desacuerdo",0.099,0,0.435,0.289,0.419,0
"P22","En desacuerdo",0.101,0,0.109,0.354,0.112,0.119
"P22","Muy en desacuerdo",0.076,0,0.027,0.031,0.058,0.119
"P22","No sabe",0.036,0,0.016,0,0.056,0.298
"P23","El estado nacional",0.293,0,0.077,0.133,0.247,0.119
"P23","El estado provincial",0.408,0,0.395,0.451,0.242,0.282
"P23","Ambos de forma coordinada",0.213,0,0.482,0.264,0.473,0.339
"P23","No sabe",0.086,0,0.046,0.152,0.038,0.26
"P24","Inseguridad y narcotráfico",0.508,0,0.215,0.241,0.368,0
"P24","Altos impuestos y tarifas",0.13,0,0.235,0.081,0.236,0.404
"P24","Educación y estado de las escuelas",0.087,0,0.278,0.29,0.135,0.117
"P24","Inflación",0.169,0,0.184,0.336,0.132,0.479
"P24","Estado de la salud",0.077,0,0.039,0.028,0.112,0
"P24","Corrupción",0.027,0,0.034,0.005,0.007,0
"P24","Pobreza",0,0,0.01,0,0,0
"P24","Medio ambiente, incendios y contaminación",0.002,0,0,0.008,0,0
"P24","Falta de trabajo",0,0,0,0.009,0.01,0
"P24","No sabe",0,0,0.005,0.002,0,0
"P28","Muy buena",0.252,0,0.002,0.02,0.103,0.388
"P28","Buena",0.131,0,0.152,0.007,0.097,0
"P28","Ni buena ni mala",0.135,0,0.432,0.452,0.062,0.072
"P28","Mala",0.339,0,0.32,0.456,0.217,0.283
"P28","Muy mala",0.116,0,0.085,0.043,0.505,0
"P28","No sabe",0.027,0,0.009,0.022,0.016,0.257
"P29","Peor",0.627,0,0.411,0.504,0.655,0.231
"P29","Igual",0.152,0,0.269,0.308,0.264,0.298
"P29","Mejor",0.124,0,0.169,0.125,0.041,0
"P29","No sabe",0.097,0,0.151,0.063,0.04,0.471
"P30","Peor",0.55,0,0.339,0.373,0.523,0.11
"P30","Igual",0.254,0,0.288,0.22,0.274,0.58
"P30","Mejor",0.157,0,0.154,0.278,0.177,0.073
"P30","No sabe",0.039,0,0.219,0.129,0.026,0.237
"P31","Javier Milei",0.361,0,0.423,0.649,0.68,0.015
"P31","Los gobernadores",0.523,0,0.336,0.311,0.296,0.675
"P31","No sabe",0.116,0,0.241,0.04,0.024,0.31
"P32","Muy buena",0.306,0,0.034,0.315,0.023,0
"P32","Buena",0.153,0,0.168,0.056,0.161,0.154
"P32","Ni buena ni mala",0.115,0,0.404,0.273,0.205,0.21
"P32","Mala",0.256,0,0.277,0.296,0.067,0.243
"P32","Muy mala",0.162,0,0.117,0.06,0.544,0.173
"P32","No sabe",0.008,0,0,0,0,0.22
"P34","Muy buena",0.6,0,0.069,0.092,0.138,0
"P34","Buena",0.135,0,0.076,0.012,0.057,0
"P34","Ni buena ni mala",0.003,0,0.659,0.288,0.058,0.153
"P34","Mala",0.169,0,0.091,0.49,0.078,0.345
"P34","Muy mala",0.085,0,0.082,0.068,0.669,0.171
"P34","No sabe",0.008,0,0.023,0.05,0,0.331
"P35","Muy buena",0.209,0,0.034,0.187,0.41,0.342
"P35","Buena",0.029,0,0.158,0.263,0.045,0.02
"P35","Ni buena ni mala",0.246,0,0.456,0.246,0.124,0.05
"P35","Mala",0.345,0,0.197,0.166,0.079,0
"P35","Muy mala",0.152,0,0.064,0.071,0.342,0.257
"P35","No sabe",0.019,0,0.091,0.067,0,0.331
"P36","Muy buena",0.458,0,0.057,0.156,0.144,0.326
"P36","Buena",0.072,0,0.029,0.117,0.061,0.102
"P36","Ni buena ni mala",0.177,0,0.225,0.081,0,0
"P36","Mala",0.12,0,0.178,0.282,0.025,0.128
"P36","Muy mala",0.152,0,0.511,0.364,0.77,0.221
"P36","No sabe",0.021,0,0,0,0,0.223
"P37","Muy buena",0.289,0,0.053,0.117,0.386,0.19
"P37","Buena",0.015,0,0.111,0.298,0.18,0.193
"P37","Ni buena ni mala",0.051,0,0.3,0.094,0.133,0
"P37","Mala",0.155,0,0.237,0.379,0.133,0
"P37","Muy mala",0.48,0,0.299,0.112,0.168,0.365
"P37","No sabe",0.01,0,0,0,0,0.252
