"var","categoria","Si","No"
"P06","1 hijo",0.573,0.533
"P06","2 hijos",0.313,0.303
"P06","3 hijos",0.077,0.126
"P06","4 o más hijos",0.037,0.038
"P07","Con hijos de 3 años y menos",0.41,0.406
"P07","Con hijos mayores de 3 años",0.59,0.594
"P08","En un Centro de Salud",0.469,0.532
"P08","En un hospital",0.253,0.269
"P08","En un sanatorio",0.041,0.016
"P08","En un Consultorio Privado",0.031,0.027
"P08","En un vacunatorio",0.206,0.156
"P09","Si",0.977,0.969
"P09","No",0.023,0.031
"P10","Si, son efectivas",0.99,0.986
"P10","No, no son efectivas",0.01,0.014
"P11","Si",0.974,0.966
"P11","No",0.026,0.034
"P12","Si",0.142,0.167
"P12","No",0.858,0.833
"P13","La quíntuple",0.119,0.166
"P13","La triple viral (Sarampión, rubeola y paperas)",0.064,0.101
"P13","La Neumococo",0.067,0.14
"P13","La BCG",0.065,0.04
"P13","Otra",0.241,0.121
"P13","No recuerda",0.444,0.432
"P14","Si",0.936,0.932
"P14","No",0.064,0.068
"P15","Si, las conozco",0.874,0.734
"P15","No, no las conozco",0.049,0.099
"P15","Algunas",0.077,0.167
"P16","Si",0.746,0.648
"P16","A veces",0.211,0.254
"P16","No",0.043,0.098
"P17","Sí, hay suficiente información",0.227,0.211
"P17","No, no hay suficiente información",0.773,0.789
"P18","Si",0.067,0.122
"P18","Sí, pero es necesario",0.535,0.54
"P18","No",0.398,0.338
"P19","Sí, mucho",0.189,0.188
"P19","Si, un poco",0.681,0.718
"P19","No",0.13,0.094
"P20","Si",0.153,0.196
"P20","No",0.786,0.706
"P20","No recuerda",0.061,0.098
"P21","La quíntuple",0.259,0.139
"P21","La triple viral (Sarampión, rubeola y paperas)",0.155,0.267
"P21","La Neumococo",0.064,0.116
"P21","La BCG",0.081,0.015
"P21","Otra",0.066,0.097
"P21","No recuerda",0.375,0.366
"P22","Si",0.626,0.572
"P22","No",0.302,0.305
"P22","No recuerda",0.072,0.123
"P23","La quíntuple",0.238,0.151
"P23","La triple viral (Sarampión, rubeola y paperas)",0.155,0.146
"P23","La Neumococo",0.049,0.044
"P23","La BCG",0.075,0.091
"P23","Otra",0.051,0.091
"P23","No recuerda",0.432,0.477
"P24","Sí, una vez",0.115,0.126
"P24","Si varias veces",0.072,0.084
"P24","No",0.727,0.686
"P24","No recuerdo",0.086,0.104
"P26","Si",0.615,0.261
"P26","No",0.385,0.739
"P27","Si, la Polio y la quíntuple",0.203,0.082
"P27","Si, la triple viral y la BCG",0.217,0.241
"P27","Otras",0.035,0.064
"P27","No recuerdo",0.545,0.613
"P28","Si",0.411,0.097
"P28","No",0.589,0.903
"P29","Si",0.218,0.071
"P29","No",0.782,0.929
"P30","Si, Infanrix",0.131,0.072
"P30","Si, Hexaxim",0.1,0.12
"P30","No recuerdo",0.769,0.808
"P31","Si",0.927,0.907
"P31","No",0.073,0.093
"P32","Si",0.534,0.446
"P32","No",0.466,0.554
"P33","Miedo al contagio",0.406,0.402
"P33","Porque el lugar donde vacuno a mis hijos se encontraba cerrado",0.325,0.342
"P33","Porque el lugar donde vacuno a mi hijo atendía en horario reducido",0.197,0.209
"P33","Porque era costoso el viaje",0.072,0.047
"P34","Si, una dosis",0.529,0.53
"P34","Si, dos dosis",0.384,0.342
"P34","Ninguna",0.087,0.128
"P35","Sputnik V",0.303,0.253
"P35","Sinopharm",0.303,0.349
"P35","AstraZeneca",0.348,0.341
"P35","Johnson",0.003,0.001
"P35","Phizer",0.005,0.013
"P35","Moderna",0.007,0.019
"P35","Otra",0.031,0.024
