"var","categoria","Si","No"
"P06","1 hijo",0.552,0.56
"P06","2 hijos",0.33,0.311
"P06","3 hijos",0.086,0.09
"P06","4 o más hijos",0.032,0.039
"P07","Con hijos de 3 años y menos",0.409,0.407
"P07","Con hijos mayores de 3 años",0.591,0.593
"P08","En un Centro de Salud",0.442,0.503
"P08","En un hospital",0.246,0.262
"P08","En un sanatorio",0.048,0.027
"P08","En un Consultorio Privado",0.035,0.026
"P08","En un vacunatorio",0.229,0.182
"P09","Si",0.976,0.973
"P09","No",0.024,0.027
"P10","Si, son efectivas",0.99,0.987
"P10","No, no son efectivas",0.01,0.013
"P11","Si",0.98,0.966
"P11","No",0.02,0.034
"P12","Si",0.108,0.173
"P12","No",0.892,0.827
"P13","La quíntuple",0.168,0.102
"P13","La triple viral (Sarampión, rubeola y paperas)",0.058,0.079
"P13","La Neumococo",0.04,0.102
"P13","La BCG",0.063,0.059
"P13","Otra",0.263,0.188
"P13","No recuerda",0.408,0.47
"P14","Si",0.938,0.939
"P14","No",0.062,0.061
"P15","Si, las conozco",0.898,0.804
"P15","No, no las conozco",0.037,0.076
"P15","Algunas",0.065,0.12
"P16","Si",0.871,0.645
"P16","A veces",0.116,0.274
"P16","No",0.013,0.081
"P17","Sí, hay suficiente información",0.281,0.182
"P17","No, no hay suficiente información",0.719,0.818
"P18","Si",0.067,0.089
"P18","Sí, pero es necesario",0.524,0.541
"P18","No",0.409,0.37
"P19","Sí, mucho",0.135,0.204
"P19","Si, un poco",0.711,0.695
"P19","No",0.154,0.101
"P20","Si",0.116,0.178
"P20","No",0.819,0.748
"P20","No recuerda",0.065,0.074
"P21","La quíntuple",0.172,0.216
"P21","La triple viral (Sarampión, rubeola y paperas)",0.204,0.209
"P21","La Neumococo",0.076,0.08
"P21","La BCG",0.054,0.07
"P21","Otra",0.109,0.069
"P21","No recuerda",0.385,0.356
"P22","Si",0.578,0.622
"P22","No",0.339,0.283
"P22","No recuerda",0.083,0.095
"P23","La quíntuple",0.219,0.205
"P23","La triple viral (Sarampión, rubeola y paperas)",0.138,0.162
"P23","La Neumococo",0.07,0.043
"P23","La BCG",0.073,0.087
"P23","Otra",0.071,0.053
"P23","No recuerda",0.429,0.45
"P24","Sí, una vez",0.092,0.126
"P24","Si varias veces",0.07,0.073
"P24","No",0.759,0.701
"P24","No recuerdo",0.079,0.1
"P25","Si",0.903,0.589
"P25","No",0.097,0.411
"P26","Si",0.755,0.386
"P26","No",0.245,0.614
"P27","Si, la Polio y la quíntuple",0.262,0.121
"P27","Si, la triple viral y la BCG",0.185,0.244
"P27","Otras",0.041,0.043
"P27","No recuerdo",0.512,0.592
"P29","Si",0.349,0.092
"P29","No",0.651,0.908
"P30","Si, Infanrix",0.13,0.11
"P30","Si, Hexaxim",0.108,0.094
"P30","No recuerdo",0.762,0.796
"P31","Si",0.938,0.913
"P31","No",0.062,0.087
"P32","Si",0.586,0.47
"P32","No",0.414,0.53
"P33","Miedo al contagio",0.34,0.426
"P33","Porque el lugar donde vacuno a mis hijos se encontraba cerrado",0.349,0.325
"P33","Porque el lugar donde vacuno a mi hijo atendía en horario reducido",0.238,0.189
"P33","Porque era costoso el viaje",0.073,0.06
"P34","Si, una dosis",0.499,0.543
"P34","Si, dos dosis",0.421,0.347
"P34","Ninguna",0.08,0.11
"P35","Sputnik V",0.315,0.275
"P35","Sinopharm",0.279,0.335
"P35","AstraZeneca",0.372,0.334
"P35","Johnson",0.002,0.002
"P35","Phizer",0.003,0.009
"P35","Moderna",0.003,0.015
"P35","Otra",0.026,0.03
