"var","categoria","Si","No"
"P06","1 hijo",0.57,0.429
"P06","2 hijos",0.304,0.269
"P06","3 hijos",0.089,0.24
"P06","4 o más hijos",0.037,0.062
"P07","Con hijos de 3 años y menos",0.419,0.654
"P07","Con hijos mayores de 3 años",0.581,0.346
"P08","En un Centro de Salud",0.508,0.356
"P08","En un hospital",0.255,0.348
"P08","En un sanatorio",0.035,0.02
"P08","En un Consultorio Privado",0.03,0.099
"P08","En un vacunatorio",0.172,0.177
"P09","Si",0.984,0.567
"P09","No",0.016,0.433
"P10","Si, son efectivas",0.998,0.516
"P10","No, no son efectivas",0.002,0.484
"P12","Si",0.158,0.523
"P12","No",0.842,0.477
"P13","La quíntuple",0.121,0.118
"P13","La triple viral (Sarampión, rubeola y paperas)",0.092,0.131
"P13","La Neumococo",0.093,0.096
"P13","La BCG",0.038,0.113
"P13","Otra",0.163,0.323
"P13","No recuerda",0.493,0.219
"P14","Si",0.939,0.823
"P14","No",0.061,0.177
"P15","Si, las conozco",0.818,0.674
"P15","No, no las conozco",0.076,0.219
"P15","Algunas",0.106,0.107
"P16","Si",0.728,0.51
"P16","A veces",0.209,0.369
"P16","No",0.063,0.121
"P17","Sí, hay suficiente información",0.235,0.199
"P17","No, no hay suficiente información",0.765,0.801
"P18","Si",0.074,0.554
"P18","Sí, pero es necesario",0.544,0.286
"P18","No",0.382,0.16
"P19","Sí, mucho",0.199,0.559
"P19","Si, un poco",0.682,0.398
"P19","No",0.119,0.043
"P20","Si",0.176,0.393
"P20","No",0.754,0.462
"P20","No recuerda",0.07,0.145
"P21","La quíntuple",0.203,0.325
"P21","La triple viral (Sarampión, rubeola y paperas)",0.207,0.104
"P21","La Neumococo",0.083,0.054
"P21","La BCG",0.051,0.069
"P21","Otra",0.071,0.22
"P21","No recuerda",0.385,0.228
"P22","Si",0.619,0.625
"P22","No",0.297,0.279
"P22","No recuerda",0.084,0.096
"P23","La quíntuple",0.212,0.191
"P23","La triple viral (Sarampión, rubeola y paperas)",0.157,0.074
"P23","La Neumococo",0.047,0.023
"P23","La BCG",0.077,0.105
"P23","Otra",0.058,0.194
"P23","No recuerda",0.449,0.413
"P24","Sí, una vez",0.114,0.243
"P24","Si varias veces",0.07,0.245
"P24","No",0.724,0.314
"P24","No recuerdo",0.092,0.198
"P25","Si",0.688,0.632
"P25","No",0.312,0.368
"P26","Si",0.506,0.455
"P26","No",0.494,0.545
"P27","Si, la Polio y la quíntuple",0.166,0.143
"P27","Si, la triple viral y la BCG",0.223,0.304
"P27","Otras",0.042,0.104
"P27","No recuerdo",0.569,0.449
"P28","Si",0.316,0.212
"P28","No",0.684,0.788
"P29","Si",0.171,0.2
"P29","No",0.829,0.8
"P30","Si, Infanrix",0.124,0.097
"P30","Si, Hexaxim",0.091,0.432
"P30","No recuerdo",0.785,0.471
"P31","Si",0.928,0.676
"P31","No",0.072,0.324
"P32","Si",0.516,0.209
"P32","No",0.484,0.791
"P33","Miedo al contagio",0.413,0.25
"P33","Porque el lugar donde vacuno a mis hijos se encontraba cerrado",0.335,0.259
"P33","Porque el lugar donde vacuno a mi hijo atendía en horario reducido",0.192,0.374
"P33","Porque era costoso el viaje",0.06,0.117
"P34","Si, una dosis",0.538,0.258
"P34","Si, dos dosis",0.374,0.269
"P34","Ninguna",0.088,0.473
"P35","Sputnik V",0.291,0.09
"P35","Sinopharm",0.317,0.34
"P35","AstraZeneca",0.344,0.445
"P35","Johnson",0.002,0.011
"P35","Phizer",0.008,0
"P35","Moderna",0.011,0
"P35","Otra",0.027,0.114
