"var","categoria","Si","No"
"P06","1 hijo",0.565,0.507
"P06","2 hijos",0.305,0.323
"P06","3 hijos",0.091,0.122
"P06","4 o más hijos",0.039,0.048
"P07","Con hijos de 3 años y menos",0.42,0.464
"P07","Con hijos mayores de 3 años",0.58,0.536
"P08","En un Centro de Salud",0.507,0.439
"P08","En un hospital",0.253,0.321
"P08","En un sanatorio",0.035,0.023
"P08","En un Consultorio Privado",0.029,0.049
"P08","En un vacunatorio",0.176,0.168
"P09","Si",0.98,0.87
"P09","No",0.02,0.13
"P10","Si, son efectivas",0.988,0.954
"P10","No, no son efectivas",0.012,0.046
"P11","Si",0.974,0.919
"P11","No",0.026,0.081
"P12","Si",0.153,0.181
"P12","No",0.847,0.819
"P13","La quíntuple",0.124,0.132
"P13","La triple viral (Sarampión, rubeola y paperas)",0.097,0.11
"P13","La Neumococo",0.098,0.084
"P13","La BCG",0.04,0.122
"P13","Otra",0.182,0.111
"P13","No recuerda",0.459,0.441
"P15","Si, las conozco",0.825,0.658
"P15","No, no las conozco",0.066,0.276
"P15","Algunas",0.109,0.066
"P16","Si",0.725,0.671
"P16","A veces",0.211,0.263
"P16","No",0.064,0.066
"P17","Sí, hay suficiente información",0.234,0.232
"P17","No, no hay suficiente información",0.766,0.768
"P18","Si",0.089,0.075
"P18","Sí, pero es necesario",0.532,0.604
"P18","No",0.379,0.321
"P19","Sí, mucho",0.205,0.263
"P19","Si, un poco",0.679,0.594
"P19","No",0.116,0.143
"P20","Si",0.181,0.194
"P20","No",0.745,0.766
"P20","No recuerda",0.074,0.04
"P21","La quíntuple",0.196,0.415
"P21","La triple viral (Sarampión, rubeola y paperas)",0.21,0.063
"P21","La Neumococo",0.086,0
"P21","La BCG",0.055,0.021
"P21","Otra",0.076,0.146
"P21","No recuerda",0.377,0.355
"P22","Si",0.62,0.613
"P22","No",0.295,0.309
"P22","No recuerda",0.085,0.078
"P23","La quíntuple",0.196,0.429
"P23","La triple viral (Sarampión, rubeola y paperas)",0.158,0.095
"P23","La Neumococo",0.046,0.057
"P23","La BCG",0.079,0.065
"P23","Otra",0.063,0.044
"P23","No recuerda",0.458,0.31
"P24","Sí, una vez",0.121,0.069
"P24","Si varias veces",0.068,0.182
"P24","No",0.717,0.639
"P24","No recuerdo",0.094,0.11
"P25","Si",0.687,0.671
"P25","No",0.313,0.329
"P26","Si",0.508,0.45
"P26","No",0.492,0.55
"P27","Si, la Polio y la quíntuple",0.168,0.133
"P27","Si, la triple viral y la BCG",0.22,0.291
"P27","Otras",0.044,0.038
"P27","No recuerdo",0.568,0.538
"P28","Si",0.313,0.316
"P28","No",0.687,0.684
"P29","Si",0.173,0.153
"P29","No",0.827,0.847
"P30","Si, Infanrix",0.126,0.068
"P30","Si, Hexaxim",0.107,0.031
"P30","No recuerdo",0.767,0.901
"P31","Si",0.934,0.717
"P31","No",0.066,0.283
"P32","Si",0.508,0.482
"P32","No",0.492,0.518
"P33","Miedo al contagio",0.41,0.329
"P33","Porque el lugar donde vacuno a mis hijos se encontraba cerrado",0.328,0.374
"P33","Porque el lugar donde vacuno a mi hijo atendía en horario reducido",0.206,0.133
"P33","Porque era costoso el viaje",0.056,0.164
"P34","Si, una dosis",0.528,0.545
"P34","Si, dos dosis",0.375,0.298
"P34","Ninguna",0.097,0.157
"P35","Sputnik V",0.287,0.288
"P35","Sinopharm",0.322,0.244
"P35","AstraZeneca",0.347,0.327
"P35","Johnson",0.002,0.002
"P35","Phizer",0.008,0
"P35","Moderna",0.01,0.034
"P35","Otra",0.024,0.105
