"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.11,0.292,0.585,0.393
"P07","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta y santilli",0.31,0.236,0.065,0.253
"P07","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich y joaquin de la torre ",0.299,0.204,0.029,0.078
"P07","Al candidato de Milei en el municipio de Merlo",0.187,0.173,0.054,0.073
"P07","Al candidato de Espert en la boleta de Espert gobernador",0.071,0.015,0.039,0.005
"P07","A Cristian Franco por el Frente de Izquierda",0,0.012,0.08,0.013
"P07","No sabe",0.023,0.068,0.148,0.185
"P09","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.095,0.37,0.585,0.484
"P09","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Patricia Bullrich y Mauricio Macri",0.476,0.377,0.097,0.19
"P09","Al candidato de Javier Milei en el municipio de Merlo",0.318,0.159,0.059,0.169
"P09","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.074,0.031,0.01,0.003
"P09","A Cristian Franco por el Frente de Izquierda",0.005,0.015,0.087,0.013
"P09","No sabe",0.032,0.048,0.162,0.141
"P11","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.088,0.374,0.591,0.356
"P11","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta y Mauricio Macri",0.479,0.297,0.081,0.263
"P11","Al candidato de Javier Milei en el municipio de Merlo",0.326,0.238,0.063,0.154
"P11","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.053,0.005,0.013,0.009
"P11","A Cristian Franco por el Frente de Izquierda",0.002,0.012,0.097,0.071
"P11","No sabe",0.052,0.074,0.155,0.147
"P13","Positiva",0.128,0.298,0.469,0.239
"P13","Neutra",0.145,0.205,0.17,0.199
