"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.164,0.189,0.524,0.33
"P07","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta y santilli",0.425,0.28,0.111,0.203
"P07","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich y joaquin de la torre ",0.265,0.327,0.067,0.097
"P07","Al candidato de Milei en el municipio de Merlo",0.121,0.123,0.111,0.145
"P07","Al candidato de Espert en la boleta de Espert gobernador",0.014,0.035,0.039,0.032
"P07","A Cristian Franco por el Frente de Izquierda",0,0.003,0.059,0.021
"P07","No sabe",0.011,0.043,0.089,0.172
"P09","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.211,0.214,0.555,0.38
"P09","A David Zencich por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Patricia Bullrich y Mauricio Macri",0.529,0.443,0.155,0.245
"P09","Al candidato de Javier Milei en el municipio de Merlo",0.196,0.27,0.112,0.165
"P09","Al candidato de José Luis Espert en la boleta de Espert gobernador",0.027,0.035,0.024,0.033
"P09","A Cristian Franco por el Frente de Izquierda",0.008,0.005,0.061,0.027
"P09","No sabe",0.029,0.033,0.093,0.15
"P11","A Gustavo Menendez por el Frente de Todos con el apoyo de Cristina Kirchner, Sergio Massa y Alberto Fernández",0.261,0.149,0.55,0.353
"P11","A Pablo Cocuzza por Juntos por el Cambio con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta y Mauricio Macri",0.532,0.503,0.122,0.213
"P11","Al candidato de Javier Milei en el municipio de Merlo",0.164,0.208,0.158,0.228
"P11","Al candidato de José Luis Espert en la boleta de Espert gobernador",0,0.028,0.017,0.025
"P11","A Cristian Franco por el Frente de Izquierda",0,0.002,0.065,0.051
"P11","No sabe",0.043,0.11,0.088,0.13
"P13","Muy buena",0.174,0.125,0.224,0.116
"P13","Buena",0.061,0.097,0.166,0.166
"P13","Ni buena ni mala",0.128,0.127,0.178,0.271
