"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.641,0.666,0.618,0.58
"P05","Realizo changas o trabajos de vez en cuando",0.076,0.055,0.117,0.087
"P05","No tengo trabajo",0.076,0.058,0.077,0.068
"P05","Soy jubilado o pensionado",0.207,0.221,0.188,0.265
"P06","1",0.165,0.249,0.336,0.262
"P06","2",0.041,0.047,0.059,0.072
"P06","3",0.036,0.063,0.105,0.077
"P06","4",0.062,0.052,0.088,0.087
"P06","5",0.108,0.185,0.186,0.204
"P06","6",0.033,0.061,0.04,0.076
"P06","7",0.239,0.121,0.045,0.106
"P06","8",0.128,0.096,0.038,0.04
"P06","9",0.188,0.126,0.103,0.076
"P07","1",0.477,0.261,0.119,0.206
"P07","2",0.142,0.067,0.045,0.023
"P07","3",0.079,0.092,0.027,0.038
"P07","4",0.096,0.05,0.022,0.049
"P07","5",0.055,0.14,0.185,0.19
"P07","6",0.006,0.04,0.055,0.067
"P07","7",0.032,0.1,0.12,0.152
"P07","8",0.05,0.038,0.114,0.085
"P07","9",0.063,0.212,0.313,0.19
"P08","1",0.763,0.491,0.293,0.355
"P08","2",0.057,0.026,0.03,0.051
"P08","3",0.047,0.052,0.042,0.049
"P08","4",0.002,0.02,0.025,0.03
"P08","5",0.062,0.115,0.149,0.144
"P08","6",0.003,0.024,0.031,0.034
"P08","7",0,0.043,0.058,0.062
"P08","8",0,0.023,0.056,0.056
"P08","9",0.066,0.206,0.316,0.219
"P10","Del Frente de Todos y el peronismo",0.786,0.424,0.092,0.232
"P10","De Cambiemos",0.12,0.307,0.597,0.527
"P10","De los Liberales libertarios",0.033,0.17,0.223,0.159
"P10","De la Izquierda",0.038,0.039,0.033,0.021
"P10","No sabe",0.023,0.06,0.055,0.061
"P11","A Alberto Fernández",0.125,0.106,0.108,0.116
"P11","A Sergio Massa",0.116,0.284,0.286,0.228
"P11","A algún candidato del peronismo",0.07,0.133,0.204,0.126
"P11","A algún candidato del kirchnerismo",0.689,0.477,0.402,0.53
"P12","A Alberto Fernández",0.053,0.02,0.064,0.078
"P12","A Sergio Massa",0.044,0.179,0.157,0.117
"P12","A algún candidato del peronismo",0.053,0.084,0.292,0.096
"P12","A Cristina Fernández de Kirchner",0.85,0.717,0.487,0.709
"P13","A Horacio Rodriguez Larreta",0.279,0.309,0.174,0.188
"P13","A Mauricio Macri",0.203,0.261,0.38,0.259
"P13","A Patricia Bullrich",0.172,0.351,0.404,0.474
"P13","A Facundo Manes",0.346,0.07,0.034,0.041
"P13","A Gerardo Morales",0,0.009,0.008,0.038
"P14","Del Frente de Todos y el peronismo",0.755,0.39,0.048,0.231
"P14","A Juntos por el Cambio",0.075,0.338,0.657,0.531
"P14","De los Liberales libertarios",0.019,0.164,0.203,0.151
"P14","De la Izquierda",0.13,0.073,0.043,0.026
"P14","No sabe",0.021,0.035,0.049,0.061
"P16","A Leandro Santoro",0.658,0.652,0.675,0.785
"P16","A Matias Lammens",0.13,0.181,0.231,0.113
"P16","A Mariano Recalde",0.212,0.167,0.094,0.102
"P17","A Soledad Acuña",0.063,0.079,0.035,0.049
"P17","A Jorge Macri",0.395,0.245,0.333,0.284
"P17","A Martín Lousteau",0.101,0.277,0.225,0.193
"P17","A Fernan Quirós",0.245,0.219,0.204,0.202
"P17","A Ricardo López Murphy",0.196,0.18,0.203,0.272
"P18","Lo votaría",0.126,0.165,0.248,0.186
"P18","Puede que lo vote",0.097,0.219,0.26,0.267
"P18","Nunca lo votaría",0.709,0.527,0.429,0.432
"P18","No sabe",0.068,0.089,0.063,0.115
"P19","Lo votaría",0.634,0.308,0.079,0.234
"P19","Puede que lo vote",0.185,0.169,0.072,0.097
"P19","Nunca lo votaría",0.135,0.421,0.797,0.562
"P19","No sabe",0.046,0.102,0.052,0.107
"P20","Lo votaría",0.115,0.079,0.144,0.058
"P20","Puede que lo vote",0.11,0.161,0.3,0.274
"P20","Nunca lo votaría",0.714,0.63,0.487,0.504
"P20","No sabe",0.061,0.13,0.069,0.164
"P21","Lo votaría",0.342,0.147,0.033,0.071
"P21","Puede que lo vote",0.403,0.239,0.069,0.159
"P21","Nunca lo votaría",0.21,0.483,0.852,0.634
"P21","No sabe",0.045,0.131,0.046,0.136
"P22","Lo votaría",0.119,0.207,0.281,0.241
"P22","Puede que lo vote",0.086,0.23,0.326,0.284
"P22","Nunca lo votaría",0.748,0.456,0.336,0.359
"P22","No sabe",0.047,0.107,0.057,0.116
"P23","Lo votaría",0.108,0.195,0.395,0.268
"P23","Puede que lo vote",0.019,0.172,0.307,0.248
"P23","Nunca lo votaría",0.854,0.578,0.26,0.397
"P23","No sabe",0.019,0.055,0.038,0.087
"P24","Lo votaría",0.107,0.188,0.28,0.22
"P24","Puede que lo vote",0.01,0.143,0.29,0.27
"P24","Nunca lo votaría",0.879,0.642,0.404,0.437
"P24","No sabe",0.004,0.027,0.026,0.073
"P25","Lo votaría",0.067,0.186,0.371,0.298
"P25","Puede que lo vote",0.03,0.192,0.302,0.241
"P25","Nunca lo votaría",0.896,0.58,0.283,0.378
"P25","No sabe",0.007,0.042,0.044,0.083
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.029,0.116,0.245,0.199
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.027,0.135,0.25,0.209
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.031,0.03,0.034,0.03
