"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.561,0.681,0.727,0.448
"P05","Realizo changas o trabajos de vez en cuando",0.081,0.09,0.096,0.193
"P05","No tengo trabajo",0.072,0.044,0.076,0.177
"P05","Soy jubilado o pensionado",0.286,0.185,0.101,0.182
"P06","1",0.312,0.272,0.191,0.268
"P06","2",0.052,0.049,0.055,0.266
"P06","3",0.117,0.037,0.025,0.11
"P06","4",0.101,0.062,0.037,0.032
"P06","5",0.21,0.156,0.141,0.161
"P06","6",0.062,0.059,0.038,0.009
"P06","7",0.062,0.127,0.188,0
"P06","8",0.034,0.105,0.094,0
"P06","9",0.05,0.133,0.231,0.154
"P07","1",0.109,0.252,0.431,0.294
"P07","2",0.035,0.048,0.109,0.036
"P07","3",0.03,0.075,0.082,0
"P07","4",0.047,0.028,0.05,0.102
"P07","5",0.187,0.175,0.086,0.166
"P07","6",0.07,0.032,0.022,0.009
"P07","7",0.15,0.093,0.053,0.077
"P07","8",0.118,0.055,0.025,0.027
"P07","9",0.254,0.242,0.142,0.289
"P08","1",0.272,0.485,0.654,0.454
"P08","2",0.04,0.031,0.045,0
"P08","3",0.053,0.032,0.053,0.019
"P08","4",0.027,0.017,0.019,0.023
"P08","5",0.162,0.115,0.06,0.166
"P08","6",0.031,0.035,0.014,0
"P08","7",0.059,0.043,0.031,0.029
"P08","8",0.056,0.028,0.027,0.009
"P08","9",0.3,0.214,0.097,0.3
"P10","Del Frente de Todos y el peronismo",0.099,0.408,0.626,0.211
"P10","De Cambiemos",0.691,0.282,0.071,0.386
"P10","De los Liberales libertarios",0.151,0.221,0.158,0.305
"P10","De la Izquierda",0.008,0.018,0.1,0.032
"P10","No sabe",0.051,0.071,0.045,0.066
"P11","A Alberto Fernández",0.22,0.1,0.088,0
"P11","A Sergio Massa",0.305,0.245,0.155,0.464
"P11","A algún candidato del peronismo",0.204,0.156,0.063,0.119
"P11","A algún candidato del kirchnerismo",0.271,0.499,0.694,0.417
"P12","A Alberto Fernández",0.076,0.065,0.031,0
"P12","A Sergio Massa",0.224,0.165,0.036,0.411
"P12","A algún candidato del peronismo",0.136,0.147,0.054,0.171
"P12","A Cristina Fernández de Kirchner",0.564,0.623,0.879,0.418
"P13","A Horacio Rodriguez Larreta",0.207,0.2,0,0.322
"P13","A Mauricio Macri",0.32,0.327,0.262,0.234
"P13","A Patricia Bullrich",0.427,0.391,0.243,0.309
"P13","A Facundo Manes",0.029,0.066,0.495,0.048
"P13","A Gerardo Morales",0.017,0.016,0,0.087
"P14","Del Frente de Todos y el peronismo",0.091,0.356,0.596,0
"P14","A Juntos por el Cambio",0.722,0.323,0.073,0.356
"P14","De los Liberales libertarios",0.129,0.218,0.139,0.466
"P14","De la Izquierda",0.02,0.057,0.141,0.016
"P14","No sabe",0.038,0.046,0.051,0.162
"P16","A Leandro Santoro",0.58,0.698,0.729,0
"P16","A Matias Lammens",0.291,0.173,0.077,0
