"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Gran excedente habitual",0.004,0,0.017,0
"P10","Gran excedente excepcional",0,0.001,0.009,0
"P10","Pequeño excedente habitual",0.007,0.009,0.049,0
"P10","Pequeño excedente excepcional",0.019,0.034,0.061,0
"P10","Alcanza gastos familia",0.049,0.054,0.14,0
"P10","No alcanza gastos familia",0.053,0.14,0.126,0.274
"P10","Solo NBFamiliares",0.369,0.308,0.252,0.419
"P10","No alcanza NBFamiliares",0.494,0.45,0.339,0.037
"P10","No sabe",0.005,0.004,0.007,0.27
"P11","Positiva",0.496,0.224,0.148,0.23
"P11","Neutra",0.247,0.455,0.332,0.294
"P11","Negativa",0.251,0.316,0.491,0.163
"P11","No sabe",0.006,0.005,0.029,0.313
"P12","Positiva",0.19,0.146,0.566,0.23
"P12","Neutra",0.109,0.237,0.181,0.438
"P12","Negativa",0.695,0.617,0.241,0.019
"P12","No sabe",0.006,0,0.012,0.313
"P15","Muy buena",0.255,0.092,0.095,0
"P15","Buena",0.263,0.335,0.13,0.019
"P15","Ni buena ni mala",0.285,0.381,0.319,0.23
"P15","Mala",0.099,0.149,0.245,0.275
"P15","Muy mala",0.093,0.039,0.179,0.163
"P15","No sabe",0.005,0.004,0.032,0.313
"P16","Gobierno nacional",0.571,0.528,0.165,0.257
"P16","Gobierno provincial",0.282,0.288,0.641,0.43
"P16","No sabe",0.147,0.184,0.194,0.313
"P17","El anterior gobierno de Arabela Carreras",0.3,0.328,0.409,1
"P17","El actual gobierno de Alberto Weretilneck",0.508,0.545,0.451,0
"P17","No sabe",0.192,0.127,0.14,0
"P18","El anterior gobierno de Alberto Fernández",0.252,0.313,0.476,0
"P18","El actual gobierno de Javier Milei",0.691,0.675,0.458,1
"P18","No sabe",0.057,0.012,0.066,0
"P19","Positiva",0.372,0.324,0.2,0.393
"P19","Neutra",0.255,0.266,0.257,0.147
"P19","Negativa",0.356,0.403,0.53,0.275
"P19","No sabe",0.017,0.007,0.013,0.185
"P20","Positiva",0.37,0.265,0.098,0.019
"P20","Neutra",0.259,0.33,0.252,0.615
"P20","Negativa",0.361,0.395,0.622,0.181
"P20","No sabe",0.01,0.01,0.028,0.185
"P21","Positiva",0.307,0.164,0.115,0
"P21","Neutra",0.292,0.383,0.273,0.23
"P21","Negativa",0.395,0.401,0.592,0.438
"P21","No sabe",0.006,0.052,0.02,0.332
"P22","Muy de acuerdo",0.462,0.347,0.275,0.037
"P22","De acuerdo",0.255,0.255,0.2,0.257
"P22","Ni de acuerdo ni en desacuerdo",0.172,0.252,0.258,0.23
"P22","En desacuerdo",0.085,0.069,0.123,0
"P22","Muy en desacuerdo",0.017,0.039,0.097,0.163
"P22","No sabe",0.009,0.038,0.047,0.313
"P23","El estado nacional",0.13,0.085,0.19,0.163
"P23","El estado provincial",0.645,0.597,0.381,0.294
"P23","Ambos de forma coordinada",0.162,0.283,0.311,0.23
"P23","No sabe",0.063,0.035,0.118,0.313
"P24","Inseguridad y narcotráfico",0.399,0.348,0.289,0.037
"P24","Altos impuestos y tarifas",0.204,0.118,0.238,0.257
"P24","Educación y estado de las escuelas",0.106,0.251,0.178,0.23
"P24","Inflación",0.19,0.189,0.173,0.044
"P24","Estado de la salud",0.039,0.023,0.029,0
"P24","Corrupción",0.037,0.014,0.074,0.247
"P24","Pobreza",0.007,0.013,0.01,0
"P24","Medio ambiente, incendios y contaminación",0.001,0.012,0.001,0
"P24","Falta de trabajo",0.013,0.005,0.005,0
"P24","No sabe",0.004,0.027,0.003,0.185
"P28","Muy buena",0.112,0.019,0.03,0
"P28","Buena",0.146,0.079,0.083,0.019
"P28","Ni buena ni mala",0.325,0.464,0.29,0.487
"P28","Mala",0.266,0.325,0.389,0.018
"P28","Muy mala",0.129,0.072,0.159,0.163
"P28","No sabe",0.022,0.041,0.049,0.313
"P29","Peor",0.611,0.584,0.472,0.294
"P29","Igual",0.223,0.258,0.345,0.163
"P29","Mejor",0.071,0.096,0.081,0.23
"P29","No sabe",0.095,0.062,0.102,0.313
