"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P06","Mucho",0.698,0.391,0.287,0.24
"P06","Bastante",0.203,0.462,0.31,0.239
"P06","Poco",0.065,0.095,0.31,0.297
"P06","Nada",0.029,0.034,0.073,0.204
"P06","No sabe",0.005,0.018,0.02,0.02
"P09","Gran excedente habitual",0.022,0.008,0.01,0.004
"P09","Gran excedente excepcional",0.012,0.007,0.012,0.004
"P09","Pequeño excedente habitual",0.058,0.083,0.07,0.043
"P09","Pequeño excedente excepcional",0.118,0.132,0.11,0.128
"P09","Alcanza gastos familia",0.088,0.109,0.133,0.131
"P09","No alcanza gastos familia",0.074,0.087,0.129,0.124
"P09","Solo NBFamiliares",0.294,0.309,0.263,0.196
"P09","No alcanza NBFamiliares",0.331,0.257,0.266,0.365
"P09","No sabe",0.003,0.008,0.007,0.005
"P10","Tiene Decidido que va a ir a votar",0.917,0.896,0.846,0.779
"P10","Tiene dudas sobre si va a ir a  votar",0.061,0.087,0.111,0.153
"P10","Tiene Decidido que no va a ir a votar",0.022,0.017,0.043,0.068
"P13","Unión por la Patria",0.371,0.357,0.314,0.19
"P13","Juntos por el Cambio ",0.274,0.288,0.217,0.244
"P13","Liberales",0.193,0.178,0.225,0.228
"P13","Izquierda",0.032,0.033,0.052,0.055
"P13","Hacemos por Nuestro país",0.072,0.063,0.074,0.099
"P13","No sabe",0.058,0.081,0.118,0.184
"P18","Sergio Massa presidente, Agustín Rossi vicepresidente y Axel Kicillof gobernador, Verónica Magario vicegobernadora; por Unión por la Patria",0.383,0.396,0.356,0.237
"P18","Patricia Bullrich presidenta, Luis Petri vicepresidente y Néstor Grindetti gobernador, Miguel Fernández vicegobernador; por Juntos por el Cambio",0.334,0.341,0.265,0.258
"P18","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.209,0.172,0.238,0.348
"P18","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro País",0.011,0.021,0.016,0.008
"P18","Myriam Bregman a presidente, Nicolas del Caño a vicepresidente, Rubén Sobrero a gobernador y Natalia González por el Frente de Izquierda",0.014,0.016,0.039,0.064
"P18","En blanco",0.028,0.029,0.03,0.045
"P18","No sabe",0.021,0.025,0.056,0.04
"P21","Totalmente seguro",0.735,0.689,0.626,0.621
"P21","Bastante seguro",0.13,0.133,0.158,0.154
