"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.068,0,0,0,0.007,0
"P10","Gran excedente excepcional",0.003,0,0,0,0,0
"P10","Pequeño excedente habitual",0.032,0,0.024,0.01,0.01,0
"P10","Pequeño excedente excepcional",0.039,0,0.021,0,0.031,0
"P10","Alcanza gastos familia",0.177,0,0.045,0.04,0.044,0
"P10","No alcanza gastos familia",0.115,0,0.222,0.054,0.118,0.45
"P10","Solo NBFamiliares",0.289,0,0.164,0.27,0.363,0.55
"P10","No alcanza NBFamiliares",0.269,0,0.524,0.626,0.427,0
"P10","No sabe",0.008,0,0,0,0,0
"P11","Muy buena",0.113,0,0.071,0.139,0.081,0
"P11","Buena",0.068,0,0.077,0.143,0.174,0
"P11","Ni buena ni mala",0.193,0,0.638,0.268,0.335,0
"P11","Mala",0.365,0,0.152,0.292,0.231,0
"P11","Muy mala",0.261,0,0.062,0.106,0.179,0
"P11","No sabe",0,0,0,0.052,0,1
"P12","Muy buena",0.731,0,0.012,0.192,0.148,0
"P12","Buena",0.119,0,0.104,0.023,0.02,0
"P12","Ni buena ni mala",0.016,0,0.723,0.277,0.069,0
"P12","Mala",0.058,0,0.155,0.275,0.075,0.55
"P12","Muy mala",0.076,0,0,0.181,0.665,0
"P12","No sabe",0,0,0.006,0.052,0.023,0.45
"P14","Muy buena",0.203,0,0.036,0.179,0.353,0
"P14","Buena",0.08,0,0.153,0.2,0.209,0.55
"P14","Ni buena ni mala",0.175,0,0.528,0.192,0.204,0
"P14","Mala",0.27,0,0.226,0.389,0.081,0
"P14","Muy mala",0.263,0,0.046,0.03,0.151,0
"P14","No sabe",0.009,0,0.011,0.01,0.002,0.45
"P15","Muy buena",0.158,0,0.027,0.267,0.047,0
"P15","Buena",0.067,0,0.313,0.166,0.364,0.55
"P15","Ni buena ni mala",0.167,0,0.492,0.367,0.312,0
"P15","Mala",0.363,0,0.103,0.069,0.163,0
"P15","Muy mala",0.236,0,0.024,0.101,0.095,0
"P15","No sabe",0.009,0,0.041,0.03,0.019,0.45
"P16","Gobierno nacional",0.137,0,0.144,0.208,0.443,0.55
"P16","Gobierno provincial",0.776,0,0.318,0.334,0.486,0
"P16","No sabe",0.087,0,0.538,0.458,0.071,0.45
"P17","El anterior gobierno de Arabela Carreras",0.431,0,0.354,0.489,0.533,0
"P17","El actual gobierno de Alberto Weretilneck",0.517,0,0.38,0.405,0.412,0
"P17","No sabe",0.052,0,0.266,0.106,0.055,0
"P18","El anterior gobierno de Alberto Fernández",0.934,0,0.899,0.055,0.235,1
"P18","El actual gobierno de Javier Milei",0.066,0,0.077,0.877,0.734,0
"P18","No sabe",0,0,0.024,0.068,0.031,0
"P19","Muy buena",0.103,0,0,0.084,0.027,0.55
"P19","Buena",0.065,0,0.126,0.247,0.309,0
"P19","Ni buena ni mala",0.208,0,0.687,0.119,0.144,0.45
"P19","Mala",0.285,0,0.127,0.536,0.239,0
"P19","Muy mala",0.329,0,0.06,0.014,0.27,0
"P19","No sabe",0.01,0,0,0,0.011,0
"P20","Muy buena",0.104,0,0,0.096,0.01,0
"P20","Buena",0.053,0,0.109,0.216,0.198,0
"P20","Ni buena ni mala",0.109,0,0.576,0.309,0.268,1
"P20","Mala",0.403,0,0.166,0.36,0.299,0
"P20","Muy mala",0.326,0,0.092,0.019,0.2,0
"P20","No sabe",0.005,0,0.057,0,0.025,0
"P21","Muy buena",0.133,0,0,0.096,0.008,0.55
"P21","Buena",0.041,0,0.056,0.193,0.125,0
"P21","Ni buena ni mala",0.179,0,0.682,0.349,0.36,0
"P21","Mala",0.376,0,0.108,0.352,0.257,0
"P21","Muy mala",0.271,0,0.056,0.01,0.206,0
"P21","No sabe",0,0,0.098,0,0.044,0.45
"P22","Muy de acuerdo",0.326,0,0.121,0.23,0.489,0.55
"P22","De acuerdo",0.101,0,0.183,0.273,0.211,0
"P22","Ni de acuerdo ni en desacuerdo",0.194,0,0.638,0.173,0.165,0
"P22","En desacuerdo",0.248,0,0.026,0.308,0.103,0
"P22","Muy en desacuerdo",0.096,0,0.017,0,0.03,0
"P22","No sabe",0.035,0,0.015,0.016,0.002,0.45
"P23","El estado nacional",0.278,0,0.024,0.103,0.091,0
"P23","El estado provincial",0.297,0,0.41,0.53,0.558,0
"P23","Ambos de forma coordinada",0.332,0,0.433,0.276,0.319,0.55
"P23","No sabe",0.093,0,0.133,0.091,0.032,0.45
"P24","Inseguridad y narcotráfico",0.404,0,0.162,0.157,0.35,0
"P24","Altos impuestos y tarifas",0.159,0,0.157,0.159,0.148,0.55
"P24","Educación y estado de las escuelas",0.208,0,0.491,0.225,0.14,0
"P24","Inflación",0.138,0,0.124,0.388,0.212,0.45
"P24","Estado de la salud",0.066,0,0.028,0.05,0.089,0
"P24","Corrupción",0.023,0,0.017,0.019,0.012,0
"P24","Pobreza",0.002,0,0,0,0.012,0
"P24","Medio ambiente, incendios y contaminación",0,0,0,0.002,0.006,0
"P24","Falta de trabajo",0,0,0.021,0,0.007,0
"P24","No sabe",0,0,0,0,0.024,0
"P28","Muy buena",0.161,0,0,0.041,0.021,0
"P28","Buena",0.047,0,0.128,0.057,0.059,0.55
"P28","Ni buena ni mala",0.265,0,0.616,0.397,0.246,0
"P28","Mala",0.266,0,0.23,0.47,0.421,0
