"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Gran excedente habitual",0.012,0,0.073,0
"P10","Gran excedente excepcional",0,0,0.003,0
"P10","Pequeño excedente habitual",0.022,0.011,0.025,0.076
"P10","Pequeño excedente excepcional",0.026,0.001,0.053,0
"P10","Alcanza gastos familia",0.045,0.065,0.152,0
"P10","No alcanza gastos familia",0.069,0.065,0.153,0.6
"P10","Solo NBFamiliares",0.281,0.45,0.249,0.277
"P10","No alcanza NBFamiliares",0.545,0.408,0.285,0.047
"P10","No sabe",0,0,0.007,0
"P11","Positiva",0.404,0.157,0.085,0.076
"P11","Neutra",0.302,0.455,0.131,0.501
"P11","Negativa",0.277,0.388,0.764,0.276
"P11","No sabe",0.017,0,0.02,0.147
"P12","Positiva",0.303,0.449,0.728,0
"P12","Neutra",0.173,0.258,0.042,0.825
"P12","Negativa",0.505,0.291,0.21,0.076
"P12","No sabe",0.019,0.002,0.02,0.099
"P14","Positiva",0.762,0.102,0.187,0.076
"P14","Neutra",0.102,0.634,0.132,0.276
"P14","Negativa",0.136,0.259,0.667,0.501
"P14","No sabe",0,0.005,0.014,0.147
"P15","Muy buena",0.255,0.104,0.104,0.276
"P15","Buena",0.327,0.144,0.048,0.501
"P15","Ni buena ni mala",0.214,0.546,0.161,0
"P15","Mala",0.103,0.125,0.406,0
"P15","Muy mala",0.079,0.013,0.272,0
"P15","No sabe",0.022,0.068,0.009,0.223
"P16","Gobierno nacional",0.432,0.179,0.055,0
"P16","Gobierno provincial",0.374,0.58,0.831,0.123
"P16","No sabe",0.194,0.241,0.114,0.877
"P17","El anterior gobierno de Arabela Carreras",0.456,0.529,0.43,0
"P17","El actual gobierno de Alberto Weretilneck",0.39,0.304,0.535,0
"P17","No sabe",0.154,0.167,0.035,1
"P18","El anterior gobierno de Alberto Fernández",0.364,0.736,0.747,0
"P18","El actual gobierno de Javier Milei",0.582,0.254,0.253,0
"P18","No sabe",0.054,0.01,0,0
"P19","Positiva",0.414,0.175,0.084,0.276
"P19","Neutra",0.197,0.368,0.149,0.648
"P19","Negativa",0.388,0.444,0.758,0.076
"P19","No sabe",0.001,0.013,0.009,0
"P20","Positiva",0.337,0.156,0.089,0.276
"P20","Neutra",0.245,0.326,0.115,0.648
"P20","Negativa",0.388,0.513,0.793,0.076
"P20","No sabe",0.03,0.005,0.003,0
"P21","Positiva",0.322,0.119,0.081,0.276
"P21","Neutra",0.287,0.447,0.21,0.549
"P21","Negativa",0.358,0.397,0.709,0.076
"P21","No sabe",0.033,0.037,0,0.099
"P22","Muy de acuerdo",0.511,0.301,0.186,0
"P22","De acuerdo",0.252,0.202,0.103,0.276
"P22","Ni de acuerdo ni en desacuerdo",0.137,0.409,0.205,0.577
"P22","En desacuerdo",0.059,0.058,0.391,0
"P22","Muy en desacuerdo",0.037,0.019,0.079,0
"P22","No sabe",0.004,0.011,0.036,0.147
"P23","El estado nacional",0.182,0.036,0.209,0.276
"P23","El estado provincial",0.567,0.555,0.238,0.076
"P23","Ambos de forma coordinada",0.205,0.371,0.422,0
"P23","No sabe",0.046,0.038,0.131,0.648
"P24","Inseguridad y narcotráfico",0.299,0.225,0.372,0
"P24","Altos impuestos y tarifas",0.204,0.143,0.203,0.276
"P24","Educación y estado de las escuelas",0.214,0.216,0.187,0.501
"P24","Inflación",0.17,0.3,0.182,0.147
"P24","Estado de la salud",0.074,0.067,0.044,0
"P24","Corrupción",0.011,0.033,0.007,0.076
"P24","Pobreza",0.008,0.002,0,0
"P24","Medio ambiente, incendios y contaminación",0.001,0.006,0,0
"P24","Falta de trabajo",0.004,0.008,0.004,0
"P24","No sabe",0.015,0,0.001,0
"P28","Muy buena",0.105,0,0.094,0
"P28","Buena",0.119,0.144,0.024,0.276
"P28","Ni buena ni mala",0.315,0.438,0.204,0.501
"P28","Mala",0.366,0.286,0.387,0
"P28","Muy mala",0.082,0.115,0.273,0.076
"P28","No sabe",0.013,0.017,0.018,0.147
"P29","Peor",0.6,0.463,0.494,0
"P29","Igual",0.262,0.243,0.287,0.501
"P29","Mejor",0.057,0.16,0.155,0
"P29","No sabe",0.081,0.134,0.064,0.499
"P30","Peor",0.508,0.358,0.417,0
"P30","Igual",0.243,0.285,0.271,0.353
"P30","Mejor",0.178,0.163,0.235,0.501
"P30","No sabe",0.071,0.194,0.077,0.146
"P31","Javier Milei",0.248,0.398,0.725,0.777
"P31","Los gobernadores",0.65,0.458,0.152,0.076
"P31","No sabe",0.102,0.144,0.123,0.147
"P32","Positiva",0.557,0.25,0.13,0.778
"P32","Neutra",0.254,0.437,0.129,0.047
"P32","Negativa",0.189,0.313,0.741,0
"P32","No sabe",0,0,0,0.175
"P35","Positiva",0.371,0.204,0.368,0
"P35","Neutra",0.344,0.479,0.165,0
"P35","Negativa",0.265,0.245,0.46,0.077
"P35","No sabe",0.02,0.072,0.007,0.923
"P36","Positiva",0.545,0.202,0.12,0.077
"P36","Neutra",0.145,0.234,0.044,0.502
"P36","Negativa",0.298,0.564,0.836,0.323
"P36","No sabe",0.012,0,0,0.098
"P37","Positiva",0.246,0.256,0.423,0
"P37","Neutra",0.125,0.236,0.129,0
"P37","Negativa",0.623,0.508,0.448,0.896
"P37","No sabe",0.006,0,0,0.104
"P38","Positiva",0.461,0.138,0.058,0.08
"P38","Neutra",0.242,0.308,0.016,0
"P38","Negativa",0.297,0.554,0.926,0.817
"P38","No sabe",0,0,0,0.103
"P39","Positiva",0.564,0.156,0.08,0.082
"P39","Neutra",0.174,0.245,0.013,0
"P39","Negativa",0.236,0.599,0.906,0.285
"P39","No sabe",0.026,0,0.001,0.633
"P40","Positiva",0.316,0.461,0.665,0.284
"P40","Neutra",0.066,0.179,0.037,0.529
"P40","Negativa",0.611,0.36,0.298,0.082
"P40","No sabe",0.007,0,0,0.105
"P41","Positiva",0.31,0.399,0.753,0.284
"P41","Neutra",0.097,0.29,0.078,0
"P41","Negativa",0.593,0.301,0.169,0.611
"P41","No sabe",0,0.01,0,0.105
"P42","Positiva",0.305,0.486,0.711,0
"P42","Neutra",0.127,0.246,0.132,0.529
"P42","Negativa",0.552,0.268,0.136,0.081
"P42","No sabe",0.016,0,0.021,0.39
"P43","Positiva",0.227,0.221,0.386,0
"P43","Neutra",0.349,0.505,0.326,0.08
"P43","Negativa",0.391,0.261,0.243,0
"P43","No sabe",0.033,0.013,0.045,0.92
