"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Gran excedente habitual",0.009,0.015,0.052,0
"P10","Gran excedente excepcional",0.002,0,0,0
"P10","Pequeño excedente habitual",0.022,0.025,0.015,0.026
"P10","Pequeño excedente excepcional",0.018,0.02,0.052,0
"P10","Alcanza gastos familia",0.062,0.125,0.15,0.086
"P10","No alcanza gastos familia",0.105,0.055,0.12,0.119
"P10","Solo NBFamiliares",0.335,0.363,0.244,0.412
"P10","No alcanza NBFamiliares",0.447,0.397,0.361,0.357
"P10","No sabe",0,0,0.006,0
"P11","Positiva",0.359,0.117,0.161,0
"P11","Neutra",0.321,0.413,0.169,0.391
"P11","Negativa",0.307,0.439,0.654,0.41
"P11","No sabe",0.013,0.031,0.016,0.199
"P12","Positiva",0.398,0.417,0.563,0.097
"P12","Neutra",0.153,0.335,0.071,0.114
"P12","Negativa",0.432,0.246,0.349,0.648
"P12","No sabe",0.017,0.002,0.017,0.141
"P15","Muy buena",0.198,0.059,0.146,0
"P15","Buena",0.28,0.078,0.127,0
"P15","Ni buena ni mala",0.236,0.623,0.127,0.135
"P15","Mala",0.131,0.146,0.357,0.037
"P15","Muy mala",0.129,0.034,0.229,0
"P15","No sabe",0.026,0.06,0.014,0.828
"P16","Gobierno nacional",0.324,0.194,0.132,0.104
"P16","Gobierno provincial",0.491,0.597,0.654,0.314
"P16","No sabe",0.185,0.209,0.214,0.582
"P17","El anterior gobierno de Arabela Carreras",0.449,0.627,0.419,0
"P17","El actual gobierno de Alberto Weretilneck",0.462,0.248,0.494,0.579
"P17","No sabe",0.089,0.125,0.087,0.421
"P18","El anterior gobierno de Alberto Fernández",0.381,0.663,0.622,0
"P18","El actual gobierno de Javier Milei",0.547,0.328,0.372,1
"P18","No sabe",0.072,0.009,0.006,0
"P19","Positiva",0.32,0.198,0.179,0.078
"P19","Neutra",0.233,0.333,0.179,0.238
"P19","Negativa",0.444,0.448,0.636,0.632
"P19","No sabe",0.003,0.021,0.006,0.052
"P20","Positiva",0.313,0.125,0.118,0.349
"P20","Neutra",0.228,0.307,0.166,0.268
"P20","Negativa",0.434,0.55,0.713,0.383
"P20","No sabe",0.025,0.018,0.003,0
"P21","Positiva",0.278,0.088,0.11,0.076
"P21","Neutra",0.274,0.453,0.284,0.388
"P21","Negativa",0.418,0.446,0.591,0.361
"P21","No sabe",0.03,0.013,0.015,0.175
"P22","Muy de acuerdo",0.483,0.237,0.217,0.39
"P22","De acuerdo",0.255,0.176,0.121,0.074
"P22","Ni de acuerdo ni en desacuerdo",0.093,0.435,0.346,0
"P22","En desacuerdo",0.09,0.109,0.248,0.119
"P22","Muy en desacuerdo",0.058,0.027,0.043,0.119
"P22","No sabe",0.021,0.016,0.025,0.298
"P23","El estado nacional",0.192,0.077,0.183,0.119
"P23","El estado provincial",0.514,0.395,0.36,0.282
"P23","Ambos de forma coordinada",0.22,0.482,0.355,0.339
"P23","No sabe",0.074,0.046,0.102,0.26
"P24","Inseguridad y narcotráfico",0.386,0.215,0.294,0
"P24","Altos impuestos y tarifas",0.218,0.235,0.146,0.404
"P24","Educación y estado de las escuelas",0.149,0.278,0.225,0.117
"P24","Inflación",0.139,0.184,0.251,0.479
"P24","Estado de la salud",0.069,0.039,0.063,0
"P24","Corrupción",0.017,0.034,0.006,0
"P24","Pobreza",0.002,0.01,0,0
"P24","Medio ambiente, incendios y contaminación",0.001,0,0.004,0
"P24","Falta de trabajo",0.004,0,0.01,0
"P24","No sabe",0.015,0.005,0.001,0
"P28","Muy buena",0.149,0.002,0.055,0.388
"P28","Buena",0.134,0.152,0.045,0
"P28","Ni buena ni mala",0.254,0.432,0.288,0.072
"P28","Mala",0.323,0.32,0.355,0.283
"P28","Muy mala",0.124,0.085,0.237,0
"P28","No sabe",0.016,0.009,0.02,0.257
"P29","Peor",0.551,0.411,0.564,0.231
"P29","Igual",0.271,0.269,0.29,0.298
"P29","Mejor",0.094,0.169,0.092,0
"P29","No sabe",0.084,0.151,0.054,0.471
"P30","Peor",0.477,0.339,0.433,0.11
"P30","Igual",0.307,0.288,0.241,0.58
"P30","Mejor",0.178,0.154,0.238,0.073
"P30","No sabe",0.038,0.219,0.088,0.237
"P31","Javier Milei",0.303,0.423,0.662,0.015
"P31","Los gobernadores",0.59,0.336,0.305,0.675
"P31","No sabe",0.107,0.241,0.033,0.31
"P32","Positiva",0.468,0.202,0.296,0.154
"P32","Neutra",0.168,0.404,0.245,0.21
"P32","Negativa",0.36,0.394,0.459,0.416
"P32","No sabe",0.004,0,0,0.22
"P34","Positiva",0.753,0.145,0.141,0
"P34","Neutra",0.073,0.659,0.195,0.153
"P34","Negativa",0.17,0.173,0.634,0.516
"P34","No sabe",0.004,0.023,0.03,0.331
"P35","Positiva",0.274,0.192,0.452,0.362
"P35","Neutra",0.329,0.456,0.197,0.05
"P35","Negativa",0.377,0.261,0.311,0.257
"P35","No sabe",0.02,0.091,0.04,0.331
"P36","Positiva",0.491,0.086,0.245,0.428
"P36","Neutra",0.179,0.225,0.048,0
"P36","Negativa",0.318,0.689,0.707,0.349
"P36","No sabe",0.012,0,0,0.223
"P37","Positiva",0.234,0.164,0.477,0.383
"P37","Neutra",0.098,0.3,0.11,0
"P37","Negativa",0.662,0.536,0.413,0.365
"P37","No sabe",0.006,0,0,0.252
"P38","Positiva",0.382,0.072,0.184,0.191
"P38","Neutra",0.22,0.299,0.045,0.173
"P38","Negativa",0.398,0.629,0.771,0.386
"P38","No sabe",0,0,0,0.25
"P39","Positiva",0.49,0.155,0.149,0.169
"P39","Neutra",0.152,0.245,0.041,0
"P39","Negativa",0.336,0.6,0.775,0.585
"P39","No sabe",0.022,0,0.035,0.246
"P40","Positiva",0.386,0.48,0.561,0.384
"P40","Neutra",0.049,0.195,0.074,0.116
"P40","Negativa",0.558,0.325,0.365,0.25
"P40","No sabe",0.007,0,0,0.25
"P41","Positiva",0.373,0.483,0.6,0.525
"P41","Neutra",0.1,0.245,0.11,0.057
"P41","Negativa",0.527,0.261,0.29,0.168
"P41","No sabe",0,0.011,0,0.25
"P42","Positiva",0.383,0.454,0.618,0.466
"P42","Neutra",0.115,0.286,0.142,0.116
"P42","Negativa",0.488,0.235,0.22,0.168
"P42","No sabe",0.014,0.025,0.02,0.25
"P43","Positiva",0.231,0.247,0.338,0.413
"P43","Neutra",0.346,0.445,0.368,0.116
"P43","Negativa",0.381,0.27,0.233,0.166
"P43","No sabe",0.042,0.038,0.061,0.305
