"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.479,0.449,0.446,0.402
"P04","Realizo changas o trabajos de vez en cuando",0.119,0.199,0.181,0.243
"P04","No tengo trabajo",0.132,0.138,0.168,0.209
"P04","Soy jubilado o pensionado",0.27,0.214,0.205,0.146
"P05","1",0.227,0.222,0.334,0.34
"P05","2",0.056,0.067,0.079,0.206
"P05","3",0.029,0.036,0.077,0.012
"P05","4",0.097,0.054,0.095,0.055
"P05","5",0.187,0.196,0.216,0.095
"P05","6",0.077,0.054,0.039,0.036
"P05","7",0.099,0.123,0.039,0.006
"P05","8",0.07,0.093,0.021,0
"P05","9",0.158,0.155,0.1,0.25
"P06","1",0.311,0.32,0.149,0.435
"P06","2",0.065,0.044,0.038,0.013
"P06","3",0.066,0.068,0.026,0.036
"P06","4",0.073,0.076,0.034,0.011
"P06","5",0.222,0.228,0.197,0.083
"P06","6",0.054,0.02,0.047,0.048
"P06","7",0.049,0.048,0.097,0.118
"P06","8",0.023,0.056,0.096,0.013
"P06","9",0.137,0.14,0.316,0.243
"P07","1",0.497,0.477,0.253,0.297
"P07","2",0.054,0.028,0.034,0
"P07","3",0.05,0.034,0.033,0
"P07","4",0.021,0.028,0.025,0
"P07","5",0.104,0.117,0.139,0.034
"P07","6",0.022,0.019,0.04,0.056
"P07","7",0.034,0.048,0.05,0.031
"P07","8",0.02,0.028,0.044,0.006
"P07","9",0.198,0.221,0.382,0.576
"P09","Del Frente de Todos y el peronismo",0.681,0.483,0.116,0.395
"P09","De juntos por el cambio",0.155,0.187,0.486,0.118
"P09","De los Liberales libertarios",0.074,0.081,0.275,0.128
"P09","De la Izquierda",0.011,0.07,0.023,0.025
"P09","No sabe",0.079,0.179,0.1,0.334
"P10","A Alberto Fernández",0.122,0.176,0.134,0.913
"P10","A Sergio Massa",0.367,0.054,0.187,0.011
"P10","A algún candidato del peronismo",0.118,0.156,0.222,0.016
"P10","A algún candidato del kirchnerismo",0.393,0.614,0.457,0.06
"P11","A Alberto Fernández",0.062,0.12,0.113,0.283
"P11","A Sergio Massa",0.282,0.015,0.13,0.011
"P11","A algún candidato del peronismo",0.08,0.126,0.188,0.221
"P11","A Cristina Fernández de Kirchner",0.576,0.739,0.569,0.485
"P12","A Horacio Rodriguez Larreta",0.221,0.218,0.204,0
"P12","A Mauricio Macri",0.41,0.384,0.315,0.417
"P12","A Patricia Bullrich",0.194,0.227,0.408,0.33
"P12","A Facundo Manes",0.079,0.129,0.033,0
"P12","A Gerardo Morales",0.096,0.042,0.04,0.253
"P13","Seguro lo votaria",0.162,0.179,0.112,0.285
