"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.401,0.509,0.432,0.421
"P04","Realizo changas o trabajos de vez en cuando",0.162,0.161,0.229,0.23
"P04","No tengo trabajo",0.174,0.123,0.198,0.07
"P04","Soy jubilado o pensionado",0.263,0.207,0.141,0.279
"P05","Derecha",0.281,0.2,0.234,0.188
"P05","Centro derecha",0.34,0.345,0.224,0.212
"P05","Centro izquierda",0.078,0.122,0.237,0.101
"P05","Izquierda",0.048,0.045,0.112,0.169
"P05","No sabe",0.253,0.288,0.193,0.33
"P06","Muy importante",0.556,0.612,0.512,0.693
"P06","Algo importante",0.252,0.302,0.267,0.137
"P06","Nada importante",0.153,0.066,0.185,0.07
"P06","No sabe",0.039,0.02,0.036,0.1
"P07","Estoy de acuerdo",0.263,0.38,0.536,0.474
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.482,0.45,0.326,0.345
"P07","No estoy de acuerdo",0.219,0.12,0.11,0.105
"P07","No sabe",0.036,0.05,0.028,0.076
"P12","Lo votaría",0.419,0.411,0.337,0.264
"P12","Puede que lo vote",0.437,0.461,0.285,0.271
"P12","Nunca lo votaría",0.1,0.077,0.323,0.051
"P12","No sabe",0.044,0.051,0.055,0.414
"P13","Lo votaría",0.286,0.219,0.158,0.069
"P13","Puede que lo vote",0.346,0.496,0.183,0.105
"P13","Nunca lo votaría",0.315,0.21,0.625,0.107
"P13","No sabe",0.053,0.075,0.034,0.719
"P15","Lo votaría",0.237,0.101,0.088,0.164
"P15","Puede que lo vote",0.288,0.326,0.121,0.097
"P15","Nunca lo votaría",0.443,0.516,0.744,0.37
"P15","No sabe",0.032,0.057,0.047,0.369
"P16","Sí, lo votaría",0.812,0.65,0.398,0.499
"P16","Puede que lo vote",0.107,0.233,0.152,0.181
"P16","Nunca lo votaría",0.066,0.105,0.45,0.161
"P16","No sabe",0.015,0.012,0,0.159
"P17","Sí, la votaría",0.088,0.087,0.274,0.248
"P17","Puede que la vote",0.02,0.07,0.051,0.084
"P17","Nunca la votaría",0.885,0.839,0.674,0.608
"P17","No sabe",0.007,0.004,0.001,0.06
"P18","Cristina Fernández de Kirchner por el Frente de Todos",0.02,0.018,0.186,0.23
"P18","Mauricio Macri por Cambiemos",0.8,0.736,0.408,0.434
"P18","Javier Milei por los liberales",0.055,0.052,0.085,0.094
"P18","Nicolás del Caño por la izquierda",0.008,0.006,0.006,0.007
"P18","Otro candidato",0.117,0.188,0.315,0.235
"P19","Horacio Rodríguez Larreta por Cambiemos",0.598,0.652,0.425,0.347
"P19","Alberto Fernández por el Frente de Todos",0.107,0.119,0.218,0.3
"P19","Javier Milei por los liberales",0.106,0.047,0.105,0.093
"P19","Nicolás del Caño por la izquierda",0.008,0.001,0.009,0.045
"P19","Otro candidato",0.181,0.181,0.243,0.215
"P20","Mauricio Macri presidente Javier Milei vice",0.74,0.573,0.322,0.478
"P20","Sergio Massa presidente Gerardo Morales vice",0.029,0.033,0.176,0.113
"P20","Nicolas del Caño presidente Myriam Bregman vice",0.005,0.006,0.037,0.046
"P20","No sabe",0.226,0.388,0.465,0.363
"P21","Mauricio Macri presidente Patricia Bullrich vice",0.827,0.587,0.329,0.435
"P21","Alberto Fernández presidente Sergio Massa vice",0.007,0.014,0.107,0.162
"P21","Javier Milei presidente José Luis Espert vice",0.028,0.021,0.05,0.062
"P21","Horacio Rodríguez Larreta presidente Gerardo Morales vice",0.101,0.298,0.329,0.244
"P21","Cristina Fernández de Kirchner presidenta Jorge Capitanich vice",0.003,0.007,0.092,0.045
"P21","Otros candidatos",0.034,0.073,0.093,0.052
"P22","Muy buena",0.055,0.022,0.068,0.054
"P22","Buena",0.002,0.019,0.09,0.1
"P22","Ni buena ni mala",0.022,0.024,0.097,0.178
"P22","Mala",0.108,0.218,0.232,0.182
"P22","Muy mala",0.812,0.699,0.489,0.47
"P22","No sabe",0.001,0.018,0.024,0.016
"P23","Si",0.475,0.608,0.676,0.561
"P23","No",0.267,0.202,0.174,0.133
"P23","No sabe",0.258,0.19,0.15,0.306
"P24","El kirchnerismo",0.779,0.716,0.503,0.497
"P24","Cambiemos",0.065,0.063,0.147,0.079
"P24","Los medios de comunicación",0.03,0.067,0.193,0.19
"P24","Otros",0.07,0.066,0.043,0.088
"P24","No sabe",0.056,0.088,0.114,0.146
"P25","Sin deuda",0.29,0.282,0.27,0.352
"P25","Menos de 10%",0.166,0.21,0.145,0.103
"P25","Entre 10 y 20%",0.161,0.145,0.192,0.104
"P25","Entre 20 y 30%",0.105,0.106,0.054,0.172
"P25","Entre 30 y 40%",0.096,0.094,0.08,0.095
"P25","Mas del 40%",0.158,0.128,0.232,0.117
"P25","No sabe",0.024,0.035,0.027,0.057
"P26","Gran excedente habitual",0.004,0.021,0.008,0
"P26","Gran excedente excepcional",0.006,0.001,0.001,0.02
"P26","Pequeño excedente habitual",0.067,0.063,0.052,0.047
"P26","Pequeño excedente excepcional",0.065,0.08,0.079,0.056
"P26","Alcanza gastos familia",0.155,0.154,0.184,0.105
"P26","No alcanza gastos familia",0.151,0.169,0.167,0.147
"P26","Solo NBFamiliares",0.264,0.276,0.233,0.338
"P26","No alcanza NBFamiliares",0.281,0.23,0.27,0.277
"P26","No sabe",0.007,0.006,0.006,0.01
"P27","Muy buena",0.039,0.043,0.057,0
"P27","Buena",0.153,0.131,0.147,0.16
"P27","Ni buena ni mala",0.386,0.444,0.366,0.463
"P27","Mala",0.315,0.275,0.296,0.332
"P27","Muy mala",0.099,0.099,0.127,0.039
"P27","No sabe",0.008,0.008,0.007,0.006
"P28","Mejor",0.032,0.065,0.124,0.083
"P28","Igual",0.13,0.177,0.253,0.388
"P28","Peor",0.814,0.728,0.604,0.502
"P28","No sabe",0.024,0.03,0.019,0.027
"P29","Mejor",0.018,0.02,0.096,0.143
"P29","Igual",0.135,0.225,0.258,0.267
"P29","Peor",0.807,0.692,0.59,0.485
"P29","No sabe",0.04,0.063,0.056,0.105
"P30","Muy buena",0.055,0.032,0.022,0.078
"P30","Buena",0.017,0.01,0.035,0.034
"P30","Ni buena ni mala",0.023,0.03,0.086,0.222
"P30","Mala",0.186,0.256,0.377,0.295
"P30","Muy mala",0.718,0.664,0.479,0.371
"P30","No sabe",0.001,0.008,0.001,0
"P31","Muy buena",0.015,0.007,0.158,0.051
"P31","Buena",0.013,0.027,0.069,0.126
"P31","Ni buena ni mala",0.012,0.013,0.031,0.093
"P31","Mala",0.044,0.091,0.106,0.118
"P31","Muy mala",0.914,0.857,0.631,0.567
"P31","No sabe",0.002,0.005,0.005,0.045
"P32","Muy buena",0.008,0.017,0.036,0.089
"P32","Buena",0.021,0.017,0.125,0.118
"P32","Ni buena ni mala",0.038,0.079,0.112,0.159
"P32","Mala",0.111,0.218,0.271,0.248
"P32","Muy mala",0.821,0.664,0.454,0.386
"P32","No sabe",0.001,0.005,0.002,0
"P33","Muy buena",0.013,0.02,0.032,0.052
"P33","Buena",0.019,0.009,0.074,0.003
"P33","Ni buena ni mala",0.048,0.123,0.213,0.138
"P33","Mala",0.189,0.254,0.272,0.229
"P33","Muy mala",0.725,0.563,0.4,0.369
"P33","No sabe",0.006,0.031,0.009,0.209
"P34","Muy buena",0.035,0.042,0.117,0.078
"P34","Buena",0.042,0.025,0.088,0.066
"P34","Ni buena ni mala",0.025,0.053,0.11,0.113
"P34","Mala",0.079,0.166,0.132,0.141
"P34","Muy mala",0.813,0.694,0.545,0.415
"P34","No sabe",0.006,0.02,0.008,0.187
"P35","Muy buena",0.363,0.208,0.132,0.053
"P35","Buena",0.334,0.302,0.191,0.22
"P35","Ni buena ni mala",0.177,0.303,0.209,0.339
"P35","Mala",0.062,0.093,0.159,0.151
"P35","Muy mala",0.057,0.085,0.286,0.229
"P35","No sabe",0.007,0.009,0.023,0.008
"P36","Muy buena",0.294,0.24,0.196,0.151
"P36","Buena",0.379,0.423,0.275,0.25
"P36","Ni buena ni mala",0.217,0.23,0.205,0.266
"P36","Mala",0.056,0.042,0.128,0.029
"P36","Muy mala",0.047,0.045,0.189,0.134
"P36","No sabe",0.007,0.02,0.007,0.17
"P37","Muy buena",0.32,0.252,0.184,0.117
"P37","Buena",0.361,0.374,0.207,0.297
"P37","Ni buena ni mala",0.21,0.219,0.274,0.191
"P37","Mala",0.039,0.067,0.106,0.04
"P37","Muy mala",0.065,0.062,0.228,0.212
"P37","No sabe",0.005,0.026,0.001,0.143
"P38","Muy buena",0.107,0.042,0.069,0
"P38","Buena",0.229,0.189,0.127,0.168
"P38","Ni buena ni mala",0.428,0.439,0.265,0.213
"P38","Mala",0.108,0.16,0.213,0.07
"P38","Muy mala",0.118,0.13,0.282,0.233
"P38","No sabe",0.01,0.04,0.044,0.316
"P39","Muy buena",0.7,0.29,0.145,0.166
