"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.499,0.476,0.354,0.172
"P05","Bastante",0.193,0.284,0.282,0.264
"P05","Poco",0.134,0.119,0.198,0.26
"P05","Nada",0.125,0.112,0.154,0.22
"P05","No sabe",0.049,0.009,0.012,0.084
"P06","Siempre",0.31,0.232,0.228,0.175
"P06","Casi siempre",0.279,0.338,0.365,0.306
"P06","Casi nunca",0.303,0.334,0.292,0.282
"P06","Nunca, pero esta es una excepción",0.108,0.096,0.115,0.237
"P09","De Unión por la Patria",0.588,0.409,0.088,0.15
"P09","De Juntos por el Cambio",0.124,0.233,0.52,0.278
"P09","De los liberales libertarios",0.091,0.112,0.189,0.147
"P09","De la Izquierda",0.022,0.045,0.022,0.03
"P09","Hacemos por Nuestro País",0.023,0.038,0.013,0.022
"P09","otro",0.065,0.067,0.032,0.075
"P09","En blanco",0.04,0.041,0.067,0.084
"P09","No sabe",0.047,0.055,0.069,0.214
"P10","Unidos para Cambiar Santa Fe",0.411,0.274,0.236,0.147
"P10","Juntos Avancemos",0.308,0.289,0.305,0.166
"P10","De los liberales libertarios",0.063,0.102,0.164,0.126
"P10","De la Izquierda",0.028,0.053,0.041,0.039
"P10","En blanco",0.024,0.047,0.094,0.097
"P10","No sabe",0.166,0.235,0.16,0.425
"P11","Carolina Losada a gobernadora y Federico Angelini a vicegobernador por Unidos para Cambiar Santa Fe",0.067,0.18,0.317,0.169
"P11","Maximiliano Pullaro a gobernador y Gisela Scaglia a vicegobernadora por Unidos para Cambiar Santa Fe",0.077,0.151,0.259,0.201
"P11","Mónica Fein a gobernadora y Eugenio Fernández a vicegobernador por Unidos para Cambiar Santa Fe",0.062,0.065,0.091,0.05
"P11","Marcelo Lewandowski a gobernador y Silvina Patricia Frana a vicegobernadora por Juntos Avancemos",0.565,0.137,0.051,0.058
"P11","Marcos Cleri a gobernador y Alejandra del Huerto Obeid a vicegobernadora por Juntos Avancemos",0.07,0.176,0.052,0.07
"P11","Leandro Busatto a gobernador y Alejandra Gómez Sáenz a vicegobernadora por Juntos Avancemos",0.082,0.085,0.033,0.053
"P11","Eduardo Toniolli a gobernador y Leticia Quagliaro a vicegobernadora por Juntos Avancemos",0.026,0.052,0.017,0.027
"P11","Alguno de los candidatos a gobernador y vicegobernador de la Izquierda",0.014,0.038,0.023,0.008
"P11","En blanco",0.006,0.045,0.098,0.076
"P11","No sabe",0.031,0.071,0.059,0.288
"P15","Lo votaría",0.269,0.086,0.075,0.037
"P15","Puede que lo vote",0.236,0.269,0.107,0.096
"P15","Nunca lo votaría",0.241,0.329,0.553,0.131
"P15","No sabe",0.254,0.316,0.265,0.736
"P16","La votaría",0.129,0.174,0.279,0.093
"P16","Puede que la vote",0.098,0.138,0.169,0.179
"P16","Nunca la votaría",0.686,0.562,0.491,0.265
"P16","No sabe",0.087,0.126,0.061,0.463
"P17","Lo votaría",0.153,0.172,0.273,0.147
"P17","Puede que lo vote",0.124,0.185,0.178,0.18
"P17","Nunca lo votaría",0.704,0.543,0.493,0.191
"P17","No sabe",0.019,0.1,0.056,0.482
"P18","La votaría",0.191,0.114,0.061,0.033
"P18","Puede que la vote",0.099,0.262,0.078,0.09
"P18","Nunca la votaría",0.459,0.302,0.613,0.133
"P18","No sabe",0.251,0.322,0.248,0.744
"P19","La votaría",0.245,0.065,0.098,0.033
"P19","Puede que la vote",0.127,0.431,0.135,0.102
"P19","Nunca la votaría",0.515,0.364,0.66,0.135
"P19","No sabe",0.113,0.14,0.107,0.73
"P21","Lo votaría",0.349,0.151,0.035,0.078
"P21","Puede que lo vote",0.284,0.34,0.04,0.057
"P21","Nunca lo votaría",0.276,0.31,0.853,0.098
"P21","No sabe",0.091,0.199,0.072,0.767
"P22","Lo votaría",0.264,0.065,0.018,0.031
"P22","Puede que lo vote",0.151,0.32,0.058,0.053
"P22","Nunca lo votaría",0.323,0.275,0.718,0.082
"P22","No sabe",0.262,0.34,0.206,0.834
"P23","Lo votaría",0.207,0.088,0.034,0.046
"P23","Puede que lo vote",0.239,0.267,0.046,0.058
"P23","Nunca lo votaría",0.386,0.396,0.764,0.091
"P23","No sabe",0.168,0.249,0.156,0.805
"P24","Lo votaría",0.215,0.096,0.022,0.037
"P24","Puede que lo vote",0.247,0.28,0.044,0.047
"P24","Nunca lo votaría",0.364,0.38,0.796,0.123
"P24","No sabe",0.174,0.244,0.138,0.793
"P25","Lo votaría",0.129,0.04,0.114,0.031
"P25","Puede que lo vote",0.132,0.26,0.181,0.062
"P25","Nunca lo votaría",0.603,0.495,0.561,0.126
"P25","No sabe",0.136,0.205,0.144,0.781
"P26","Lo votaría",0.061,0.004,0.038,0.004
"P26","Puede que la vote",0.125,0.133,0.083,0.029
"P26","Nunca la votaría",0.522,0.455,0.592,0.122
"P26","No sabe",0.292,0.408,0.287,0.845
"P27","La votaría",0.048,0.031,0.07,0.011
