"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.4,0.201,0.344,0.206
"P05","Bastante",0.425,0.309,0.302,0.234
"P05","Poco",0.098,0.317,0.123,0.181
"P05","Nada",0.077,0.173,0.191,0.223
"P05","No sabe",0,0,0.04,0.156
"P06","Siempre",0.269,0.187,0.179,0.129
"P06","Casi siempre",0.256,0.384,0.26,0.397
"P06","Casi nunca",0.352,0.201,0.364,0.291
"P06","Nunca, pero esta es una excepción",0.123,0.228,0.197,0.183
"P08","Al candidato del Frente de Todos",0.24,0.279,0.285,0.202
"P08","Al candidato de Juntos por el Cambio",0.051,0.215,0.241,0.286
"P08","Al candidato de los liberales - libertarios",0.542,0.17,0.286,0.167
"P08","Al candidato de la Izquierda",0.113,0.058,0.017,0
"P08","A otro candidato",0.029,0.086,0.082,0.057
"P08","No sabe",0.025,0.192,0.089,0.288
"P09","A Blanca Cantero por el Frente de Todos",0.238,0.22,0.175,0.183
"P09","A Federico García por el Frente de Todos",0.004,0.081,0.034,0.054
"P09","A Victor Rengifo por Juntos por el Cambio",0.281,0.151,0.201,0.211
"P09","A Mauro Arranz por Juntos por el Cambio",0.022,0.075,0.125,0.026
"P09","A Anibal Regueiro por un partido vecinal",0.065,0.086,0.168,0.069
"P09","A Eduardo Guardia por La Libertad Avanza",0.348,0.244,0.167,0.112
"P09","A Miguel Coria por el Frente de Izquierda",0.013,0.006,0.049,0
"P09","No sabe",0.029,0.137,0.081,0.345
"P12","A Blanca Cantero por el Frente de Todos con el apoyo de Sergio Massa",0.087,0.217,0.177,0.179
"P12","A Federico García por el Frente de Todos con el apoyo de La Cámpora",0.017,0.011,0.061,0.019
"P12","A Victor Rengifo por Juntos por el Cambio con el apoyo de Patricia Bullrich",0.183,0.185,0.172,0.272
"P12","A Mauro Arranz por Juntos por el Cambio con el apoyo de Horacio Rodriguez Larreta",0,0.119,0.133,0.017
"P12","A Anibal Regueiro por un partido vecinal",0.16,0.148,0.101,0.029
"P12","A Eduardo Guardia por La Libertad Avanza con el apoyo de Javier Milei",0.479,0.242,0.177,0.188
"P12","A Miguel Coria por el Frente de Izquierda con el apoyo de Myriam Bregman",0.045,0.006,0.081,0.011
"P12","No sabe",0.029,0.072,0.098,0.285
"P15","La votaría",0.329,0.128,0.249,0.137
"P15","Puede que la vote",0.115,0.543,0.065,0.088
"P15","Nunca la votaría",0.456,0.265,0.602,0.248
"P15","No sabe",0.1,0.064,0.084,0.527
"P16","Lo votaría",0.212,0.131,0.077,0.028
"P16","Puede que lo vote",0.166,0.582,0.169,0.038
"P16","Nunca lo votaría",0.399,0.222,0.687,0.16
"P16","No sabe",0.223,0.065,0.067,0.774
"P17","Lo votaría",0.292,0.12,0.111,0.034
"P17","Puede que lo vote",0.124,0.557,0.125,0.04
"P17","Nunca lo votaría",0.478,0.235,0.713,0.154
"P17","No sabe",0.106,0.088,0.051,0.772
"P18","Lo votaría",0.272,0.017,0.09,0.005
"P18","Puede que lo vote",0.042,0.552,0.065,0.039
"P18","Nunca lo votaría",0.615,0.296,0.792,0.08
"P18","No sabe",0.071,0.135,0.053,0.876
"P19","Lo votaría",0.325,0.189,0.111,0.042
"P19","Puede que lo vote",0.166,0.575,0.131,0.062
"P19","Nunca lo votaría",0.419,0.231,0.742,0.124
"P19","No sabe",0.09,0.005,0.016,0.772
"P21","Lo votaría",0.343,0.199,0.037,0
"P21","Puede que lo vote",0.18,0.593,0.056,0.036
"P21","Nunca lo votaría",0.317,0.154,0.802,0.027
"P21","No sabe",0.16,0.054,0.105,0.937
"P22","Si",0.502,0.24,0.267,0.354
"P22","No",0.498,0.76,0.733,0.646
