"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.506,0.244,0.29,0.249
"P05","Bastante",0.359,0.319,0.33,0.241
"P05","Poco",0.034,0.282,0.166,0.185
"P05","Nada",0.037,0.147,0.181,0.202
"P05","No sabe",0.064,0.008,0.033,0.123
"P06","Siempre",0.218,0.128,0.193,0.187
"P06","Casi siempre",0.125,0.344,0.309,0.401
"P06","Casi nunca",0.335,0.267,0.356,0.241
"P06","Nunca, pero esta es una excepción",0.322,0.261,0.142,0.171
"P08","Al candidato del Frente de Todos",0.402,0.15,0.299,0.192
"P08","Al candidato de Juntos por el Cambio",0.223,0.368,0.16,0.338
"P08","Al candidato de los liberales - libertarios",0.1,0.162,0.349,0.163
"P08","Al candidato de la Izquierda",0.01,0.03,0.047,0.013
"P08","A otro candidato",0.143,0.092,0.057,0.05
"P08","No sabe",0.122,0.198,0.088,0.244
"P09","A Blanca Cantero por el Frente de Todos",0.218,0.291,0.202,0.158
"P09","A Federico García por el Frente de Todos",0.07,0.058,0.046,0.052
"P09","A Victor Rengifo por Juntos por el Cambio",0.193,0.142,0.213,0.231
"P09","A Mauro Arranz por Juntos por el Cambio",0.243,0.177,0.05,0.046
"P09","A Anibal Regueiro por un partido vecinal",0.07,0.038,0.169,0.051
"P09","A Eduardo Guardia por La Libertad Avanza",0.189,0.214,0.193,0.131
"P09","A Miguel Coria por el Frente de Izquierda",0,0.008,0.044,0.008
"P09","No sabe",0.017,0.072,0.083,0.323
"P12","A Blanca Cantero por el Frente de Todos con el apoyo de Sergio Massa",0.158,0.169,0.213,0.125
"P12","A Federico García por el Frente de Todos con el apoyo de La Cámpora",0.163,0.013,0.043,0.023
"P12","A Victor Rengifo por Juntos por el Cambio con el apoyo de Patricia Bullrich",0.115,0.219,0.168,0.249
"P12","A Mauro Arranz por Juntos por el Cambio con el apoyo de Horacio Rodriguez Larreta",0.163,0.238,0.072,0.071
"P12","A Anibal Regueiro por un partido vecinal",0.149,0.086,0.077,0.114
"P12","A Eduardo Guardia por La Libertad Avanza con el apoyo de Javier Milei",0.046,0.22,0.278,0.171
"P12","A Miguel Coria por el Frente de Izquierda con el apoyo de Myriam Bregman",0.206,0.008,0.046,0.018
"P12","No sabe",0,0.047,0.103,0.229
"P15","La votaría",0.453,0.119,0.242,0.135
"P15","Puede que la vote",0.01,0.501,0.111,0.111
"P15","Nunca la votaría",0.262,0.311,0.589,0.267
"P15","No sabe",0.275,0.069,0.058,0.487
"P16","Lo votaría",0.429,0.067,0.057,0.061
"P16","Puede que lo vote",0.143,0.644,0.157,0.078
"P16","Nunca lo votaría",0.389,0.227,0.707,0.141
"P16","No sabe",0.039,0.062,0.079,0.72
"P17","Lo votaría",0.544,0.113,0.093,0.048
"P17","Puede que lo vote",0.114,0.668,0.111,0.082
"P17","Nunca lo votaría",0.309,0.155,0.745,0.133
"P17","No sabe",0.033,0.064,0.051,0.737
"P19","Lo votaría",0.622,0.118,0.087,0.066
"P19","Puede que lo vote",0.045,0.692,0.139,0.11
"P19","Nunca lo votaría",0.308,0.185,0.749,0.117
"P19","No sabe",0.025,0.005,0.025,0.707
"P20","Lo votaría",0.392,0.032,0.132,0.026
"P20","Puede que lo vote",0.04,0.68,0.102,0.079
"P20","Nunca lo votaría",0.55,0.212,0.722,0.083
"P20","No sabe",0.018,0.076,0.044,0.812
"P21","Lo votaría",0.342,0,0.095,0.053
"P21","Puede que lo vote",0.043,0.695,0.089,0.032
"P21","Nunca lo votaría",0.397,0.193,0.74,0.044
"P21","No sabe",0.218,0.112,0.076,0.871
"P22","Si",0.29,0.252,0.336,0.307
"P22","No",0.71,0.748,0.664,0.693
