"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Porque me siento desanimado con la realidad del país",0.439,0,0.193,0.582,0.186,0.274
"P09","Porque estoy en desacuerdo con el gobierno, pero la oposición no me representa",0.279,0.539,0.03,0.324,0.195,0.677
"P09","Nunca voy a votar",0,0,0,0,0.017,0
"P09","Por miedo a la pandemia",0.173,0.369,0.48,0.075,0.19,0.049
"P09","Porque las PASO no son elecciones importantes",0.109,0.092,0.297,0.019,0.412,0
"P14","A Tolosa Paz por el Frente de Todos",0.876,0.808,0.368,0.103,0.016,0.191
"P14","A Santilli y Manes por Juntos",0.033,0.136,0.4,0.774,0.791,0.148
"P14","A del Caño por el Frente de Izquierda",0.056,0,0.049,0.039,0.032,0.182
"P14","A Espert por Avanza libertad",0.025,0.027,0.005,0.008,0.122,0.121
"P14","A Randazzo por ""Vamos con vos""",0.01,0,0.06,0.036,0.011,0
"P14","A Hotton por “+Valores”",0,0,0,0,0.001,0
"P14","Votaría en blanco o anularía",0,0.029,0.118,0.04,0.027,0.358
"P16","A Juan Aníbal Viaggo por Juntos",0.033,0.136,0.4,0.763,0.779,0.148
"P16","A Mateo Bartolini por el Frente de todos",0.876,0.798,0.397,0.103,0.02,0.191
"P16","A Catalina Riganti por Convocación Civica por San Isidro",0,0,0.008,0.014,0.014,0
"P16","A Francisco Sicardi de Estrada por Avanza libertad",0.025,0.027,0.005,0.009,0.115,0.121
"P16","A Florencia Sarmiento por el Frente de Izquierda",0.056,0,0.049,0.058,0.032,0.182
"P16","A Martín Eduardo Palma Bastidas por “Vamos con vos""",0.01,0,0.06,0.016,0.004,0
"P16","Votaría en blanco o anularía",0,0.039,0.081,0.037,0.036,0.358
"P18","Diego Santilli y Facundo Manes por “Juntos”",0.086,0.197,0.36,0.775,0.781,0.33
"P18","Victoria Tolosa Paz por el Frente de todos",0.817,0.707,0.4,0.074,0.039,0.16
"P18","Nicolás del Caño por el Frente de Izquierda",0.031,0.005,0.03,0.058,0.014,0
"P18","José Luis Espert por “Avanza Libertad”",0.025,0.023,0.034,0.027,0.11,0.121
"P18","Florencio Randazzo por “Vamos con vos”",0.01,0.04,0.015,0.014,0.011,0
"P18","Cynthia Hotton por “+Valores”",0,0.001,0,0,0.003,0
"P18","Ninguna en particular",0.031,0.027,0.108,0.052,0.031,0.178
"P18","No sabe",0,0,0.053,0,0.011,0.211
"P19","Diego Santilli y Facundo Manes por “Juntos”",0.768,0.599,0.386,0.152,0.067,0.191
"P19","Victoria Tolosa Paz por el Frente de todos",0.058,0.203,0.286,0.703,0.852,0.452
"P19","Nicolás del Caño por el Frente de Izquierda",0.042,0.004,0.102,0.012,0.018,0
"P19","José Luis Espert por “Avanza Libertad”",0.02,0.089,0.019,0.013,0.009,0
"P19","Florencio Randazzo por “Vamos con vos”",0,0.03,0.025,0,0.008,0
"P19","Cynthia Hotton por “+Valores”",0,0.005,0.021,0,0.013,0
"P19","Ninguna en particular",0.089,0.07,0.119,0.109,0.027,0.147
"P19","No sabe",0.023,0,0.042,0.011,0.006,0.21
"P20","No alcanzan para cubrir las necesidades básicas familiares",0.304,0.19,0.187,0.228,0.231,0.174
"P20","Solo alcanzan para cubrir las necesidades básicas familiares",0.223,0.441,0.292,0.323,0.252,0
"P20","No alcanzan para cubrir los gastos totales de la familia",0.054,0.046,0.189,0.119,0.157,0.099
"P20","Alcanzan para cubrir los gastos totales de la familia",0.236,0.115,0.145,0.223,0.198,0
"P20","Tenemos un pequeño excedente, pero es excepcional",0.017,0.081,0.081,0.029,0.075,0
"P20","Tenemos un pequeño excedente habitual que ahorramos o invertimos",0.082,0.07,0.087,0.046,0.05,0.215
"P20","Tenemos un gran excedente pero es excepcional",0.012,0.004,0.007,0,0.001,0
"P20","Tenemos un gran excedente habitual que ahorramos o invertimos",0.024,0.006,0.012,0,0.009,0.182
"P20","No sabe",0.048,0.047,0,0.032,0.027,0.33
"P22","Muy buena",0.85,0.542,0.169,0.038,0.007,0.031
"P22","Buena",0.043,0.287,0.194,0.051,0.003,0
"P22","Ni buena ni mala",0.031,0.054,0.279,0.041,0.007,0
"P22","Mala",0.01,0.025,0.1,0.157,0.012,0.024
"P22","Muy mala",0.056,0.092,0.198,0.713,0.969,0.308
"P22","No sabe",0.01,0,0.06,0,0.002,0.637
"P23","Muy buena",0.451,0.053,0.055,0,0,0
"P23","Buena",0.244,0.308,0.192,0.044,0.011,0
"P23","Ni buena ni mala",0.18,0.384,0.281,0.123,0.027,0.03
"P23","Mala",0.06,0.127,0.236,0.363,0.093,0
"P23","Muy mala",0.065,0.123,0.195,0.45,0.865,0.575
"P23","No sabe",0,0.005,0.041,0.02,0.004,0.395
"P24","Muy buena",0.086,0.003,0.063,0.202,0.264,0.305
"P24","Buena",0.005,0.084,0.066,0.24,0.288,0.029
"P24","Ni buena ni mala",0.021,0.091,0.166,0.302,0.191,0.139
"P24","Mala",0.137,0.257,0.194,0.086,0.131,0.037
"P24","Muy mala",0.7,0.553,0.476,0.162,0.123,0
"P24","No sabe",0.051,0.012,0.035,0.008,0.003,0.49
"P25","Muy buena",0.063,0.04,0.104,0.316,0.381,0.295
"P25","Buena",0.032,0.116,0.296,0.426,0.269,0.028
"P25","Ni buena ni mala",0.039,0.237,0.298,0.14,0.219,0.139
"P25","Mala",0.132,0.209,0.12,0.042,0.059,0.229
"P25","Muy mala",0.734,0.394,0.174,0.076,0.07,0.037
"P25","No sabe",0,0.004,0.008,0,0.002,0.272
