"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Siempre",0.264,0.178,0.163,0.195,0.114,0
"P08","Casi siempre",0.37,0.484,0.204,0.397,0.343,0.333
"P08","Casi nunca",0.266,0.276,0.455,0.29,0.38,0.507
"P08","Nunca, pero esta es una excepción",0.1,0.062,0.178,0.118,0.163,0.16
"P09","Muy buena",0.235,0.18,0.157,0.155,0.085,0
"P09","Buena",0.201,0.411,0.216,0.259,0.173,0.039
"P09","Ni buena ni mala",0.313,0.239,0.335,0.471,0.328,0.597
"P09","Mala",0.197,0.141,0.196,0.092,0.237,0.243
"P09","Muy mala",0.054,0.022,0.052,0.023,0.151,0
"P09","No sabe",0,0.007,0.044,0,0.026,0.121
"P10","Muy buena",0.277,0.293,0.259,0.152,0.137,0.039
"P10","Buena",0.28,0.362,0.21,0.34,0.205,0.04
"P10","Ni buena ni mala",0.238,0.236,0.381,0.384,0.287,0.8
"P10","Mala",0.102,0.058,0.095,0.094,0.231,0
"P10","Muy mala",0.08,0.024,0.055,0.023,0.117,0
"P10","No sabe",0.023,0.027,0,0.007,0.023,0.121
"P13","Si",0.536,0.517,0.597,0.493,0.405,0.079
"P13","No",0.262,0.325,0.164,0.256,0.351,0
"P13","No sabe",0.202,0.158,0.239,0.251,0.244,0.921
"P15","Gobierno nacional",0.601,0.396,0.368,0.166,0.146,0
"P15","Gobierno provincial",0.296,0.433,0.29,0.667,0.773,0.676
"P15","No sabe",0.103,0.171,0.342,0.167,0.081,0.324
"P16","El gobierno anterior de Omar Gutierrez",0.227,0.302,0.551,0.443,0.623,1
"P16","El actual gobierno de Rolo Figueroa",0.344,0.411,0.188,0.206,0.147,0
"P16","No sabe",0.429,0.287,0.261,0.351,0.23,0
"P17","El gobierno anterior de Alberto Fernández",0.378,0.193,0.252,0.578,0.679,0
"P17","El actual gobierno de Javier Milei",0.59,0.778,0.366,0.376,0.115,0
"P17","No sabe",0.032,0.029,0.382,0.046,0.206,0
"P18","Muy buena",0.155,0.079,0.1,0.076,0.037,0
"P18","Buena",0.367,0.487,0.258,0.261,0.123,0
"P18","Ni buena ni mala",0.245,0.235,0.293,0.352,0.221,0.204
"P18","Mala",0.186,0.166,0.278,0.297,0.367,0.168
"P18","Muy mala",0.041,0.03,0.071,0.014,0.237,0.507
"P18","No sabe",0.006,0.003,0,0,0.015,0.121
"P19","Muy buena",0.151,0.095,0.057,0.057,0.022,0
"P19","Buena",0.316,0.358,0.269,0.116,0.052,0
"P19","Ni buena ni mala",0.168,0.211,0.227,0.267,0.165,0.204
"P19","Mala",0.238,0.236,0.316,0.481,0.395,0
"P19","Muy mala",0.121,0.089,0.131,0.076,0.362,0.675
"P19","No sabe",0.006,0.011,0,0.003,0.004,0.121
"P20","Muy buena",0.138,0.084,0.019,0.033,0.014,0
"P20","Buena",0.252,0.408,0.23,0.237,0.134,0.204
"P20","Ni buena ni mala",0.291,0.206,0.447,0.369,0.265,0.089
"P20","Mala",0.194,0.19,0.229,0.315,0.336,0.586
"P20","Muy mala",0.123,0.071,0.059,0.043,0.236,0
"P20","No sabe",0.002,0.041,0.016,0.003,0.015,0.121
"P21","Muy de acuerdo",0.558,0.515,0.319,0.279,0.231,0.039
"P21","De acuerdo",0.235,0.384,0.384,0.207,0.156,0.204
"P21","Ni de acuerdo ni en desacuerdo",0.104,0.053,0.246,0.322,0.308,0.507
"P21","En desacuerdo",0.059,0.02,0.013,0.159,0.172,0.04
"P21","Muy en desacuerdo",0.034,0.01,0.013,0.021,0.104,0.089
"P21","No sabe",0.01,0.018,0.025,0.012,0.029,0.121
"P22","El estado nacional",0.152,0.064,0.122,0.157,0.11,0
"P22","El estado provincial",0.668,0.703,0.5,0.523,0.383,0
"P22","Ambos de forma coordinada",0.161,0.219,0.32,0.301,0.379,0.547
"P22","No sabe",0.019,0.014,0.058,0.019,0.128,0.453
"P23","Si",0.644,0.477,0.404,0.566,0.574,0.586
"P23","No",0.289,0.475,0.323,0.325,0.32,0.293
"P23","No sabe",0.067,0.048,0.273,0.109,0.106,0.121
"P24","Excesiva",0.098,0.023,0.094,0.076,0.144,0.597
"P24","Adecuada",0.284,0.456,0.302,0.496,0.46,0.16
"P24","Insuficiente",0.415,0.406,0.342,0.257,0.203,0
"P24","Inaceptable",0.164,0.077,0.098,0.08,0.095,0
"P24","No sabe",0.039,0.038,0.164,0.091,0.098,0.243
"P26","Si",0.688,0.589,0.496,0.688,0.734,0.676
"P26","No",0.156,0.352,0.282,0.211,0.178,0
"P26","No sabe",0.156,0.059,0.222,0.101,0.088,0.324
"P27","Correcta",0.55,0.363,0.217,0.189,0.218,0
"P27","Incorrecta",0.232,0.536,0.515,0.619,0.648,0.676
"P27","No sabe",0.218,0.101,0.268,0.192,0.134,0.324
"P28","Si",0.635,0.541,0.35,0.661,0.608,0.547
"P28","No",0.297,0.351,0.461,0.245,0.338,0.039
"P28","No sabe",0.068,0.108,0.189,0.094,0.054,0.414
"P29","Correcta",0.333,0.381,0.375,0.584,0.567,0.168
"P29","Incorrecta",0.499,0.434,0.381,0.2,0.245,0
"P29","No sabe",0.168,0.185,0.244,0.216,0.188,0.832
"P30","Si",0.751,0.562,0.531,0.703,0.736,0.168
"P30","No",0.188,0.338,0.307,0.227,0.209,0
"P30","No sabe",0.061,0.1,0.162,0.07,0.055,0.832
"P31","Adecuada",0.486,0.194,0.137,0.145,0.144,0
"P31","Insuficiente",0.112,0.219,0.074,0.046,0.099,0
"P31","Excesiva",0.208,0.344,0.401,0.245,0.182,0
"P31","Inaceptable",0.148,0.186,0.298,0.532,0.508,0.676
"P31","No sabe",0.046,0.057,0.09,0.032,0.067,0.324
"P33","Si",0.796,0.496,0.347,0.405,0.338,0
"P33","No",0.118,0.397,0.338,0.498,0.532,0.636
"P33","No sabe",0.086,0.107,0.315,0.097,0.13,0.364
"P34","Si",0.296,0.377,0.449,0.605,0.676,0.676
"P34","No",0.548,0.444,0.279,0.264,0.261,0
"P34","No sabe",0.156,0.179,0.272,0.131,0.063,0.324
"P35","Inseguridad y narcotráfico",0.482,0.348,0.334,0.529,0.541,0.547
"P35","Altos impuestos y tarifas",0.287,0.431,0.46,0.23,0.227,0
"P35","Educación y estado de las escuelas",0.086,0.167,0.16,0.149,0.104,0.21
"P35","Inflación",0.083,0.026,0.017,0.039,0.025,0.204
"P35","Estado de la salud",0.023,0.003,0.009,0.024,0.005,0
"P35","Corrupción",0.014,0.005,0.02,0.026,0.081,0.039
"P35","Pobreza",0.019,0.002,0,0,0.001,0
"P35","Medio ambiente, incendios y contaminación",0,0,0,0,0.001,0
"P35","Falta de trabajo",0.006,0.005,0,0,0.001,0
"P35","No sabe",0,0.013,0,0.003,0.014,0
"P39","Muy buena",0.16,0.082,0.071,0.059,0.049,0
"P39","Buena",0.316,0.523,0.291,0.331,0.15,0
"P39","Ni buena ni mala",0.286,0.251,0.421,0.443,0.392,0.586
"P39","Mala",0.197,0.114,0.185,0.127,0.305,0.293
"P39","Muy mala",0.034,0.012,0.032,0.021,0.093,0
"P39","No sabe",0.007,0.018,0,0.019,0.011,0.121
"P40","Peor",0.466,0.282,0.338,0.293,0.295,0.243
"P40","Igual",0.339,0.484,0.407,0.435,0.5,0.636
"P40","Mejor",0.133,0.12,0.227,0.183,0.087,0
"P40","No sabe",0.062,0.114,0.028,0.089,0.118,0.121
"P41","Peor",0.503,0.275,0.32,0.233,0.272,0.547
"P41","Igual",0.226,0.479,0.31,0.315,0.305,0.089
"P41","Mejor",0.147,0.133,0.31,0.344,0.303,0.04
"P41","No sabe",0.124,0.113,0.06,0.108,0.12,0.324
"P42","El gobierno de Javier Milei",0.796,0.516,0.319,0.141,0.055,0
"P42","El gobierno de Alberto Fernández",0.091,0.359,0.281,0.719,0.794,0.676
"P42","Ambos",0.097,0.117,0.337,0.123,0.136,0
"P42","No sabe",0.016,0.008,0.063,0.017,0.015,0.324
"P43","Javier Milei",0.224,0.085,0.237,0.603,0.691,0.676
"P43","Los gobernadores",0.775,0.829,0.497,0.295,0.195,0
"P43","No sabe",0.001,0.086,0.266,0.102,0.114,0.324
"P44","Muy buena",0.269,0.21,0.207,0.197,0.108,0.04
"P44","Buena",0.35,0.419,0.283,0.318,0.196,0
"P44","Ni buena ni mala",0.266,0.309,0.361,0.352,0.348,0.547
"P44","Mala",0.064,0.049,0.084,0.119,0.204,0.089
"P44","Muy mala",0.046,0.011,0.009,0.011,0.126,0
"P44","No sabe",0.005,0.002,0.056,0.003,0.018,0.324
"P45","Muy buena",0.239,0.101,0.091,0.068,0.065,0
"P45","Buena",0.293,0.487,0.157,0.2,0.089,0.04
"P45","Ni buena ni mala",0.304,0.224,0.55,0.469,0.267,0.547
"P45","Mala",0.098,0.064,0.102,0.232,0.266,0
"P45","Muy mala",0.056,0.03,0.021,0.015,0.276,0.089
"P45","No sabe",0.01,0.094,0.079,0.016,0.037,0.324
"P46","Muy buena",0.174,0.096,0.028,0.063,0.032,0
"P46","Buena",0.17,0.362,0.227,0.138,0.053,0
"P46","Ni buena ni mala",0.231,0.224,0.366,0.298,0.155,0.547
"P46","Mala",0.284,0.241,0.25,0.486,0.32,0
"P46","Muy mala",0.124,0.077,0.086,0.015,0.417,0.089
"P46","No sabe",0.017,0,0.043,0,0.023,0.364
"P47","Muy buena",0.146,0.086,0.057,0.079,0.024,0
"P47","Buena",0.133,0.328,0.082,0.136,0.081,0
"P47","Ni buena ni mala",0.417,0.393,0.558,0.475,0.331,0.547
"P47","Mala",0.191,0.083,0.178,0.293,0.147,0.04
"P47","Muy mala",0.093,0.075,0.049,0.017,0.307,0.089
"P47","No sabe",0.02,0.035,0.076,0,0.11,0.324
"P48","Muy buena",0.339,0.175,0.123,0.074,0.035,0
"P48","Buena",0.217,0.511,0.135,0.117,0.094,0
"P48","Ni buena ni mala",0.301,0.247,0.558,0.348,0.252,0.507
"P48","Mala",0.07,0.048,0.109,0.449,0.202,0.04
"P48","Muy mala",0.047,0.019,0.028,0.009,0.364,0.089
"P48","No sabe",0.026,0,0.047,0.003,0.053,0.364
"P50","Muy buena",0.153,0.051,0.031,0.123,0.121,0.129
"P50","Buena",0.042,0.27,0.126,0.185,0.277,0
"P50","Ni buena ni mala",0.062,0.087,0.428,0.295,0.239,0
"P50","Mala",0.337,0.276,0.174,0.307,0.122,0
"P50","Muy mala",0.406,0.316,0.192,0.09,0.227,0.039
"P50","No sabe",0,0,0.049,0,0.014,0.832
"P51","Muy buena",0.368,0.157,0.042,0.047,0.011,0
"P51","Buena",0.368,0.379,0.27,0.035,0.012,0
"P51","Ni buena ni mala",0.15,0.225,0.422,0.142,0.049,0
"P51","Mala",0.09,0.113,0.177,0.649,0.064,0
"P51","Muy mala",0.024,0.126,0.073,0.124,0.86,0.597
"P51","No sabe",0,0,0.016,0.003,0.004,0.403
"P52","Muy buena",0.173,0.136,0.154,0.391,0.532,0.129
"P52","Buena",0.026,0.228,0.15,0.194,0.197,0
"P52","Ni buena ni mala",0.051,0.119,0.238,0.157,0.068,0.546
"P52","Mala",0.289,0.154,0.247,0.13,0.012,0
"P52","Muy mala",0.461,0.363,0.211,0.128,0.19,0
"P52","No sabe",0,0,0,0,0.001,0.325
"P53","Muy buena",0.1,0.115,0.082,0.361,0.472,0.127
"P53","Buena",0.046,0.2,0.109,0.276,0.263,0.039
"P53","Ni buena ni mala",0.059,0.104,0.367,0.13,0.114,0.515
"P53","Mala",0.28,0.165,0.154,0.125,0.066,0
"P53","Muy mala",0.515,0.416,0.288,0.104,0.083,0
"P53","No sabe",0,0,0,0.004,0.002,0.319
"P54","Muy buena",0.093,0.12,0.103,0.247,0.214,0.039
"P54","Buena",0.03,0.201,0.061,0.183,0.239,0
"P54","Ni buena ni mala",0.076,0.176,0.349,0.354,0.341,0.64
"P54","Mala",0.221,0.187,0.222,0.113,0.071,0
"P54","Muy mala",0.553,0.312,0.262,0.079,0.111,0
