"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P09","Muy buena",0.366,0.141,0.1,0.157
"P09","Buena",0.197,0.321,0.169,0.152
"P09","Ni buena ni mala",0.192,0.35,0.438,0.269
"P09","Mala",0.18,0.126,0.21,0.253
"P09","Muy mala",0.06,0.053,0.065,0.119
"P09","No sabe",0.005,0.009,0.018,0.05
"P10","Muy buena",0.286,0.244,0.166,0.106
"P10","Buena",0.274,0.307,0.215,0.218
"P10","Ni buena ni mala",0.241,0.238,0.366,0.331
"P10","Mala",0.144,0.141,0.156,0.142
"P10","Muy mala",0.038,0.045,0.062,0.152
"P10","No sabe",0.017,0.025,0.035,0.051
"P13","Si",0.55,0.529,0.475,0.351
"P13","No",0.29,0.275,0.294,0.317
"P13","No sabe",0.16,0.196,0.231,0.332
"P15","Gobierno nacional",0.435,0.326,0.207,0.328
"P15","Gobierno provincial",0.408,0.571,0.617,0.425
"P15","No sabe",0.157,0.103,0.176,0.247
"P16","El gobierno anterior de Omar Gutierrez",0.485,0.454,0.49,0.314
"P16","El actual gobierno de Rolo Figueroa",0.164,0.249,0.22,0.27
"P16","No sabe",0.351,0.297,0.29,0.416
"P17","El gobierno anterior de Alberto Fernández",0.417,0.364,0.277,0.454
"P17","El actual gobierno de Javier Milei",0.498,0.537,0.553,0.431
"P17","No sabe",0.085,0.099,0.17,0.115
"P18","Muy buena",0.251,0.081,0.059,0.034
"P18","Buena",0.191,0.331,0.185,0.17
"P18","Ni buena ni mala",0.342,0.294,0.257,0.282
"P18","Mala",0.165,0.221,0.384,0.29
"P18","Muy mala",0.05,0.066,0.099,0.192
"P18","No sabe",0.001,0.007,0.016,0.032
"P19","Muy buena",0.215,0.043,0.042,0.034
"P19","Buena",0.135,0.21,0.149,0.155
"P19","Ni buena ni mala",0.246,0.268,0.184,0.234
"P19","Mala",0.217,0.332,0.447,0.314
"P19","Muy mala",0.184,0.135,0.176,0.256
"P19","No sabe",0.003,0.012,0.002,0.007
"P20","Muy buena",0.176,0.022,0.041,0.028
"P20","Buena",0.246,0.311,0.155,0.16
"P20","Ni buena ni mala",0.304,0.331,0.301,0.245
"P20","Mala",0.157,0.229,0.368,0.323
"P20","Muy mala",0.115,0.097,0.12,0.223
"P20","No sabe",0.002,0.01,0.015,0.021
"P21","Muy de acuerdo",0.417,0.341,0.322,0.343
"P21","De acuerdo",0.254,0.299,0.195,0.143
"P21","Ni de acuerdo ni en desacuerdo",0.172,0.221,0.271,0.29
"P21","En desacuerdo",0.098,0.091,0.137,0.097
"P21","Muy en desacuerdo",0.047,0.031,0.057,0.103
"P21","No sabe",0.012,0.017,0.018,0.024
"P22","El estado nacional",0.232,0.134,0.107,0.059
"P22","El estado provincial",0.52,0.532,0.522,0.469
"P22","Ambos de forma coordinada",0.238,0.267,0.319,0.322
"P22","No sabe",0.01,0.067,0.052,0.15
"P23","Si",0.624,0.45,0.522,0.514
"P23","No",0.275,0.429,0.37,0.352
"P23","No sabe",0.101,0.121,0.108,0.134
"P24","Excesiva",0.146,0.096,0.13,0.092
"P24","Adecuada",0.332,0.44,0.382,0.381
"P24","Insuficiente",0.307,0.322,0.292,0.247
"P24","Inaceptable",0.175,0.068,0.083,0.104
"P24","No sabe",0.04,0.074,0.113,0.176
"P26","Si",0.619,0.638,0.652,0.586
"P26","No",0.254,0.244,0.221,0.206
"P26","No sabe",0.127,0.118,0.127,0.208
"P27","Correcta",0.38,0.23,0.322,0.215
"P27","Incorrecta",0.473,0.617,0.48,0.456
"P27","No sabe",0.147,0.153,0.198,0.329
"P28","Si",0.578,0.595,0.563,0.423
"P28","No",0.282,0.357,0.311,0.374
"P28","No sabe",0.14,0.048,0.126,0.203
"P29","Correcta",0.511,0.485,0.432,0.439
"P29","Incorrecta",0.294,0.353,0.318,0.29
"P29","No sabe",0.195,0.162,0.25,0.271
"P30","Si",0.69,0.71,0.655,0.545
"P30","No",0.265,0.23,0.225,0.295
"P30","No sabe",0.045,0.06,0.12,0.16
"P31","Adecuada",0.221,0.193,0.255,0.171
"P31","Insuficiente",0.138,0.1,0.087,0.101
"P31","Excesiva",0.238,0.245,0.217,0.3
"P31","Inaceptable",0.374,0.401,0.375,0.311
"P31","No sabe",0.029,0.061,0.066,0.117
"P33","Si",0.459,0.465,0.488,0.353
"P33","No",0.453,0.419,0.345,0.459
"P33","No sabe",0.088,0.116,0.167,0.188
"P34","Si",0.518,0.531,0.548,0.363
"P34","No",0.366,0.383,0.314,0.398
