"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Del Frente de Todos y el peronismo",0.396,0.268,0.187,0.261
"P08","De Juntos por el cambio",0.227,0.285,0.383,0.363
"P08","De los Liberales libertarios",0.062,0.241,0.345,0.213
"P08","De la Izquierda",0.102,0.016,0.021,0.004
"P08","No sabe",0.213,0.19,0.064,0.159
"P09","A Sergio Massa",0.161,0.422,0.238,0.225
"P09","A Daniel Scioli",0.268,0.034,0.191,0.078
"P09","A algún candidato del peronismo",0.076,0.112,0.14,0.147
"P09","A algún candidato del kirchnerismo",0.495,0.432,0.431,0.55
"P10","A Horacio Rodriguez Larreta",0.052,0.216,0.067,0.197
"P10","A Patricia Bullrich",0.899,0.649,0.82,0.713
"P10","A Facundo Manes",0.023,0.075,0.034,0.041
"P10","A Gerardo Morales",0.026,0.06,0.079,0.049
"P11","Alfredo Cornejo por Cambia Mendoza",0.096,0.284,0.356,0.266
"P11","Luis Petri por Cambia Mendoza",0.168,0.123,0.129,0.185
"P11","Omar De Marchi por La Unión Mendocina",0.129,0.181,0.192,0.128
"P11","Omar Parisi por Elegí Mendoza",0.127,0.111,0.056,0.091
"P11","Guillermo Carmona por Elegí Mendoza",0.084,0.076,0.1,0.077
"P11","Nicolás Guillén por Elegí Mendoza",0.03,0.016,0.021,0.008
"P11","Alfredo Guevara por Elegí Mendoza",0.108,0.047,0.008,0.023
"P11","Lautaro Giménez por el Frente de Izquierda",0.024,0.009,0.007,0.007
"P11","Victor da Vila por el Frente de Izquierda",0.1,0.009,0.022,0
"P11","No sabe",0.134,0.144,0.109,0.215
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.073,0.235,0.199,0.275
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.186,0.225,0.241,0.237
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.213,0.268,0.166,0.146
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.137,0.094,0.124,0.108
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.036,0.041,0.101,0.062
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0.039,0.045,0.036,0.005
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.042,0.039,0.013,0.008
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.018,0.002,0.01,0.006
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0.068,0.012,0.005,0
"P14","No sabe",0.188,0.039,0.105,0.153
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0.06,0.238,0.271,0.24
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.145,0.122,0.095,0.135
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.119,0.21,0.249,0.236
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.24,0.162,0.137,0.135
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.011,0.065,0.094,0.086
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.052,0.03,0.008,0.005
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.118,0.09,0.053,0.052
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0.084,0.006,0.01,0.007
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0.008,0,0.01,0.003
"P17","No sabe",0.163,0.077,0.073,0.101
"P20","Lo votaría",0.217,0.329,0.387,0.355
"P20","Puede que lo vote",0.295,0.128,0.073,0.139
"P20","Nunca lo votaría",0.448,0.432,0.478,0.363
"P20","No sabe",0.04,0.111,0.062,0.143
"P21","Lo votaría",0.294,0.154,0.286,0.183
"P21","Puede que lo vote",0.236,0.204,0.156,0.284
"P21","Nunca lo votaría",0.383,0.474,0.495,0.309
"P21","No sabe",0.087,0.168,0.063,0.224
"P22","Lo votaría",0.2,0.182,0.206,0.114
"P22","Puede que lo vote",0.285,0.162,0.17,0.225
"P22","Nunca lo votaría",0.457,0.516,0.547,0.415
"P22","No sabe",0.058,0.14,0.077,0.246
"P23","Lo votaría",0.145,0.115,0.12,0.104
"P23","Puede que lo vote",0.27,0.105,0.108,0.121
"P23","Nunca lo votaría",0.513,0.596,0.706,0.513
"P23","No sabe",0.072,0.184,0.066,0.262
"P24","Lo votaría",0.17,0.105,0.102,0.085
"P24","Puede que lo vote",0.312,0.153,0.047,0.142
"P24","Nunca lo votaría",0.452,0.565,0.765,0.538
"P24","No sabe",0.066,0.177,0.086,0.235
"P25","Lo votaría",0.116,0.036,0.028,0.011
"P25","Puede que lo vote",0.317,0.094,0.055,0.05
"P25","Nunca lo votaría",0.457,0.634,0.821,0.605
"P25","No sabe",0.11,0.236,0.096,0.334
"P26","Lo votaría",0.131,0.051,0.008,0.011
"P26","Puede que lo vote",0.272,0.09,0.059,0.072
"P26","Nunca lo votaría",0.487,0.658,0.816,0.575
"P26","No sabe",0.11,0.201,0.117,0.342
"P27","Lo votaría",0.18,0.013,0.003,0.004
"P27","Puede que lo vote",0.295,0.076,0.037,0.047
"P27","Nunca lo votaría",0.387,0.666,0.843,0.579
"P27","No sabe",0.138,0.245,0.117,0.37
"P28","Lo votaría",0.198,0.006,0.002,0
"P28","Puede que lo vote",0.362,0.07,0.017,0.023
"P28","Nunca lo votaría",0.336,0.694,0.864,0.61
"P28","No sabe",0.104,0.23,0.117,0.367
"P29","La votaría",0.108,0.077,0.179,0.094
"P29","Puede que la vote",0.244,0.14,0.077,0.096
"P29","Nunca la votaría",0.397,0.537,0.633,0.402
"P29","No sabe",0.251,0.246,0.111,0.408
"P30","La votaría",0.074,0.079,0.098,0.042
"P30","Puede que la vote",0.146,0.101,0.116,0.127
