"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P08","Del Frente de Todos y el peronismo",0.774,0.274,0.123,0.204
"P08","De Juntos por el cambio",0.042,0.318,0.43,0.339
"P08","De los Liberales libertarios",0.01,0.238,0.333,0.242
"P08","De la Izquierda",0.013,0.016,0.026,0.008
"P08","No sabe",0.161,0.154,0.088,0.207
"P09","A Sergio Massa",0.185,0.429,0.326,0.199
"P09","A Daniel Scioli",0.136,0.071,0.158,0.065
"P09","A algún candidato del peronismo",0.088,0.093,0.192,0.169
"P09","A algún candidato del kirchnerismo",0.591,0.407,0.324,0.567
"P10","A Horacio Rodriguez Larreta",0.466,0.188,0.111,0.201
"P10","A Patricia Bullrich",0.463,0.662,0.801,0.705
"P10","A Facundo Manes",0,0.092,0.029,0.029
"P10","A Gerardo Morales",0.071,0.058,0.059,0.065
"P11","Alfredo Cornejo por Cambia Mendoza",0.077,0.296,0.369,0.246
"P11","Luis Petri por Cambia Mendoza",0.004,0.167,0.152,0.162
"P11","Omar De Marchi por La Unión Mendocina",0.055,0.187,0.175,0.149
"P11","Omar Parisi por Elegí Mendoza",0.234,0.119,0.037,0.074
"P11","Guillermo Carmona por Elegí Mendoza",0.255,0.072,0.078,0.068
"P11","Nicolás Guillén por Elegí Mendoza",0.023,0.018,0.018,0.005
"P11","Alfredo Guevara por Elegí Mendoza",0.28,0.004,0.002,0.017
"P11","Lautaro Giménez por el Frente de Izquierda",0.003,0.008,0.011,0.008
"P11","Victor da Vila por el Frente de Izquierda",0,0.01,0.024,0.008
"P11","No sabe",0.069,0.119,0.134,0.263
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.081,0.27,0.204,0.27
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.061,0.223,0.288,0.238
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.258,0.239,0.168,0.146
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.255,0.09,0.093,0.117
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.097,0.072,0.072,0.036
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0.004,0.036,0.038,0.012
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.16,0.008,0.013,0.003
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.003,0.004,0.007,0.009
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0,0.014,0.014,0.001
"P14","No sabe",0.081,0.044,0.103,0.168
