"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Siempre",0.253,0.162,0.221,0.154
"P04","Casi siempre",0.476,0.526,0.379,0.487
"P04","Casi nunca",0.241,0.252,0.319,0.269
"P04","Nunca, pero esta es una excepción",0.03,0.06,0.081,0.09
"P05","Mucho",0.447,0.312,0.46,0.224
"P05","Bastante",0.442,0.456,0.327,0.381
"P05","Poco",0.1,0.217,0.139,0.276
"P05","Nada",0.011,0.015,0.069,0.074
"P05","No sabe",0,0,0.005,0.045
"P07","Néstor Grindetti a gobernador y Maximiliano Abad a vicegobernador por Juntos por el Cambio.",0.718,0.434,0.077,0.177
"P07","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.093,0.315,0.127,0.226
"P07","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.037,0.012,0.528,0.143
"P07","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.08,0.132,0.161,0.18
"P07","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.058,0.047,0.03,0.038
"P07","No sabe",0.014,0.06,0.077,0.236
"P10","Néstor Grindetti a gobernador y Joaquín De La Torre a vicegobernador por Juntos por el Cambio.",0.548,0.403,0.093,0.182
"P10","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.188,0.316,0.15,0.229
"P10","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.055,0.056,0.484,0.141
"P10","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.118,0.164,0.165,0.175
"P10","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.011,0.012,0.032,0.05
"P10","No sabe",0.08,0.049,0.076,0.223
"P13","Néstor Grindetti a gobernador y Fernando Burlando a vicegobernador por Juntos por el Cambio.",0.314,0.233,0.08,0.135
"P13","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.305,0.45,0.132,0.242
"P13","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.04,0.049,0.515,0.152
"P13","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.117,0.177,0.171,0.201
"P13","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.012,0.011,0.031,0.041
"P13","No sabe",0.212,0.08,0.071,0.229
"P16","Néstor Grindetti a gobernador y Maximiliano Abad a vicegobernador por Juntos por el Cambio.",0.635,0.385,0.082,0.171
"P16","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.201,0.329,0.157,0.21
"P16","Axel Kicillof a gobernador y Malena Galmarini a vicegobernadora por el Frente de Todos.",0.076,0.081,0.468,0.145
"P16","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.061,0.126,0.16,0.199
"P16","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.014,0.033,0.033,0.051
"P16","No sabe",0.013,0.046,0.1,0.224
"P19","Néstor Grindetti a gobernador y Joaquín De La Torre a vicegobernador por Juntos por el Cambio.",0.46,0.414,0.084,0.157
"P19","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.181,0.33,0.128,0.224
"P19","Axel Kicillof a gobernador y Malena Galmarini a vicegobernadora por el Frente de Todos.",0.036,0.065,0.469,0.136
"P19","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.161,0.121,0.189,0.208
"P19","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.022,0.037,0.034,0.041
"P19","No sabe",0.14,0.033,0.096,0.234
"P22","Lo votaría",0.646,0.468,0.112,0.141
"P22","Puede que lo vote",0.114,0.291,0.095,0.177
"P22","Nunca lo votaría",0.146,0.169,0.714,0.225
"P22","No sabe",0.094,0.072,0.079,0.457
"P23","Lo votaría",0.434,0.401,0.144,0.221
"P23","Puede que lo vote",0.337,0.378,0.084,0.217
"P23","Nunca lo votaría",0.145,0.174,0.73,0.259
"P23","No sabe",0.084,0.047,0.042,0.303
"P24","Lo votaría",0.209,0.055,0.512,0.177
"P24","Puede que lo vote",0.039,0.112,0.039,0.067
"P24","Nunca lo votaría",0.747,0.817,0.441,0.6
"P24","No sabe",0.005,0.016,0.008,0.156
"P25","Lo votaría",0.136,0.087,0.144,0.124
"P25","Puede que lo vote",0.182,0.342,0.067,0.137
"P25","Nunca lo votaría",0.56,0.52,0.758,0.267
"P25","No sabe",0.122,0.051,0.031,0.472
"P26","Lo votaría",0.449,0.15,0.042,0.04
"P26","Puede que lo vote",0.24,0.562,0.061,0.064
"P26","Nunca lo votaría",0.171,0.226,0.845,0.2
"P26","No sabe",0.14,0.062,0.052,0.696
"P28","Lo votaría",0.211,0.024,0.329,0.112
"P28","Puede que lo vote",0.02,0.232,0.123,0.052
"P28","Nunca lo votaría",0.702,0.732,0.537,0.528
"P28","No sabe",0.067,0.012,0.011,0.308
"P29","Lo votaría",0.183,0.095,0.081,0.076
"P29","Puede que lo vote",0.183,0.265,0.113,0.255
"P29","Nunca lo votaría",0.57,0.544,0.763,0.379
"P29","No sabe",0.064,0.096,0.043,0.29
"P30","Lo votaría",0.052,0.059,0.22,0.077
"P30","Puede que lo vote",0.114,0.069,0.198,0.061
"P30","Nunca lo votaría",0.822,0.836,0.557,0.566
"P30","No sabe",0.012,0.036,0.025,0.296
"P31","Si",0.693,0.588,0.571,0.508
"P31","No",0.307,0.412,0.429,0.492
