"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Siempre",0.259,0.176,0.19,0.14
"P04","Casi siempre",0.464,0.494,0.416,0.391
"P04","Casi nunca",0.226,0.29,0.306,0.337
"P04","Nunca, pero esta es una excepción",0.051,0.04,0.088,0.132
"P05","Mucho",0.604,0.408,0.316,0.209
"P05","Bastante",0.304,0.373,0.399,0.255
"P05","Poco",0.072,0.164,0.203,0.348
"P05","Nada",0.017,0.042,0.078,0.071
"P05","No sabe",0.003,0.013,0.004,0.117
"P07","Néstor Grindetti a gobernador y Maximiliano Abad a vicegobernador por Juntos por el Cambio.",0.036,0.07,0.273,0.143
"P07","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.018,0.116,0.264,0.087
"P07","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.895,0.636,0.091,0.102
"P07","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.02,0.128,0.207,0.224
"P07","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.016,0.038,0.033,0.101
"P07","No sabe",0.015,0.012,0.132,0.343
"P10","Néstor Grindetti a gobernador y Joaquín De La Torre a vicegobernador por Juntos por el Cambio.",0.043,0.099,0.257,0.14
"P10","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.04,0.165,0.278,0.093
"P10","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.859,0.596,0.079,0.114
"P10","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.033,0.117,0.229,0.157
"P10","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.016,0.007,0.037,0.085
"P10","No sabe",0.009,0.016,0.12,0.411
"P13","Néstor Grindetti a gobernador y Fernando Burlando a vicegobernador por Juntos por el Cambio.",0.042,0.07,0.186,0.049
"P13","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.03,0.105,0.324,0.102
"P13","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.86,0.642,0.099,0.096
"P13","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.055,0.145,0.221,0.243
"P13","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.009,0.007,0.036,0.076
"P13","No sabe",0.004,0.031,0.134,0.434
"P16","Néstor Grindetti a gobernador y Maximiliano Abad a vicegobernador por Juntos por el Cambio.",0.066,0.136,0.242,0.108
"P16","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.059,0.13,0.28,0.088
"P16","Axel Kicillof a gobernador y Malena Galmarini a vicegobernadora por el Frente de Todos.",0.767,0.586,0.104,0.126
"P16","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.038,0.077,0.212,0.243
"P16","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.022,0.007,0.039,0.093
"P16","No sabe",0.048,0.064,0.123,0.342
"P19","Néstor Grindetti a gobernador y Joaquín De La Torre a vicegobernador por Juntos por el Cambio.",0.036,0.13,0.251,0.026
"P19","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.032,0.111,0.272,0.079
"P19","Axel Kicillof a gobernador y Malena Galmarini a vicegobernadora por el Frente de Todos.",0.801,0.582,0.088,0.078
"P19","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.075,0.105,0.231,0.275
"P19","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.017,0.012,0.038,0.09
"P19","No sabe",0.039,0.06,0.12,0.452
"P22","Lo votaría",0.057,0.144,0.287,0.053
"P22","Puede que lo vote",0.026,0.101,0.2,0.125
"P22","Nunca lo votaría",0.853,0.63,0.365,0.131
"P22","No sabe",0.064,0.125,0.148,0.691
"P23","Lo votaría",0.047,0.102,0.32,0.104
"P23","Puede que lo vote",0.043,0.143,0.234,0.141
"P23","Nunca lo votaría",0.872,0.712,0.374,0.156
"P23","No sabe",0.038,0.043,0.072,0.599
"P24","Lo votaría",0.866,0.618,0.131,0.112
"P24","Puede que lo vote",0.008,0.13,0.053,0.099
"P24","Nunca lo votaría",0.111,0.248,0.799,0.42
"P24","No sabe",0.015,0.004,0.017,0.369
"P25","Lo votaría",0.114,0.094,0.158,0.051
"P25","Puede que lo vote",0.017,0.133,0.179,0.076
"P25","Nunca lo votaría",0.821,0.688,0.528,0.269
"P25","No sabe",0.048,0.085,0.135,0.604
"P26","Lo votaría",0.052,0.022,0.103,0.07
"P26","Puede que lo vote",0.019,0.201,0.19,0.037
"P26","Nunca lo votaría",0.835,0.675,0.5,0.139
"P26","No sabe",0.094,0.102,0.207,0.754
"P27","Lo votaría",0.055,0.011,0.073,0.044
"P27","Puede que lo vote",0.014,0.268,0.167,0.018
"P27","Nunca lo votaría",0.805,0.604,0.524,0.068
"P27","No sabe",0.126,0.117,0.236,0.87
"P29","Lo votaría",0.125,0.054,0.077,0.103
"P29","Puede que lo vote",0.073,0.273,0.201,0.126
"P29","Nunca lo votaría",0.759,0.606,0.633,0.252
"P29","No sabe",0.043,0.067,0.089,0.519
"P30","Lo votaría",0.469,0.191,0.038,0.046
"P30","Puede que lo vote",0.265,0.493,0.041,0.028
"P30","Nunca lo votaría",0.226,0.224,0.885,0.317
"P30","No sabe",0.04,0.092,0.036,0.609
"P31","Si",0.563,0.518,0.586,0.485
"P31","No",0.437,0.482,0.414,0.515
