"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Al candidato del Frente de Todos",0.221,0.154,0.522,0.505,0.693,0.439
"P07","Al candidato de Juntos por el Cambio",0.488,0.552,0.171,0.241,0.094,0.243
"P07","Al candidato de los liberales - libertarios",0.291,0.282,0.128,0.144,0.13,0.194
"P07","Al candidato de Consenso Federal",0,0,0.002,0,0,0
"P07","Al candidato de la Izquierda",0,0,0.002,0,0.073,0
"P07","A otro candidato",0,0,0.082,0.098,0.008,0.071
"P07","No sabe",0,0.012,0.093,0.012,0.002,0.053
"P08","A Ariel Sujarchuk por el Frente de Todos",0.217,0.123,0.626,0.604,0.723,0.62
"P08","A Roberto Costa por Juntos por el cambio",0.387,0.44,0.103,0.121,0.037,0.185
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.044,0.225,0.074,0.055,0.016,0.039
"P08","A Jesica Avejera por Juntos por el Cambio",0.097,0.067,0.003,0.058,0.003,0.009
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0,0,0.009,0
"P08","A Griselda Romariz por los liberales libertarios",0.255,0.086,0.08,0.076,0.121,0.022
"P08","A Sandro Salazar por el Frente de Izquierda",0,0.012,0.004,0,0.068,0
"P08","No sabe",0,0.047,0.11,0.086,0.023,0.125
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.221,0.014,0.419,0.433,0.633,0.464
"P09","A Roberto Costa por Juntos por el cambio",0.276,0.455,0.126,0.1,0.067,0.148
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.132,0.267,0.044,0.167,0.044,0.023
"P09","A Jesica Avejera por Juntos por el Cambio",0.097,0.072,0.004,0.058,0.007,0.014
"P09","A Ricardo Choffi por Consenso Federal",0,0.022,0.003,0,0.022,0
"P09","A Griselda Romariz por los liberales libertarios",0.246,0.163,0.144,0.121,0.119,0.033
"P09","A Sandro Salazar por el Frente de Izquierda",0,0,0.008,0.016,0.066,0.059
"P09","No sabe",0.028,0.007,0.252,0.105,0.042,0.259
"P10","A Ariel Sujarchuk por el Frente de Todos",0.217,0.06,0.633,0.529,0.65,0.621
"P10","A Roberto Costa por Juntos por el Cambio",0.669,0.531,0.123,0.127,0.104,0.175
"P10","A Ricardo Choffi por Consenso Federal",0,0.088,0.014,0.064,0.017,0.014
"P10","A Griselda Romariz por los liberales libertarios",0.009,0.156,0.086,0.095,0.121,0.043
"P10","A Sandro Salazar por el Frente de Izquierda",0,0.034,0.006,0.003,0.066,0
"P10","No sabe",0.105,0.131,0.138,0.182,0.042,0.147
"P12","A  Carlos “Beto” Ramil por el Frente de Todos",0.254,0.094,0.467,0.508,0.665,0.471
"P12","A Roberto Costa por Juntos por el Cambio",0.499,0.55,0.156,0.128,0.072,0.181
"P12","A Ricardo Choffi por Consenso Federal",0,0.023,0.02,0.003,0.017,0.005
"P12","A Griselda Romariz por los liberales libertarios",0.247,0.182,0.157,0.124,0.142,0.051
"P12","A Sandro Salazar por el Frente de Izquierda",0,0.022,0.006,0.009,0.079,0
"P12","No sabe",0,0.129,0.194,0.228,0.025,0.292
"P13","A Carlos “Beto” Ramil por el Frente de Todos",0.193,0.013,0.421,0.433,0.673,0.353
"P13","A Mariano Castagnaro por Juntos por el Cambio",0.46,0.591,0.159,0.192,0.083,0.242
"P13","A Ricardo Choffi por Consenso Federal",0.028,0.02,0.016,0.015,0.014,0
"P13","A Griselda Romariz por los liberales libertarios",0.246,0.221,0.158,0.1,0.126,0.043
"P13","A Sandro Salazar por el Frente de Izquierda",0,0,0.007,0.01,0.069,0.052
"P13","No sabe",0.073,0.155,0.239,0.25,0.035,0.31
"P14","Lo votaria",0.209,0.159,0.539,0.458,0.608,0.682
"P14","Puede que lo vote",0.025,0.293,0.137,0.072,0.067,0.022
"P14","Nunca lo votaría",0.766,0.49,0.267,0.458,0.318,0.229
"P14","No sabe",0,0.058,0.057,0.012,0.007,0.067
"P15","Lo votaria",0.627,0.469,0.107,0.101,0.083,0.232
"P15","Puede que lo vote",0.25,0.427,0.216,0.069,0.011,0.05
"P15","Nunca lo votaría",0.123,0.034,0.565,0.82,0.855,0.606
"P15","No sabe",0,0.07,0.112,0.01,0.051,0.112
"P16","Lo votaria",0.264,0.246,0.132,0.092,0.014,0.26
"P16","Puede que lo vote",0.194,0.453,0.257,0.065,0.034,0.037
"P16","Nunca lo votaría",0.157,0.25,0.35,0.603,0.883,0.377
"P16","No sabe",0.385,0.051,0.261,0.24,0.069,0.326
"P17","Lo votaria",0.185,0.036,0.29,0.145,0.246,0.225
"P17","Puede que lo vote",0.073,0.26,0.16,0.228,0.339,0.064
"P17","Nunca lo votaría",0.437,0.485,0.389,0.567,0.379,0.448
"P17","No sabe",0.305,0.219,0.161,0.06,0.036,0.263
"P18","Lo votaria",0.213,0.029,0.086,0.032,0.01,0.022
"P18","Puede que lo vote",0.186,0.089,0.17,0.057,0.198,0.013
"P18","Nunca lo votaría",0.509,0.619,0.515,0.697,0.725,0.66
"P18","No sabe",0.092,0.263,0.229,0.214,0.067,0.305
"P19","Lo votaria",0.598,0.202,0.071,0.026,0.013,0.079
"P19","Puede que lo vote",0.117,0.272,0.139,0.125,0.113,0.086
"P19","Nunca lo votaría",0.28,0.383,0.491,0.738,0.792,0.418
"P19","No sabe",0.005,0.143,0.299,0.111,0.082,0.417
"P20","Lo votaria",0.451,0.125,0.028,0.12,0.076,0.049
"P20","Puede que lo vote",0.033,0.478,0.235,0.038,0.082,0.075
"P20","Nunca lo votaría",0.438,0.234,0.461,0.626,0.785,0.432
"P20","No sabe",0.078,0.163,0.276,0.216,0.057,0.444
"P21","Muy buena",0.177,0.17,0.389,0.366,0.324,0.453
"P21","Buena",0.066,0.288,0.172,0.103,0.165,0.102
"P21","Ni buena ni mala",0.172,0.409,0.245,0.221,0.216,0.273
"P21","Mala",0.34,0.019,0.137,0.087,0.029,0.093
"P21","Muy mala",0.245,0.114,0.034,0.152,0.266,0.061
"P21","No sabe",0,0,0.023,0.071,0,0.018
"P22","Que continúe el intendente Ariel Sujarchuk",0.212,0.15,0.476,0.369,0.289,0.425
"P22","Que continúe Ariel Sujarchuk  pero con mejoras",0.022,0.26,0.193,0.145,0.218,0.226
"P22","Que cambie Ariel Sujarchuk pero que se mantengan los avances",0,0.189,0.093,0.181,0.198,0.14
"P22","Que cambie el intendente Ariel Sujarchuk",0.766,0.401,0.238,0.305,0.295,0.209
"P23","La seguridad",0.075,0.081,0.087,0.031,0.005,0.026
"P23","El tránsito",0.036,0.134,0.031,0.006,0.054,0.032
"P23","El arreglo de las calles",0.215,0.19,0.233,0.279,0.303,0.348
"P23","Los parques y los espacios públicos",0.168,0.201,0.19,0.088,0.217,0.109
"P23","El sistema de salud",0,0.031,0.084,0.232,0.083,0.21
"P23","La limpieza de las calles",0.125,0,0.022,0.012,0,0
"P23","El deporte y la cultura",0,0.106,0.115,0.134,0.175,0.089
"P23","La luminaria",0.242,0.041,0.047,0,0.023,0.004
"P23","No sabe",0.139,0.216,0.191,0.218,0.14,0.182
"P24","La seguridad",0.653,0.235,0.244,0.243,0.37,0.347
