"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.589,0.578,0.43,0.31
"P07","Al candidato de Juntos por el Cambio",0.173,0.215,0.2,0.334
"P07","Al candidato de los liberales - libertarios",0.222,0.105,0.223,0.188
"P07","Al candidato de Consenso Federal",0,0.001,0,0
"P07","Al candidato de la Izquierda",0,0.002,0.037,0
"P07","A otro candidato",0,0.03,0.105,0.09
"P07","No sabe",0.016,0.069,0.005,0.078
"P08","A Ariel Sujarchuk por el Frente de Todos",0.581,0.638,0.533,0.376
"P08","A Roberto Costa por Juntos por el cambio",0.112,0.122,0.118,0.288
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.198,0.059,0.001,0.098
"P08","A Jesica Avejera por Juntos por el Cambio",0,0.071,0.003,0.016
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0,0.004
"P08","A Griselda Romariz por los liberales libertarios",0.109,0.056,0.209,0.081
"P08","A Sandro Salazar por el Frente de Izquierda",0,0.005,0.036,0
"P08","No sabe",0,0.049,0.1,0.137
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.506,0.445,0.36,0.294
"P09","A Roberto Costa por Juntos por el cambio",0.124,0.155,0.231,0.218
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.12,0.071,0.002,0.139
"P09","A Jesica Avejera por Juntos por el Cambio",0,0.044,0.003,0.018
"P09","A Ricardo Choffi por Consenso Federal",0.079,0.004,0,0.001
"P09","A Griselda Romariz por los liberales libertarios",0.141,0.116,0.244,0.089
"P09","A Sandro Salazar por el Frente de Izquierda",0,0.007,0.058,0.005
"P09","No sabe",0.03,0.158,0.102,0.236
"P10","A Ariel Sujarchuk por el Frente de Todos",0.56,0.624,0.439,0.38
"P10","A Roberto Costa por Juntos por el Cambio",0.15,0.23,0.171,0.291
"P10","A Ricardo Choffi por Consenso Federal",0.103,0.027,0,0.024
"P10","A Griselda Romariz por los liberales libertarios",0.043,0.034,0.213,0.082
"P10","A Sandro Salazar por el Frente de Izquierda",0.038,0.006,0.031,0.004
"P10","No sabe",0.106,0.079,0.146,0.219
"P12","A  Carlos “Beto” Ramil por el Frente de Todos",0.526,0.545,0.413,0.299
"P12","A Roberto Costa por Juntos por el Cambio",0.213,0.163,0.178,0.315
"P12","A Ricardo Choffi por Consenso Federal",0.086,0.011,0,0.01
"P12","A Griselda Romariz por los liberales libertarios",0.043,0.138,0.237,0.097
"P12","A Sandro Salazar por el Frente de Izquierda",0.059,0.004,0.037,0.005
"P12","No sabe",0.073,0.139,0.135,0.274
"P13","A Carlos “Beto” Ramil por el Frente de Todos",0.489,0.485,0.371,0.239
"P13","A Mariano Castagnaro por Juntos por el Cambio",0.266,0.208,0.221,0.283
"P13","A Ricardo Choffi por Consenso Federal",0.071,0.012,0.003,0.014
"P13","A Griselda Romariz por los liberales libertarios",0.101,0.126,0.234,0.096
"P13","A Sandro Salazar por el Frente de Izquierda",0,0.004,0.037,0.032
"P13","No sabe",0.073,0.165,0.134,0.336
"P14","Lo votaria",0.599,0.547,0.379,0.406
"P14","Puede que lo vote",0.205,0.18,0.013,0.105
"P14","Nunca lo votaría",0.108,0.239,0.599,0.375
"P14","No sabe",0.088,0.034,0.009,0.114
"P15","Lo votaria",0.491,0.186,0.113,0.281
"P15","Puede que lo vote",0.177,0.245,0.034,0.104
"P15","Nunca lo votaría",0.232,0.511,0.808,0.468
"P15","No sabe",0.1,0.058,0.045,0.147
"P16","Lo votaria",0.405,0.103,0.016,0.228
"P16","Puede que lo vote",0.266,0.26,0.084,0.11
"P16","Nunca lo votaría",0.221,0.352,0.79,0.346
"P16","No sabe",0.108,0.285,0.11,0.316
"P17","Lo votaria",0.478,0.279,0.159,0.142
"P17","Puede que lo vote",0.27,0.191,0.105,0.186
"P17","Nunca lo votaría",0.175,0.385,0.677,0.372
"P17","No sabe",0.077,0.145,0.059,0.3
"P18","Lo votaria",0.397,0.055,0.058,0.011
"P18","Puede que lo vote",0.331,0.163,0.059,0.065
"P18","Nunca lo votaría",0.207,0.554,0.835,0.521
"P18","No sabe",0.065,0.228,0.048,0.403
"P19","Lo votaria",0.4,0.129,0.012,0.076
"P19","Puede que lo vote",0.261,0.131,0.03,0.156
"P19","Nunca lo votaría",0.302,0.515,0.797,0.386
"P19","No sabe",0.037,0.225,0.161,0.382
"P20","Lo votaria",0.423,0.089,0.094,0.031
"P20","Puede que lo vote",0.183,0.237,0.046,0.11
"P20","Nunca lo votaría",0.357,0.495,0.723,0.39
"P20","No sabe",0.037,0.179,0.137,0.469
"P21","Positiva",0.774,0.598,0.298,0.434
"P21","Neutra",0.167,0.259,0.233,0.275
"P21","Negativa",0.059,0.137,0.417,0.26
"P21","No sabe",0,0.006,0.052,0.031
"P22","Que continúe el intendente Ariel Sujarchuk",0.451,0.512,0.248,0.221
"P22","Que continúe Ariel Sujarchuk  pero con mejoras",0.319,0.174,0.052,0.272
"P22","Que cambie Ariel Sujarchuk pero que se mantengan los avances",0.048,0.095,0.214,0.159
"P22","Que cambie el intendente Ariel Sujarchuk",0.182,0.219,0.486,0.348
"P23","La seguridad",0.112,0.11,0.021,0.026
"P23","El tránsito",0.165,0.031,0,0.051
"P23","El arreglo de las calles",0.227,0.259,0.341,0.245
"P23","Los parques y los espacios públicos",0.11,0.128,0.247,0.187
"P23","El sistema de salud",0.094,0.124,0.048,0.114
"P23","La limpieza de las calles",0.052,0.028,0.009,0.007
"P23","El deporte y la cultura",0.084,0.11,0.209,0.057
"P23","La luminaria",0.012,0.064,0.012,0.039
"P23","No sabe",0.144,0.146,0.113,0.274
"P24","La seguridad",0.3,0.294,0.384,0.274
"P24","El tránsito",0.183,0.114,0.293,0.184
"P24","El arreglo de las calles",0.185,0.209,0.14,0.124
"P24","Los parques y los espacios públicos",0.062,0.097,0.009,0.019
"P24","El sistema de salud",0.087,0.112,0.076,0.199
"P24","La limpieza de las calles",0.006,0.028,0.037,0.041
"P24","El deporte y la cultura",0.016,0.035,0.04,0.032
"P24","La luminaria",0.02,0.025,0.017,0.015
"P24","No sabe",0.141,0.086,0.004,0.112
"P25","Agua corriente y cloacas",0.412,0.512,0.49,0.583
"P25","Energía eléctrica",0.361,0.106,0.282,0.155
"P25","Red de gas natural",0.028,0.074,0.095,0.061
"P25","Recolección de residuos",0.082,0.202,0.039,0.089
"P25","Ninguno",0.117,0.106,0.094,0.112
"P26","Los robos",0.333,0.475,0.502,0.499
"P26","El narcotráfico",0.405,0.104,0.167,0.095
"P26","La ausencia de patrulleros y personal policial",0.081,0.274,0.241,0.214
"P26","Otro",0.102,0.124,0.047,0.159
"P26","Ninguno",0.079,0.023,0.043,0.033
"P27","Positiva",0.646,0.566,0.292,0.434
"P27","Neutra",0.222,0.261,0.13,0.338
"P27","Negativa",0.132,0.155,0.525,0.207
"P27","No sabe",0,0.018,0.053,0.021
"P28","Positiva",0.472,0.242,0.07,0.171
"P28","Neutra",0.254,0.524,0.032,0.364
"P28","Negativa",0.274,0.217,0.836,0.211
"P28","No sabe",0,0.017,0.062,0.254
"P29","Positiva",0.668,0.116,0.017,0.139
"P29","Neutra",0.123,0.804,0.046,0.224
"P29","Negativa",0.203,0.063,0.878,0.032
"P29","No sabe",0.006,0.017,0.059,0.605
"P31","Positiva",0.67,0.141,0.004,0.083
"P31","Neutra",0.155,0.753,0.136,0.032
"P31","Negativa",0.154,0.079,0.791,0.024
"P31","No sabe",0.021,0.027,0.069,0.861
"P32","Positiva",0.627,0.234,0.189,0.038
"P32","Neutra",0.228,0.619,0.107,0.111
"P32","Negativa",0.098,0.1,0.643,0.067
"P32","No sabe",0.047,0.047,0.061,0.784
"P33","Positiva",0.479,0.151,0.146,0.037
"P33","Neutra",0.336,0.761,0.103,0.037
"P33","Negativa",0.107,0.041,0.672,0.066
"P33","No sabe",0.078,0.047,0.079,0.86
"P34","Positiva",0.569,0.156,0.114,0.186
"P34","Neutra",0.233,0.652,0.175,0.2
"P34","Negativa",0.161,0.185,0.663,0.169
"P34","No sabe",0.037,0.007,0.048,0.445
"P35","Frente de Todos y el peronismo",0.235,0.354,0.391,0.263
"P35","Cambiemos",0.472,0.255,0.131,0.315
"P35","Liberales Libertarios",0.176,0.258,0.238,0.234
"P35","Izquierda",0.052,0.015,0.167,0.002
"P35","No sabe",0.065,0.118,0.073,0.186
"P41","Positiva",0.553,0.312,0.198,0.203
"P41","Neutra",0.158,0.257,0.153,0.098
"P41","Negativa",0.289,0.429,0.646,0.69
"P41","No sabe",0,0.002,0.003,0.009
"P42","Positiva",0.575,0.259,0.186,0.295
"P42","Neutra",0.136,0.3,0.058,0.222
"P42","Negativa",0.289,0.441,0.756,0.408
"P42","No sabe",0,0,0,0.075
"P43","Positiva",0.632,0.458,0.359,0.307
"P43","Neutra",0.109,0.152,0.002,0.073
"P43","Negativa",0.259,0.39,0.639,0.559
"P43","No sabe",0,0,0,0.061
"P44","Positiva",0.627,0.273,0.173,0.223
"P44","Neutra",0.035,0.314,0.12,0.235
"P44","Negativa",0.326,0.413,0.707,0.38
"P44","No sabe",0.012,0,0,0.162
"P45","Positiva",0.631,0.552,0.244,0.156
"P45","Neutra",0.142,0.135,0.215,0.162
"P45","Negativa",0.227,0.308,0.541,0.574
"P45","No sabe",0,0.005,0,0.108
"P46","Positiva",0.547,0.294,0.314,0.444
"P46","Neutra",0.14,0.303,0.117,0.183
"P46","Negativa",0.313,0.403,0.569,0.215
"P46","No sabe",0,0,0,0.158
"P47","Positiva",0.633,0.271,0.343,0.316
