"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Al candidato del Frente de Todos",0.77,0.708,0.797,0.3,0.076,0.022
"P07","Al candidato de Juntos por el Cambio",0.122,0.142,0.073,0.26,0.461,0.233
"P07","Al candidato de los liberales - libertarios",0.024,0.108,0.039,0.268,0.238,0.623
"P07","Al candidato de Consenso Federal",0,0,0,0,0.003,0
"P07","Al candidato de la Izquierda",0,0,0.006,0.006,0.044,0
"P07","A otro candidato",0.032,0.002,0.029,0.054,0.162,0.062
"P07","No sabe",0.052,0.04,0.056,0.112,0.016,0.06
"P08","A Ariel Sujarchuk por el Frente de Todos",0.925,0.723,0.805,0.414,0.14,0.66
"P08","A Roberto Costa por Juntos por el cambio",0.019,0.169,0.053,0.171,0.305,0.03
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.024,0.019,0.031,0.067,0.192,0.046
"P08","A Jesica Avejera por Juntos por el Cambio",0,0,0.003,0.058,0.027,0.049
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0,0,0,0
"P08","A Griselda Romariz por los liberales libertarios",0.024,0.082,0.022,0.196,0.095,0
"P08","A Sandro Salazar por el Frente de Izquierda",0,0,0.018,0.006,0.044,0
"P08","No sabe",0.008,0.007,0.068,0.088,0.197,0.215
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.639,0.631,0.584,0.137,0.05,0.66
"P09","A Roberto Costa por Juntos por el cambio",0.034,0.151,0.131,0.17,0.278,0.03
"P09","A Mariano Castagnaro por Juntos por el Cambio",0,0.072,0.052,0.065,0.185,0
"P09","A Jesica Avejera por Juntos por el Cambio",0,0,0.008,0.058,0.034,0.049
"P09","A Ricardo Choffi por Consenso Federal",0.024,0,0.012,0.018,0.002,0
"P09","A Griselda Romariz por los liberales libertarios",0.217,0.082,0.014,0.237,0.168,0
"P09","A Sandro Salazar por el Frente de Izquierda",0.015,0.002,0,0.006,0.083,0.046
"P09","No sabe",0.071,0.062,0.199,0.309,0.2,0.215
"P10","A Ariel Sujarchuk por el Frente de Todos",0.936,0.695,0.819,0.399,0.071,0.694
"P10","A Roberto Costa por Juntos por el Cambio",0.008,0.249,0.077,0.237,0.368,0.03
"P10","A Ricardo Choffi por Consenso Federal",0,0.047,0.008,0.049,0.029,0
"P10","A Griselda Romariz por los liberales libertarios",0,0.003,0.016,0.143,0.206,0
"P10","A Sandro Salazar por el Frente de Izquierda",0.024,0,0,0.006,0.05,0.046
"P10","No sabe",0.032,0.006,0.08,0.166,0.276,0.23
"P12","A  Carlos “Beto” Ramil por el Frente de Todos",0.633,0.7,0.683,0.278,0.036,0.691
"P12","A Roberto Costa por Juntos por el Cambio",0.023,0.161,0.092,0.203,0.431,0.079
"P12","A Ricardo Choffi por Consenso Federal",0,0.004,0.018,0.045,0.011,0
"P12","A Griselda Romariz por los liberales libertarios",0.218,0.088,0.031,0.193,0.214,0
