"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Al candidato del Frente de Todos",0.636,0.318,0.532,0.308,0.585,0.306
"P07","Al candidato de Juntos por el Cambio",0.226,0.541,0.219,0.411,0.103,0.259
"P07","Al candidato de los liberales - libertarios",0.124,0.113,0.129,0.221,0.223,0.184
"P07","Al candidato de Consenso Federal",0,0,0.001,0,0,0
"P07","Al candidato de la Izquierda",0,0,0.001,0,0.047,0
"P07","A otro candidato",0,0,0.07,0.041,0.042,0.1
"P07","No sabe",0.014,0.028,0.048,0.019,0,0.151
"P08","A Ariel Sujarchuk por el Frente de Todos",0.367,0.36,0.618,0.411,0.656,0.421
"P08","A Roberto Costa por Juntos por el cambio",0.079,0.315,0.17,0.364,0.015,0.215
"P08","A Mariano Castagnaro por Juntos por el Cambio",0.314,0.204,0.045,0,0.009,0.058
"P08","A Jesica Avejera por Juntos por el Cambio",0.24,0.033,0.032,0.054,0,0.006
"P08","A Ricardo Choffi por  Consenso Federal",0,0,0,0,0.009,0
"P08","A Griselda Romariz por los liberales libertarios",0,0.051,0.057,0.141,0.22,0.115
"P08","A Sandro Salazar por el Frente de Izquierda",0,0.028,0.002,0,0.039,0
"P08","No sabe",0,0.009,0.076,0.03,0.052,0.185
"P09","A Carlos “Beto” Ramil por el Frente de Todos",0.367,0.219,0.433,0.147,0.565,0.308
"P09","A Roberto Costa por Juntos por el cambio",0.234,0.246,0.174,0.457,0.076,0.177
"P09","A Mariano Castagnaro por Juntos por el Cambio",0.379,0.353,0.034,0.046,0,0.063
"P09","A Jesica Avejera por Juntos por el Cambio",0.02,0.034,0.038,0.055,0,0.006
"P09","A Ricardo Choffi por Consenso Federal",0,0.029,0.007,0,0.012,0
"P09","A Griselda Romariz por los liberales libertarios",0,0.083,0.116,0.221,0.23,0.123
"P09","A Sandro Salazar por el Frente de Izquierda",0,0,0.007,0,0.083,0.002
"P09","No sabe",0,0.036,0.191,0.074,0.034,0.321
"P10","A Ariel Sujarchuk por el Frente de Todos",0.387,0.279,0.62,0.299,0.581,0.419
"P10","A Roberto Costa por Juntos por el Cambio",0.381,0.354,0.238,0.364,0.081,0.205
"P10","A Ricardo Choffi por Consenso Federal",0.071,0.172,0.012,0,0.009,0.007
"P10","A Griselda Romariz por los liberales libertarios",0.13,0.057,0.028,0.161,0.199,0.085
