"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Inflación",0.44,0.351,0.549,0.294
"P07","Inseguridad",0.154,0.167,0.048,0.056
"P07","Pandemia",0.068,0.162,0.094,0.039
"P07","Educación",0.122,0.038,0.035,0.092
"P07","Transporte público",0.011,0.016,0.006,0.002
"P07","Desempleo",0.032,0.13,0.076,0.274
"P07","Corrupción",0.12,0.1,0.114,0.084
"P07","Vivienda",0.005,0.012,0,0.076
"P07","Otros",0.026,0.023,0.078,0.022
"P07","No sabe",0.022,0.001,0,0.061
"P08","Gerardo Zamora",0.413,0.618,0.44,0.581
"P08","Pablo Mirolo",0.015,0.091,0.083,0.049
"P08","Rodrigo Posse",0.032,0.078,0.016,0.041
"P08","Natalia Neme",0.093,0.052,0.12,0.002
"P08","Emilio Rached",0.119,0.08,0.028,0.009
"P08","Marcelo Lugones",0.177,0.002,0.008,0.003
"P08","No sabe",0.151,0.079,0.305,0.315
"P09","Gerardo Zamora",0.343,0.45,0.328,0.444
"P09","Pablo Mirolo",0.062,0.208,0.115,0.098
"P09","Rodrigo Posse",0.142,0.027,0.001,0.034
"P09","Natalia Neme",0.142,0.087,0.13,0.028
"P09","Emilio Rached",0.046,0.09,0.021,0.071
"P09","Marcelo Lugones",0.138,0.027,0,0
"P09","No sabe",0.127,0.111,0.405,0.325
"P10","A los candidatos del Frente Cívico por Santiago",0.384,0.548,0.348,0.489
"P10","A los candidatos del Frente de Todos",0.047,0.098,0.094,0.052
"P10","A los candidatos de Cambiemos",0.34,0.205,0.076,0.062
"P10","A otros candidatos",0.119,0.082,0.374,0.034
"P10","No sabe",0.11,0.067,0.108,0.363
"P11","Positiva",0.249,0.427,0.307,0.243
"P11","Negativa",0.725,0.51,0.677,0.629
"P11","No sabe",0.026,0.063,0.016,0.128
"P12","Positiva",0.487,0.549,0.377,0.507
"P12","Negativa",0.5,0.379,0.616,0.364
"P12","No sabe",0.013,0.072,0.007,0.129
"P13","Positiva",0.392,0.568,0.542,0.537
"P13","Negativa",0.555,0.395,0.425,0.262
"P13","No sabe",0.053,0.037,0.033,0.201
"P14","Positiva",0.634,0.605,0.615,0.368
"P14","Negativa",0.348,0.373,0.385,0.492
"P14","No sabe",0.018,0.022,0,0.14
"P15","Positiva",0.417,0.544,0.345,0.501
"P15","Negativa",0.558,0.439,0.645,0.417
"P15","No sabe",0.025,0.017,0.01,0.082
"P16","Positiva",0.534,0.628,0.415,0.639
"P16","Negativa",0.45,0.298,0.558,0.274
"P16","No sabe",0.016,0.074,0.027,0.087
"P17","Positiva",0.718,0.307,0.529,0.254
"P17","Negativa",0.282,0.669,0.471,0.554
"P17","No sabe",0,0.024,0,0.192
"P19","Positiva",0.383,0.196,0.098,0.153
"P19","Neutra",0.32,0.31,0.344,0.199
"P19","Negativa",0.297,0.494,0.558,0.561
"P19","No sabe",0,0,0,0.087
"P20","Positiva",0.293,0.503,0.323,0.503
"P20","Neutra",0.266,0.185,0.149,0.22
"P20","Negativa",0.437,0.296,0.518,0.246
"P20","No sabe",0.004,0.016,0.01,0.031
"P21","Positiva",0.33,0.438,0.36,0.573
"P21","Neutra",0.156,0.178,0.072,0.174
"P21","Negativa",0.514,0.384,0.55,0.222
"P21","No sabe",0,0,0.018,0.031
"P22","Positiva",0.587,0.354,0.146,0.147
"P22","Neutra",0.274,0.395,0.305,0.232
"P22","Negativa",0.079,0.201,0.407,0.126
"P22","No sabe",0.06,0.05,0.142,0.495
"P23","Positiva",0.287,0.302,0.184,0.232
"P23","Neutra",0.202,0.378,0.24,0.294
"P23","Negativa",0.481,0.293,0.558,0.164
"P23","No sabe",0.03,0.027,0.018,0.31
"P24","Positiva",0.565,0.188,0.113,0.099
"P24","Neutra",0.217,0.411,0.393,0.187
"P24","Negativa",0.215,0.377,0.494,0.199
"P24","No sabe",0.003,0.024,0,0.515
"P25","Positiva",0.566,0.302,0.13,0.183
"P25","Neutra",0.279,0.345,0.259,0.26
"P25","Negativa",0.155,0.308,0.463,0.143
"P25","No sabe",0,0.045,0.148,0.414
"P26","Positiva",0.494,0.614,0.438,0.642
"P26","Neutra",0.189,0.259,0.053,0.171
"P26","Negativa",0.309,0.125,0.509,0.11
"P26","No sabe",0.008,0.002,0,0.077
"P27","Positiva",0.436,0.357,0.185,0.12
"P27","Neutra",0.372,0.453,0.314,0.354
"P27","Negativa",0.178,0.112,0.488,0.075
"P27","No sabe",0.014,0.078,0.013,0.451
"P28","Positiva",0.352,0.087,0.021,0.031
"P28","Neutra",0.429,0.647,0.141,0.178
"P28","Negativa",0.057,0.107,0.645,0.022
"P28","No sabe",0.162,0.159,0.193,0.769
"P29","Positiva",0.374,0.175,0.017,0.098
"P29","Neutra",0.436,0.55,0.311,0.149
"P29","Negativa",0.098,0.164,0.484,0.019
"P29","No sabe",0.092,0.111,0.188,0.734
"P30","Positiva",0.627,0.248,0.068,0.133
"P30","Neutra",0.274,0.497,0.215,0.139
"P30","Negativa",0.086,0.218,0.656,0.103
"P30","No sabe",0.013,0.037,0.061,0.625
"P32","Positiva",0.466,0.09,0.04,0.009
"P32","Neutra",0.348,0.662,0.242,0.048
"P32","Negativa",0.012,0.067,0.58,0.005
"P32","No sabe",0.174,0.181,0.138,0.938
"P33","Positiva",0.452,0.266,0.104,0.173
"P33","Neutra",0.341,0.404,0.201,0.221
"P33","Negativa",0.168,0.278,0.65,0.174
"P33","No sabe",0.039,0.052,0.045,0.432
"P34","Positiva",0.555,0.595,0.419,0.668
"P34","Neutra",0.136,0.188,0.059,0.098
"P34","Negativa",0.305,0.172,0.518,0.06
"P34","No sabe",0.004,0.045,0.004,0.174
"P35","Positiva",0.381,0.402,0.332,0.295
"P35","Neutra",0.21,0.427,0.167,0.214
"P35","Negativa",0.365,0.102,0.484,0.131
"P35","No sabe",0.044,0.069,0.017,0.36
