"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Inflación",0.3,0.356,0.528,0.24
"P07","Inseguridad",0.249,0.057,0.086,0.098
"P07","Pandemia",0.032,0.128,0.133,0.036
"P07","Educación",0.089,0.108,0.022,0.072
"P07","Transporte público",0,0.024,0.002,0.005
"P07","Desempleo",0.106,0.162,0.132,0.279
"P07","Corrupción",0.169,0.104,0.064,0.051
"P07","Vivienda",0,0.008,0.025,0.102
"P07","Otros",0.055,0.022,0.007,0.036
"P07","No sabe",0,0.031,0.001,0.081
"P08","Gerardo Zamora",0.5,0.507,0.58,0.617
"P08","Pablo Mirolo",0.08,0.079,0.078,0.006
"P08","Rodrigo Posse",0.095,0.031,0.056,0
"P08","Natalia Neme",0.015,0.097,0.066,0
"P08","Emilio Rached",0.133,0.063,0.017,0.003
"P08","Marcelo Lugones",0.021,0.064,0.028,0.009
"P08","No sabe",0.156,0.159,0.175,0.365
"P09","Gerardo Zamora",0.388,0.403,0.419,0.442
"P09","Pablo Mirolo",0.164,0.187,0.123,0.025
"P09","Rodrigo Posse",0.021,0.115,0.018,0.009
"P09","Natalia Neme",0.084,0.11,0.119,0.003
"P09","Emilio Rached",0.107,0.084,0.036,0.035
"P09","Marcelo Lugones",0.096,0.017,0.019,0.002
"P09","No sabe",0.14,0.084,0.266,0.484
"P10","A los candidatos del Frente Cívico por Santiago",0.476,0.506,0.376,0.516
"P10","A los candidatos del Frente de Todos",0.065,0.069,0.135,0.013
"P10","A los candidatos de Cambiemos",0.263,0.217,0.102,0.042
"P10","A otros candidatos",0.058,0.076,0.247,0.004
"P10","No sabe",0.138,0.132,0.14,0.425
"P11","Positiva",0.37,0.357,0.301,0.152
"P11","Negativa",0.614,0.559,0.622,0.69
"P11","No sabe",0.016,0.084,0.077,0.158
"P12","Positiva",0.537,0.522,0.541,0.388
"P12","Negativa",0.395,0.457,0.399,0.394
"P12","No sabe",0.068,0.021,0.06,0.218
"P13","Positiva",0.507,0.483,0.58,0.493
"P13","Negativa",0.438,0.454,0.358,0.335
"P13","No sabe",0.055,0.063,0.062,0.172
"P14","Positiva",0.621,0.437,0.591,0.254
"P14","Negativa",0.37,0.563,0.373,0.33
"P14","No sabe",0.009,0,0.036,0.416
"P15","Positiva",0.464,0.486,0.466,0.491
"P15","Negativa",0.512,0.496,0.521,0.353
"P15","No sabe",0.024,0.018,0.013,0.156
"P16","Positiva",0.539,0.571,0.639,0.597
"P16","Negativa",0.357,0.364,0.338,0.314
"P16","No sabe",0.104,0.065,0.023,0.089
"P17","Positiva",0.485,0.357,0.286,0.456
"P17","Negativa",0.506,0.504,0.714,0.205
"P17","No sabe",0.009,0.139,0,0.339
