"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.021,0.025,0.011,0
"P12","Gran excedente excepcional",0.002,0,0.007,0
"P12","Pequeño excedente habitual",0.019,0.009,0.067,0
"P12","Pequeño excedente excepcional",0.029,0.046,0.07,0.027
"P12","Alcanza gastos familia",0.092,0.084,0.189,0.223
"P12","No alcanza gastos familia",0.099,0.121,0.086,0.147
"P12","Solo NBFamiliares",0.267,0.228,0.3,0.134
"P12","No alcanza NBFamiliares",0.461,0.486,0.259,0.469
"P12","No sabe",0.01,0.001,0.011,0
"P13","Empleado sector publico",0.289,0.163,0.219,0.049
"P13","Empleado sector privado",0.179,0.273,0.234,0.195
"P13","Changas o trabajos eventuales",0.207,0.222,0.177,0.231
"P13","Estudiante",0.039,0.053,0.03,0
"P13","Amas de casa",0.067,0.086,0.06,0.061
"P13","Profesional o independiente",0.105,0.075,0.115,0.023
"P13","Comerciante, emprendedor o empresario",0.022,0.02,0.072,0.027
"P13","Trabajador informal",0.025,0.018,0.028,0.258
"P13","No tengo trabajo",0.067,0.09,0.065,0.156
"P14","Positiva",0.382,0.2,0.165,0.259
"P14","Neutra",0.353,0.544,0.297,0.41
"P14","Negativa",0.252,0.252,0.53,0.331
"P14","No sabe",0.013,0.004,0.008,0
"P15","Positiva",0.118,0.232,0.647,0.285
"P15","Neutra",0.093,0.251,0.175,0.219
"P15","Negativa",0.777,0.51,0.174,0.496
"P15","No sabe",0.012,0.007,0.004,0
"P20","Positiva",0.396,0.308,0.2,0.367
"P20","Neutra",0.308,0.427,0.313,0.561
"P20","Negativa",0.281,0.238,0.472,0.072
"P20","No sabe",0.015,0.027,0.015,0
"P21","Gobierno nacional",0.621,0.424,0.12,0.069
"P21","Gobierno provincial",0.275,0.329,0.734,0.134
"P21","No sabe",0.104,0.247,0.146,0.797
"P22","El anterior gobierno de Anabela Carreras",0.39,0.161,0.413,0.654
"P22","El actual gobierno de Alberto Weretilneck",0.531,0.505,0.5,0.346
"P22","No sabe",0.079,0.334,0.087,0
"P23","El anterior gobierno de Alberto Fernández",0.165,0.293,0.506,0.161
"P23","El actual gobierno de Javier Milei",0.764,0.593,0.369,0
"P23","No sabe",0.071,0.114,0.125,0.839
"P24","Si",0.298,0.302,0.455,0.192
"P24","No",0.489,0.4,0.368,0.277
"P24","No sabe",0.213,0.298,0.177,0.531
"P25","Si",0.316,0.321,0.167,0.319
"P25","No",0.347,0.353,0.587,0.092
"P25","No sabe",0.337,0.326,0.246,0.589
"P26","Si",0.874,0.798,0.799,0.669
