"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.027,0.002,0.012,0
"P12","Gran excedente excepcional",0.009,0.004,0,0
"P12","Pequeño excedente habitual",0.079,0.014,0.017,0.03
"P12","Pequeño excedente excepcional",0.074,0.018,0.034,0.072
"P12","Alcanza gastos familia",0.19,0.105,0.112,0.101
"P12","No alcanza gastos familia",0.093,0.097,0.094,0.242
"P12","Solo NBFamiliares",0.276,0.314,0.27,0.213
"P12","No alcanza NBFamiliares",0.246,0.414,0.457,0.342
"P12","No sabe",0.006,0.032,0.004,0
"P13","Empleado sector publico",0.199,0.209,0.294,0.105
"P13","Empleado sector privado",0.267,0.205,0.176,0.233
"P13","Changas o trabajos eventuales",0.169,0.261,0.192,0.226
"P13","Estudiante",0.025,0.031,0.052,0
"P13","Amas de casa",0.071,0.071,0.057,0.026
"P13","Profesional o independiente",0.118,0.058,0.109,0.154
"P13","Comerciante, emprendedor o empresario",0.076,0.045,0.023,0
"P13","Trabajador informal",0.018,0.028,0.028,0.111
"P13","No tengo trabajo",0.057,0.092,0.069,0.145
"P14","Positiva",0.198,0.287,0.286,0.303
"P14","Neutra",0.257,0.464,0.37,0.628
"P14","Negativa",0.539,0.242,0.331,0.041
"P14","No sabe",0.006,0.007,0.013,0.028
"P15","Positiva",0.782,0.336,0.048,0.255
"P15","Neutra",0.126,0.331,0.096,0.243
"P15","Negativa",0.089,0.308,0.851,0.492
"P15","No sabe",0.003,0.025,0.005,0.01
"P20","Positiva",0.224,0.357,0.31,0.42
"P20","Neutra",0.286,0.424,0.325,0.247
"P20","Negativa",0.481,0.187,0.349,0.294
"P20","No sabe",0.009,0.032,0.016,0.039
"P21","Gobierno nacional",0.093,0.314,0.607,0.329
"P21","Gobierno provincial",0.774,0.415,0.292,0.448
"P21","No sabe",0.133,0.271,0.101,0.223
"P22","El anterior gobierno de Anabela Carreras",0.385,0.484,0.344,0.446
"P22","El actual gobierno de Alberto Weretilneck",0.532,0.379,0.523,0.543
"P22","No sabe",0.083,0.137,0.133,0.011
"P23","El anterior gobierno de Alberto Fernández",0.723,0.382,0.124,0.24
"P23","El actual gobierno de Javier Milei",0.132,0.412,0.829,0.744
