"var","categoria","Si","No"
"P12","Gran excedente habitual",0.013,0.034
"P12","Gran excedente excepcional",0.005,0.002
"P12","Pequeño excedente habitual",0.038,0.036
"P12","Pequeño excedente excepcional",0.057,0.058
"P12","Alcanza gastos familia",0.138,0.112
"P12","No alcanza gastos familia",0.093,0.125
"P12","Solo NBFamiliares",0.282,0.267
"P12","No alcanza NBFamiliares",0.37,0.325
"P12","No sabe",0.004,0.041
"P13","Empleado sector publico",0.245,0.178
"P13","Empleado sector privado",0.202,0.206
"P13","Changas o trabajos eventuales",0.199,0.228
"P13","Estudiante",0.037,0.039
"P13","Amas de casa",0.08,0.116
"P13","Profesional o independiente",0.107,0.065
"P13","Comerciante, emprendedor o empresario",0.044,0.023
"P13","Trabajador informal",0.025,0.038
"P13","No tengo trabajo",0.061,0.107
"P14","Muy buena",0.102,0.109
"P14","Buena",0.152,0.159
"P14","Ni buena ni mala",0.33,0.382
"P14","Mala",0.245,0.217
"P14","Muy mala",0.159,0.106
"P14","No sabe",0.012,0.027
"P15","Muy buena",0.246,0.244
"P15","Buena",0.146,0.257
"P15","Ni buena ni mala",0.137,0.251
"P15","Mala",0.152,0.134
"P15","Muy mala",0.312,0.081
"P15","No sabe",0.007,0.033
"P20","Muy buena",0.115,0.098
"P20","Buena",0.191,0.216
"P20","Ni buena ni mala",0.309,0.348
"P20","Mala",0.24,0.222
"P20","Muy mala",0.13,0.078
"P20","No sabe",0.015,0.038
"P21","Gobierno nacional",0.356,0.181
"P21","Gobierno provincial",0.495,0.497
"P21","No sabe",0.149,0.322
"P22","El anterior gobierno de Anabela Carreras",0.39,0.24
"P22","El actual gobierno de Alberto Weretilneck",0.488,0.606
"P22","No sabe",0.122,0.154
"P23","El anterior gobierno de Alberto Fernández",0.273,0.456
"P23","El actual gobierno de Javier Milei",0.662,0.381
"P23","No sabe",0.065,0.163
"P24","Si",0.393,0.313
"P24","No",0.398,0.341
"P24","No sabe",0.209,0.346
"P25","Si",0.26,0.119
"P25","No",0.453,0.511
"P25","No sabe",0.287,0.37
"P27","Estoy totalmente en desacuerdo, las universidades públicas son garantía de promoción social y contribuyen a igualar las oportunidades de todos los argentinos",0.52,0.266
"P27","Estoy en desacuerdo, sin universidades publicas no puede haber crecimiento sostenible ni mejora de la situación económica del país",0.119,0.312
"P27","Estoy parcialmente de acuerdo, es necesario una reforma profunda del sistema universitario público, incorporando exámenes de ingreso, arancelamiento para dar becas de estudio y racionalización de la oferta de carreras priorizando aquellas orientadas al desarrollo científico, tecnológico, la salud y el desarrollo económico",0.203,0.208
"P27","Estoy de acuerdo, las universidades publicas son muy ineficientes y costosas. La mayor parte de alumnos nunca terminan sus estudios, hay gran cantidad de carreras innecesarias y están muy politizadas",0.093,0.078
"P27","Estoy totalmente de acuerdo, las universidades publicas son centros de adoctrinamiento político y sirven a los intereses de los partidos políticos. Sería mejor utilizar esa plata para becar a los alumnos de escasos recursos para que pudieran elegir en que universidad privada estudiar",0.059,0.097
"P27","No sabe",0.006,0.039
"P28","1-Excelente",0.169,0.209
"P28","2",0.109,0.107
"P28","3",0.058,0.043
"P28","4",0.059,0.046
"P28","5",0.193,0.171
"P28","6",0.06,0.061
"P28","7",0.062,0.022
"P28","8",0.054,0.06
"P28","9-Pésimo",0.178,0.177
"P28","No sabe",0.058,0.104
"P29","1-Excelente",0.157,0.175
"P29","2",0.121,0.153
"P29","3",0.083,0.081
"P29","4",0.055,0.059
"P29","5",0.139,0.121
"P29","6",0.055,0.048
"P29","7",0.053,0.032
"P29","8",0.065,0.038
"P29","9-Pésimo",0.219,0.221
"P29","No sabe",0.053,0.072
"P30","1-Excelente",0.15,0.187
"P30","2",0.097,0.127
"P30","3",0.095,0.065
"P30","4",0.074,0.076
"P30","5",0.131,0.098
"P30","6",0.071,0.043
"P30","7",0.061,0.039
"P30","8",0.072,0.07
"P30","9-Pésimo",0.196,0.213
"P30","No sabe",0.053,0.082
"P31","1-Excelente",0.148,0.155
"P31","2",0.099,0.097
"P31","3",0.091,0.077
"P31","4",0.073,0.082
"P31","5",0.146,0.16
"P31","6",0.07,0.021
"P31","7",0.047,0.07
"P31","8",0.066,0.061
"P31","9-Pésimo",0.187,0.174
"P31","No sabe",0.073,0.103
"P32","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.504,0.273
