"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P12","Gran excedente habitual",0.085,0,0,0.01,0.032,0
"P12","Gran excedente excepcional",0,0,0,0,0,0
"P12","Pequeño excedente habitual",0,0.07,0.106,0.046,0.012,0.022
"P12","Pequeño excedente excepcional",0.011,0.044,0.063,0.041,0.022,0
"P12","Alcanza gastos familia",0.149,0.152,0.148,0.156,0.299,0.019
"P12","No alcanza gastos familia",0.122,0.157,0.045,0.138,0.055,0.219
"P12","Solo NBFamiliares",0.332,0.261,0.292,0.348,0.227,0.294
"P12","No alcanza NBFamiliares",0.301,0.316,0.342,0.252,0.339,0.446
"P12","No sabe",0,0,0.004,0.009,0.014,0
"P13","Muy buena",0.342,0.067,0.028,0.048,0,0.027
"P13","Buena",0.454,0.439,0.098,0.019,0,0.219
"P13","Ni buena ni mala",0.115,0.38,0.516,0.081,0.023,0.29
"P13","Mala",0.055,0.069,0.243,0.761,0.25,0.072
"P13","Muy mala",0,0,0.044,0.091,0.727,0.219
"P13","No sabe",0.034,0.045,0.071,0,0,0.173
"P14","Muy buena",0.315,0.075,0.098,0.476,0.261,0.319
"P14","Buena",0.14,0.118,0.143,0.147,0.165,0.275
"P14","Ni buena ni mala",0.305,0.122,0.232,0.07,0.061,0.06
"P14","Mala",0.138,0.144,0.147,0.102,0,0
"P14","Muy mala",0.068,0.496,0.38,0.205,0.513,0.22
"P14","No sabe",0.034,0.045,0,0,0,0.126
"P15","Muy buena",0.186,0.105,0.031,0.051,0.032,0
"P15","Buena",0.22,0.149,0.147,0.044,0.016,0.365
"P15","Ni buena ni mala",0.47,0.472,0.517,0.298,0.075,0.102
"P15","Mala",0.049,0.138,0.143,0.448,0.18,0
"P15","Muy mala",0.031,0.125,0.113,0.154,0.683,0.159
"P15","No sabe",0.044,0.011,0.049,0.005,0.014,0.374
"P20","Gobierno nacional",0.419,0.569,0.336,0.218,0.232,0.028
"P20","Gobierno provincial",0.195,0.305,0.391,0.696,0.662,0.518
"P20","No sabe",0.386,0.126,0.273,0.086,0.106,0.454
"P21","El anterior gobierno de Arabela Carreras",0.386,0.275,0.286,0.466,0.392,0.238
"P21","El actual gobierno de Alberto Weretilneck",0.614,0.446,0.28,0.49,0.564,0.575
"P21","No sabe",0,0.279,0.434,0.044,0.044,0.187
"P22","El anterior gobierno de Alberto Fernández",0.601,0.137,0.268,0.251,0.437,0
"P22","El actual gobierno de Javier Milei",0.399,0.856,0.494,0.749,0.563,1
"P22","No sabe",0,0.007,0.238,0,0,0
"P23","Empleado sector publico",0.237,0.232,0.131,0.146,0.07,0.039
"P23","Empleado sector privado",0.227,0.195,0.224,0.233,0.358,0.416
"P23","Changas o trabajos eventuales",0.11,0.126,0.251,0.261,0.135,0.082
"P23","Estudiante",0,0.062,0.032,0.028,0.075,0.207
"P23","Amas de casa",0.063,0.133,0.121,0.06,0.008,0
"P23","Profesional o independiente",0.131,0.062,0.132,0.194,0.065,0.032
"P23","Comerciante, emprendedor o empresario",0,0.108,0.025,0.018,0.041,0.026
"P23","Trabajador informal",0,0.028,0.02,0.009,0.009,0.158
"P23","No tengo trabajo",0.232,0.054,0.064,0.051,0.239,0.04
"P24","Muy de acuerdo",0.192,0.288,0.24,0.092,0.088,0.036
"P24","De acuerdo",0.518,0.234,0.152,0.234,0.194,0.365
"P24","Ni de acuerdo ni en desacuerdo",0.089,0.327,0.452,0.347,0.252,0.382
"P24","En desacuerdo",0.164,0.121,0.105,0.19,0.112,0
"P24","Muy en desacuerdo",0.01,0.015,0.023,0.122,0.35,0
"P24","No sabe",0.027,0.015,0.028,0.015,0.004,0.217
"P25","Muy de acuerdo",0.324,0.02,0.095,0.195,0.103,0.024
"P25","De acuerdo",0.075,0.103,0.099,0.204,0.24,0.342
"P25","Ni de acuerdo ni en desacuerdo",0.29,0.196,0.225,0.226,0.198,0.122
"P25","En desacuerdo",0.289,0.451,0.413,0.203,0.192,0.231
"P25","Muy en desacuerdo",0.022,0.21,0.162,0.172,0.267,0.22
"P25","No sabe",0,0.02,0.006,0,0,0.061
"P26","Si",0.392,0.62,0.568,0.704,0.85,0.152
"P26","No",0.608,0.38,0.432,0.296,0.15,0.848
"P27","Muy de acuerdo",0.266,0.046,0.101,0.22,0.27,0.329
"P27","De acuerdo",0.065,0.214,0.137,0.222,0.06,0.305
