"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P12","Gran excedente habitual",0.013,0,0.007,0
"P12","Gran excedente excepcional",0,0,0,0
"P12","Pequeño excedente habitual",0,0.017,0.1,0
"P12","Pequeño excedente excepcional",0.019,0.037,0.035,0
"P12","Alcanza gastos familia",0.042,0.355,0.179,0.147
"P12","No alcanza gastos familia",0.265,0.043,0.172,0
"P12","Solo NBFamiliares",0.382,0.335,0.209,0.853
"P12","No alcanza NBFamiliares",0.279,0.206,0.298,0
"P12","No sabe",0,0.007,0,0
"P13","Positiva",0.47,0.188,0.053,0
"P13","Neutra",0.132,0.371,0.217,0.512
"P13","Negativa",0.398,0.37,0.73,0.31
"P13","No sabe",0,0.071,0,0.178
"P14","Positiva",0.653,0.487,0.357,0.283
"P14","Neutra",0.017,0.097,0.062,0.094
"P14","Negativa",0.33,0.413,0.573,0.623
"P14","No sabe",0,0.003,0.008,0
"P15","Positiva",0.367,0.223,0.075,0.445
"P15","Neutra",0.305,0.311,0.267,0.162
"P15","Negativa",0.328,0.398,0.656,0.215
"P15","No sabe",0,0.068,0.002,0.178
"P19","Positiva",0.212,0.244,0.088,0
"P19","Neutra",0.222,0.477,0.247,0.691
"P19","Negativa",0.379,0.271,0.652,0.309
"P19","No sabe",0.187,0.008,0.013,0
"P20","Gobierno nacional",0.312,0.341,0.325,0
"P20","Gobierno provincial",0.582,0.574,0.529,0.822
"P20","No sabe",0.106,0.085,0.146,0.178
"P21","El anterior gobierno de Arabela Carreras",0.019,0.338,0.412,0.074
"P21","El actual gobierno de Alberto Weretilneck",0.912,0.333,0.406,0.786
"P21","No sabe",0.069,0.329,0.182,0.14
"P22","El anterior gobierno de Alberto Fernández",0.23,0.649,0.018,0
"P22","El actual gobierno de Javier Milei",0.77,0.217,0.982,0
"P22","No sabe",0,0.134,0,0
"P23","Empleado sector publico",0.015,0.219,0.135,0.135
"P23","Empleado sector privado",0.338,0.227,0.262,0
"P23","Changas o trabajos eventuales",0.073,0.207,0.182,0.445
"P23","Estudiante",0.091,0,0.094,0
"P23","Amas de casa",0.106,0.055,0.049,0
"P23","Profesional o independiente",0.244,0.155,0.115,0
"P23","Comerciante, emprendedor o empresario",0,0.033,0.043,0.174
"P23","Trabajador informal",0.021,0.013,0.013,0
"P23","No tengo trabajo",0.112,0.091,0.107,0.246
"P24","Muy de acuerdo",0.092,0.1,0.148,0
"P24","De acuerdo",0.435,0.292,0.159,0
"P24","Ni de acuerdo ni en desacuerdo",0.231,0.473,0.331,0.147
"P24","En desacuerdo",0.111,0.085,0.146,0.675
"P24","Muy en desacuerdo",0.131,0.043,0.197,0
"P24","No sabe",0,0.007,0.019,0.178
"P25","Muy de acuerdo",0.068,0.09,0.137,0
"P25","De acuerdo",0.254,0.192,0.116,0.148
"P25","Ni de acuerdo ni en desacuerdo",0.128,0.294,0.164,0.135
"P25","En desacuerdo",0.257,0.356,0.348,0.539
"P25","Muy en desacuerdo",0.293,0.06,0.233,0
"P25","No sabe",0,0.008,0.002,0.178
"P26","Si",0.421,0.548,0.762,0.174
"P26","No",0.579,0.452,0.238,0.826
"P27","Muy de acuerdo",0.166,0.254,0.158,0.08
"P27","De acuerdo",0.275,0.111,0.125,0
"P27","Ni de acuerdo ni en desacuerdo",0.317,0.326,0.177,0.094
"P27","En desacuerdo",0.212,0.203,0.303,0.648
"P27","Muy en desacuerdo",0.024,0.106,0.234,0.178
"P27","No sabe",0.006,0,0.003,0
"P28","Si",0.616,0.725,0.754,0.42
"P28","No",0.384,0.275,0.246,0.58
"P29","Muy de acuerdo",0.2,0.087,0.188,0.174
"P29","De acuerdo",0.469,0.405,0.144,0
"P29","Ni de acuerdo ni en desacuerdo",0.086,0.253,0.162,0.203
"P29","En desacuerdo",0.213,0.202,0.247,0.623
"P29","Muy en desacuerdo",0.032,0.038,0.215,0
"P29","No sabe",0,0.015,0.044,0
"P30","No estaba enterado",0.113,0.214,0.165,0.408
"P30","De acuerdo",0.533,0.412,0.4,0.147
"P30","En desacuerdo",0.3,0.321,0.371,0.445
"P30","No sabe",0.054,0.053,0.064,0
"P31","No tengo cable ni internet",0.176,0.105,0.153,0
"P31","Si tuve",0.725,0.455,0.552,0.66
"P31","No tuve",0.099,0.44,0.295,0.34
"P32","Reclamando directamente a la empresa",0.11,0.269,0.205,0
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.658,0.368,0.333,0.119
"P32","Nunca se pudo resolver",0.232,0.363,0.462,0.881
"P33","1-Excelente",0.194,0.097,0.047,0.068
"P33","2",0.27,0.075,0.122,0
"P33","3",0.029,0.128,0.041,0.135
"P33","4",0,0.014,0.04,0
"P33","5",0.101,0.185,0.168,0
"P33","6",0.04,0.067,0.037,0
"P33","7",0.016,0.025,0.053,0
"P33","8",0.024,0.109,0.156,0
"P33","9-Pésimo",0.305,0.194,0.322,0.619
"P33","No sabe",0.021,0.106,0.014,0.178
"P34","1-Excelente",0.146,0.128,0.123,0
"P34","2",0.318,0.084,0.063,0.135
"P34","3",0.012,0.109,0.05,0.178
"P34","4",0.017,0.104,0.037,0
"P34","5",0.112,0.157,0.097,0
"P34","6",0.028,0.111,0.019,0
"P34","7",0.008,0.023,0.025,0
"P34","8",0.008,0.082,0.106,0
"P34","9-Pésimo",0.33,0.153,0.475,0.687
"P34","No sabe",0.021,0.049,0.005,0
"P35","1-Excelente",0.112,0.063,0.084,0
"P35","2",0.353,0.114,0.047,0.445
"P35","3",0.03,0.204,0.075,0.313
"P35","4",0.029,0.029,0.085,0
"P35","5",0.067,0.188,0.112,0
"P35","6",0.029,0.049,0.077,0
"P35","7",0.015,0.065,0.055,0
"P35","8",0.021,0.1,0.091,0
"P35","9-Pésimo",0.317,0.112,0.351,0.242
"P35","No sabe",0.027,0.076,0.023,0
"P36","1-Excelente",0.37,0.088,0.063,0
"P36","2",0.104,0.18,0.102,0.135
"P36","3",0.072,0.05,0.033,0.178
"P36","4",0.012,0.041,0.065,0
"P36","5",0.025,0.316,0.144,0.08
"P36","6",0.021,0.112,0.033,0
"P36","7",0,0.046,0.021,0
"P36","8",0.007,0.01,0.16,0
"P36","9-Pésimo",0.325,0.097,0.358,0.607
"P36","No sabe",0.064,0.06,0.021,0
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.345,0.319,0.522,0.445
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.269,0.291,0.142,0.273
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.324,0.111,0.176,0.147
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.062,0.263,0.149,0.135
"P37","No sabe",0,0.016,0.011,0
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.224,0.259,0.427,0.445
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.358,0.179,0.147,0
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.251,0.391,0.266,0.242
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.167,0.15,0.145,0.135
"P38","No sabe",0,0.021,0.015,0.178
"P39","Oponerse totalmente",0.27,0.286,0.455,0.445
"P39","Oponerse parcialmente",0.326,0.091,0.113,0.178
"P39","Apoyar parcialmente",0.068,0.371,0.252,0.174
"P39","Apoyar totalmente",0.304,0.237,0.171,0.068
"P39","No sabe",0.032,0.015,0.009,0.135
"P40","Inseguridad y narcotráfico",0.243,0.281,0.407,0.504
"P40","Altos impuestos y tarifas",0.493,0.139,0.118,0
"P40","Educación y estado de las escuelas",0.209,0.408,0.093,0.092
"P40","Inflación",0.013,0.04,0.131,0
"P40","Estado de la salud",0,0.096,0.184,0.23
"P40","Corrupción",0.024,0.018,0.029,0.174
"P40","Pobreza",0,0,0.003,0
"P40","Medio ambiente, incendios y contaminación",0.018,0.012,0,0
"P40","Falta de trabajo",0,0.006,0.008,0
"P40","No sabe",0,0,0.027,0
"P45","Peor",0.484,0.634,0.844,0.751
"P45","Igual",0.471,0.298,0.108,0.066
"P45","Mejor",0.045,0.039,0.013,0
"P45","No sabe",0,0.029,0.035,0.183
"P46","Peor",0.321,0.347,0.747,0.657
"P46","Igual",0.581,0.339,0.131,0
"P46","Mejor",0.098,0.227,0.103,0.165
"P46","No sabe",0,0.087,0.019,0.178
"P47","Javier Milei",0.441,0.371,0.476,0.425
"P47","Los gobernadores",0.545,0.478,0.419,0.397
"P47","No sabe",0.014,0.151,0.105,0.178
"P48","Positiva",0.537,0.251,0.121,0.093
"P48","Neutra",0.074,0.547,0.168,0.178
"P48","Negativa",0.389,0.202,0.711,0.729
"P48","No sabe",0,0,0,0
"P49","Positiva",0.314,0.182,0.076,0
"P49","Neutra",0.053,0.434,0.107,0.233
"P49","Negativa",0.633,0.378,0.816,0.767
"P49","No sabe",0,0.006,0.001,0
"P50","Positiva",0.496,0.205,0.19,0.396
"P50","Neutra",0.065,0.351,0.243,0.412
"P50","Negativa",0.398,0.43,0.554,0.192
"P50","No sabe",0.041,0.014,0.013,0
"P51","Positiva",0.435,0.254,0.187,0.174
"P51","Neutra",0.191,0.56,0.22,0.337
"P51","Negativa",0.374,0.15,0.493,0.489
"P51","No sabe",0,0.036,0.1,0
"P54","Positiva",0.478,0.327,0.263,0.47
"P54","Neutra",0.052,0.079,0.147,0
"P54","Negativa",0.47,0.575,0.59,0.53
"P54","No sabe",0,0.019,0,0
"P55","Positiva",0.427,0.317,0.204,0.167
"P55","Neutra",0.066,0.204,0.149,0.159
"P55","Negativa",0.507,0.468,0.647,0.674
"P55","No sabe",0,0.011,0,0
"P56","Positiva",0.388,0.274,0.193,0.396
"P56","Neutra",0.169,0.188,0.116,0.179
"P56","Negativa",0.443,0.513,0.684,0.425
"P56","No sabe",0,0.025,0.007,0
"P57","Positiva",0.465,0.143,0.317,0.393
"P57","Neutra",0.091,0.178,0.069,0.179
"P57","Negativa",0.444,0.562,0.596,0.428
"P57","No sabe",0,0.117,0.018,0
"P58","Positiva",0.673,0.482,0.352,0.328
"P58","Neutra",0.016,0.108,0.136,0.1
"P58","Negativa",0.3,0.407,0.505,0.572
"P58","No sabe",0.011,0.003,0.007,0
"P59","Positiva",0.507,0.503,0.379,0.328
"P59","Neutra",0.216,0.104,0.082,0.1
"P59","Negativa",0.266,0.393,0.532,0.572
"P59","No sabe",0.011,0,0.007,0
"P60","Positiva",0.688,0.551,0.413,0.429
"P60","Neutra",0.046,0.144,0.093,0
"P60","Negativa",0.255,0.292,0.487,0.571
"P60","No sabe",0.011,0.013,0.007,0
"P61","Positiva",0.589,0.264,0.184,0.348
"P61","Neutra",0.216,0.454,0.383,0.26
