"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.487,0.309,0.419,0.604
"P04","Realizo changas o trabajos de vez en cuando",0.193,0.232,0.197,0
"P04","No tengo trabajo",0.148,0.31,0.166,0.045
"P04","Soy jubilado o pensionado",0.172,0.149,0.218,0.351
"P05","1",0.173,0.189,0.384,0.717
"P05","2",0.04,0.016,0.076,0
"P05","3",0.036,0.095,0.072,0
"P05","4",0.046,0.09,0.076,0.089
"P05","5",0.085,0.209,0.215,0.082
"P05","6",0.045,0.038,0.038,0
"P05","7",0.176,0.067,0.049,0.045
"P05","8",0.104,0.098,0.024,0.067
"P05","9",0.295,0.198,0.066,0
"P06","1",0.466,0.289,0.146,0
"P06","2",0.108,0.039,0.036,0
"P06","3",0.068,0.068,0.031,0
"P06","4",0.036,0.127,0.041,0
"P06","5",0.125,0.271,0.177,0.112
"P06","6",0.014,0.12,0.062,0.082
"P06","7",0.04,0.026,0.071,0
"P06","8",0.011,0.009,0.107,0
"P06","9",0.132,0.051,0.329,0.806
"P07","1",0.615,0.583,0.204,0.148
"P07","2",0.069,0.076,0.039,0
"P07","3",0.052,0.068,0.025,0
"P07","4",0.011,0,0.033,0
"P07","5",0.076,0.082,0.132,0.261
"P07","6",0.009,0.042,0.051,0
"P07","7",0.016,0,0.061,0
"P07","8",0.005,0,0.058,0
"P07","9",0.147,0.149,0.397,0.591
"P09","Del Frente de Todos y el peronismo",0.841,0.615,0.056,0.066
"P09","De Juntos por el cambio",0.057,0.026,0.538,0.396
"P09","De los Liberales libertarios",0.024,0.036,0.283,0.456
"P09","De la Izquierda",0.021,0.102,0.017,0
"P09","No sabe",0.057,0.221,0.106,0.082
"P10","A Alberto Fernández",0.124,0.413,0.116,0
"P10","A Sergio Massa",0.193,0.336,0.391,0
"P10","A algún candidato del peronismo",0.081,0.183,0.346,0
"P10","A algún candidato del kirchnerismo",0.602,0.068,0.147,1
"P11","A Alberto Fernández",0.096,0.217,0.106,0
"P11","A Sergio Massa",0.082,0.325,0.27,0
"P11","A algún candidato del peronismo",0.046,0.284,0.541,0
"P11","A Cristina Fernández de Kirchner",0.776,0.174,0.083,1
"P12","A Horacio Rodriguez Larreta",0.264,0,0.204,0.347
"P12","A Mauricio Macri",0.04,0.402,0.385,0.499
"P12","A Patricia Bullrich",0.04,0,0.36,0.154
"P12","A Facundo Manes",0.434,0.286,0.039,0
"P12","A Gerardo Morales",0.222,0.312,0.012,0
"P13","Seguro lo votaria",0,0,0.154,0
"P13","Quizás lo votaría",0.32,0.403,0.434,0.501
"P13","Nunca lo votaría",0.68,0.597,0.412,0.499
"P14","Lo votaría",0.022,0.104,0.406,0.717
"P14","Puede que lo vote",0.014,0.091,0.273,0.045
"P14","Nunca lo votaría",0.918,0.681,0.279,0.156
"P14","No sabe",0.046,0.124,0.042,0.082
"P15","Lo votaría",0.266,0.205,0.051,0
"P15","Puede que lo vote",0.473,0.509,0.095,0.066
"P15","Nunca lo votaría",0.201,0.2,0.846,0.852
"P15","No sabe",0.06,0.086,0.008,0.082
"P16","Lo votaría",0.286,0.093,0.007,0
"P16","Puede que lo vote",0.443,0.318,0.03,0.066
"P16","Nunca lo votaría",0.171,0.363,0.948,0.852
"P16","No sabe",0.1,0.226,0.015,0.082
"P17","La votaría",0.886,0.289,0.009,0.066
"P17","Puede que la vote",0.084,0.475,0.017,0
"P17","Nunca la votaría",0.02,0.135,0.971,0.852
"P17","No sabe",0.01,0.101,0.003,0.082
"P18","Lo votaría",0.068,0.049,0.206,0.09
"P18","Puede que lo vote",0.041,0.24,0.365,0.045
"P18","Nunca lo votaría",0.878,0.52,0.392,0.783
"P18","No sabe",0.013,0.191,0.037,0.082
"P19","Lo votaría",0.02,0.087,0.087,0
"P19","Puede que lo vote",0.157,0.119,0.251,0.089
"P19","Nunca lo votaría",0.693,0.511,0.592,0.829
"P19","No sabe",0.13,0.283,0.07,0.082
"P20","La votaría",0.019,0.1,0.481,0.045
"P20","Puede que la vote",0.039,0.03,0.276,0.545
"P20","Nunca la votaría",0.932,0.761,0.218,0.328
"P20","No sabe",0.01,0.109,0.025,0.082
"P21","Lo votaría",0.022,0.028,0.296,0
"P21","Puede que lo vote",0.045,0.025,0.323,0.135
"P21","Nunca lo votaría",0.918,0.767,0.346,0.783
"P21","No sabe",0.015,0.18,0.035,0.082
"P22","La votaría",0.019,0.031,0.204,0.306
"P22","Puede que la vote",0.03,0.126,0.37,0.545
"P22","Nunca la votaría",0.893,0.669,0.381,0.067
"P22","No sabe",0.058,0.174,0.045,0.082
"P23","Lo votaría",0.2,0.146,0.018,0
"P23","Puede que lo vote",0.439,0.263,0.075,0.066
"P23","Nunca lo votaría",0.278,0.412,0.885,0.852
"P23","No sabe",0.083,0.179,0.022,0.082
"P24","Lo votaría",0.03,0.053,0.038,0
"P24","Puede que lo vote",0.083,0.143,0.225,0.306
"P24","Nunca lo votaría",0.826,0.645,0.666,0.612
"P24","No sabe",0.061,0.159,0.071,0.082
"P26","Cristina Fernández de Kirchner por el Frente de Todos",0.902,0.368,0.01,0.067
"P26","Alberto Fernández por el Frente de Todos",0.043,0.239,0.006,0
"P26","Mauricio Macri por Juntos por el cambio",0.001,0,0.236,0.261
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.02,0.039,0.144,0.089
"P26","Patricia Bullrich por Juntos por el Cambio",0.003,0.081,0.278,0.583
"P26","Facundo Manes por Juntos por el Cambio",0.013,0.027,0.046,0
"P26","Javier Milei por los liberales libertarios",0.003,0.038,0.216,0
"P26","Nicolás del Caño por la izquierda",0.011,0.02,0.012,0
"P26","Aún no lo tengo decidido",0.004,0.188,0.052,0
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.028,0.039,0.175,0
"P27","Patricia Bullrich por Juntos por el Cambio",0.005,0.02,0.455,0.306
"P27","Facundo Manes por Juntos por el Cambio",0.014,0,0.043,0.627
"P27","Alberto Fernández por el Frente de Todos",0.253,0.142,0.006,0
"P27","Sergio Massa por el Frente de Todos",0.46,0.413,0.029,0.067
"P27","Javier Milei por los liberales libertarios",0.01,0.099,0.229,0
"P27","Nicolás del Caño por la izquierda",0.035,0.03,0.016,0
"P27","Otros candidatos",0.084,0.096,0.02,0
"P27","Aún no lo tengo decidido",0.111,0.161,0.027,0
"P28","Cristina Fernández de Kirchner por el Frente de Todos",0.913,0.578,0.016,0.067
"P28","Mauricio Macri por Juntos por el Cambio",0.001,0.039,0.477,0.762
"P28","Javier Milei por los liberales libertarios",0.013,0.099,0.304,0.089
"P28","Nicolás del Caño por la izquierda",0.013,0.03,0.03,0.082
"P28","Otro candidato",0.042,0.079,0.116,0
"P28","Aún no lo tengo decidido",0.018,0.175,0.057,0
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.085,0.183,0.389,0.463
"P30","Alberto Fernández por el Frente de Todos",0.51,0.351,0.034,0.082
"P30","Javier Milei por los liberales libertarios",0.024,0.065,0.359,0.455
"P30","Nicolás del Caño por la izquierda",0.036,0.098,0.03,0
"P30","Otro candidato",0.176,0.082,0.112,0
"P30","Aún no lo tengo decidido",0.169,0.221,0.076,0
"P32","Sergio Massa presidente por el Frente de Todos",0.598,0.571,0.04,0.067
"P32","Patricia Bullrich por Juntos por el Cambio",0.038,0.038,0.539,0.396
"P32","Javier Milei por los liberales libertarios",0.011,0.037,0.27,0.537
