"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P04","Tengo trabajo estable",0.464,0.454,0.418,0.406
"P04","Realizo changas o trabajos de vez en cuando",0.17,0.186,0.182,0.296
"P04","No tengo trabajo",0.163,0.122,0.224,0.176
"P04","Soy jubilado o pensionado",0.203,0.238,0.176,0.122
"P05","1",0.316,0.267,0.295,0.331
"P05","2",0.061,0.052,0.033,0.16
"P05","3",0.059,0.083,0.045,0.002
"P05","4",0.036,0.09,0.088,0.032
"P05","5",0.165,0.181,0.201,0.101
"P05","6",0.044,0.045,0.051,0.008
"P05","7",0.078,0.114,0.097,0.044
"P05","8",0.088,0.063,0.008,0.076
"P05","9",0.153,0.105,0.182,0.246
"P06","1",0.268,0.231,0.237,0.301
"P06","2",0.041,0.067,0.052,0.092
"P06","3",0.034,0.057,0.057,0.013
"P06","4",0.05,0.048,0.057,0.002
"P06","5",0.145,0.191,0.156,0.145
"P06","6",0.057,0.052,0.055,0.021
"P06","7",0.033,0.091,0.031,0.074
"P06","8",0.076,0.065,0.071,0.065
"P06","9",0.296,0.198,0.284,0.287
"P07","1",0.375,0.389,0.347,0.291
"P07","2",0.033,0.069,0.028,0.067
"P07","3",0.053,0.035,0.032,0.002
"P07","4",0.024,0.021,0.04,0.004
"P07","5",0.121,0.11,0.115,0.085
"P07","6",0.017,0.033,0.072,0.003
"P07","7",0.038,0.044,0.043,0.028
"P07","8",0.039,0.038,0.038,0.052
"P07","9",0.3,0.261,0.285,0.468
"P09","Del Frente de Todos y el peronismo",0.368,0.357,0.32,0.296
"P09","De Juntos por el cambio",0.344,0.361,0.397,0.223
"P09","De los Liberales libertarios",0.192,0.15,0.181,0.311
"P09","De la Izquierda",0.032,0.018,0.016,0.026
"P09","No sabe",0.064,0.114,0.086,0.144
"P10","A Alberto Fernández",0.169,0.114,0.241,0.025
"P10","A Sergio Massa",0.278,0.211,0.235,0.186
"P10","A algún candidato del peronismo",0.104,0.11,0.119,0.15
"P10","A algún candidato del kirchnerismo",0.449,0.565,0.405,0.639
"P11","A Alberto Fernández",0.125,0.06,0.218,0.025
"P11","A Sergio Massa",0.141,0.107,0.16,0.087
"P11","A algún candidato del peronismo",0.173,0.099,0.066,0.224
"P11","A Cristina Fernández de Kirchner",0.561,0.734,0.556,0.664
"P12","A Horacio Rodriguez Larreta",0.227,0.155,0.203,0.333
"P12","A Mauricio Macri",0.432,0.362,0.377,0.322
"P12","A Patricia Bullrich",0.233,0.403,0.369,0.314
"P12","A Facundo Manes",0.086,0.061,0.044,0.015
"P12","A Gerardo Morales",0.022,0.019,0.007,0.016
"P13","Seguro lo votaria",0.146,0.096,0.15,0.466
"P13","Quizás lo votaría",0.418,0.42,0.493,0.206
"P13","Nunca lo votaría",0.436,0.484,0.357,0.328
"P14","Lo votaría",0.278,0.291,0.263,0.137
"P14","Puede que lo vote",0.123,0.201,0.221,0.143
"P14","Nunca lo votaría",0.54,0.463,0.466,0.706
"P14","No sabe",0.059,0.045,0.05,0.014
"P15","Lo votaría",0.175,0.117,0.097,0.122
"P15","Puede que lo vote",0.207,0.274,0.271,0.218
"P15","Nunca lo votaría",0.587,0.572,0.606,0.652
"P15","No sabe",0.031,0.037,0.026,0.008
"P16","Lo votaría",0.091,0.074,0.116,0.18
"P16","Puede que lo vote",0.211,0.194,0.149,0.165
"P16","Nunca lo votaría",0.678,0.653,0.666,0.64
"P16","No sabe",0.02,0.079,0.069,0.015
"P17","La votaría",0.303,0.329,0.256,0.387
"P17","Puede que la vote",0.086,0.049,0.073,0.03
"P17","Nunca la votaría",0.599,0.618,0.644,0.583
"P17","No sabe",0.012,0.004,0.027,0
"P18","Lo votaría",0.172,0.138,0.136,0.194
"P18","Puede que lo vote",0.218,0.265,0.266,0.181
"P18","Nunca lo votaría",0.588,0.539,0.559,0.593
"P18","No sabe",0.022,0.058,0.039,0.032
"P19","Lo votaría",0.083,0.077,0.039,0.051
"P19","Puede que lo vote",0.194,0.228,0.245,0.091
"P19","Nunca lo votaría",0.654,0.596,0.613,0.713
"P19","No sabe",0.069,0.099,0.103,0.145
"P20","La votaría",0.292,0.317,0.291,0.347
"P20","Puede que la vote",0.166,0.197,0.197,0.185
"P20","Nunca la votaría",0.537,0.451,0.474,0.464
"P20","No sabe",0.005,0.035,0.038,0.004
"P21","Lo votaría",0.187,0.131,0.202,0.363
"P21","Puede que lo vote",0.203,0.218,0.241,0.17
"P21","Nunca lo votaría",0.602,0.585,0.543,0.437
"P21","No sabe",0.008,0.066,0.014,0.03
"P22","La votaría",0.129,0.132,0.172,0.085
"P22","Puede que la vote",0.221,0.267,0.255,0.191
"P22","Nunca la votaría",0.634,0.518,0.526,0.624
"P22","No sabe",0.016,0.083,0.047,0.1
"P23","Lo votaría",0.092,0.076,0.081,0.07
"P23","Puede que lo vote",0.234,0.213,0.156,0.183
"P23","Nunca lo votaría",0.642,0.649,0.731,0.646
"P23","No sabe",0.032,0.062,0.032,0.101
"P24","Lo votaría",0.056,0.038,0.015,0.004
"P24","Puede que lo vote",0.151,0.192,0.169,0.143
"P24","Nunca lo votaría",0.754,0.685,0.748,0.707
"P24","No sabe",0.039,0.085,0.068,0.146
"P26","Cristina Fernández de Kirchner por el Frente de Todos",0.344,0.322,0.279,0.396
"P26","Alberto Fernández por el Frente de Todos",0.017,0.037,0.035,0.012
"P26","Mauricio Macri por Juntos por el cambio",0.161,0.16,0.168,0.055
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.117,0.084,0.093,0.104
"P26","Patricia Bullrich por Juntos por el Cambio",0.14,0.207,0.195,0.109
"P26","Facundo Manes por Juntos por el Cambio",0.044,0.023,0.05,0.025
"P26","Javier Milei por los liberales libertarios",0.147,0.088,0.125,0.268
"P26","Nicolás del Caño por la izquierda",0.005,0.02,0.005,0.004
"P26","Aún no lo tengo decidido",0.025,0.059,0.05,0.027
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.167,0.108,0.099,0.063
"P27","Patricia Bullrich por Juntos por el Cambio",0.224,0.319,0.342,0.186
"P27","Facundo Manes por Juntos por el Cambio",0.056,0.025,0.029,0.033
"P27","Alberto Fernández por el Frente de Todos",0.07,0.086,0.126,0.054
"P27","Sergio Massa por el Frente de Todos",0.219,0.193,0.147,0.251
"P27","Javier Milei por los liberales libertarios",0.168,0.101,0.146,0.268
"P27","Nicolás del Caño por la izquierda",0.01,0.038,0.015,0.008
"P27","Otros candidatos",0.046,0.043,0.041,0.091
"P27","Aún no lo tengo decidido",0.04,0.087,0.055,0.046
"P28","Cristina Fernández de Kirchner por el Frente de Todos",0.364,0.344,0.326,0.325
"P28","Mauricio Macri por Juntos por el Cambio",0.291,0.337,0.33,0.158
"P28","Javier Milei por los liberales libertarios",0.191,0.156,0.203,0.316
"P28","Nicolás del Caño por la izquierda",0.021,0.026,0.032,0.004
"P28","Otro candidato",0.096,0.074,0.067,0.16
"P28","Aún no lo tengo decidido",0.037,0.063,0.042,0.037
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.312,0.309,0.234,0.155
"P30","Alberto Fernández por el Frente de Todos",0.195,0.203,0.22,0.182
"P30","Javier Milei por los liberales libertarios",0.234,0.181,0.269,0.356
"P30","Nicolás del Caño por la izquierda",0.047,0.03,0.034,0.028
"P30","Otro candidato",0.132,0.112,0.157,0.181
"P30","Aún no lo tengo decidido",0.08,0.165,0.086,0.098
"P32","Sergio Massa presidente por el Frente de Todos",0.296,0.251,0.241,0.226
"P32","Patricia Bullrich por Juntos por el Cambio",0.322,0.392,0.366,0.192
"P32","Javier Milei por los liberales libertarios",0.205,0.114,0.168,0.317
"P32","Nicolás del Caño por la izquierda",0.019,0.054,0.034,0.022
"P32","Otro candidato",0.114,0.077,0.127,0.112
"P32","Aún no lo tengo decidido",0.044,0.112,0.064,0.131
"P34","Sergio Massa presidente por el Frente de Todos",0.317,0.266,0.281,0.162
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.302,0.284,0.22,0.168
"P34","Javier Milei por los liberales libertarios",0.221,0.179,0.256,0.362
"P34","Nicolás del Caño por la izquierda",0.019,0.046,0.035,0.024
"P34","Otro candidato",0.098,0.11,0.159,0.197
"P34","Aún no lo tengo decidido",0.043,0.115,0.049,0.087
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.365,0.322,0.32,0.342
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.312,0.296,0.227,0.171
"P36","Javier Milei por los liberales libertarios",0.226,0.197,0.286,0.378
"P36","Nicolás del Caño por la izquierda",0.006,0.025,0.025,0.024
"P36","Otro candidato",0.041,0.092,0.096,0.078
"P36","Aún no lo tengo decidido",0.05,0.068,0.046,0.007
"P37","Sergio Massa presidente por el Frente de Todos",0.302,0.275,0.249,0.204
"P37","Mauricio Macri por Juntos por el Cambio",0.329,0.335,0.294,0.156
"P37","Javier Milei por los liberales libertarios",0.193,0.153,0.216,0.414
