"var","categoria","Si","No"
"P05","Mucho",0.27,0.412
"P05","Bastante",0.362,0.291
"P05","Poco",0.232,0.158
"P05","Nada",0.094,0.108
"P05","No sabe",0.042,0.031
"P06","Siempre",0.149,0.246
"P06","Casi siempre",0.313,0.279
"P06","Casi nunca",0.374,0.318
"P06","Nunca, pero esta es una excepción",0.164,0.157
"P10","Unión por la Patria",0.285,0.375
"P10","Juntos por el Cambio",0.181,0.251
"P10","De los Liberales libertarios",0.177,0.22
"P10","De la Izquierda",0.1,0.013
"P10","Hacemos por nuestro país",0.019,0.005
"P10","En blanco",0.07,0.054
"P10","No sabe",0.168,0.082
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Gustavo Menéndez a intendente por Unión por la Patria.",0.338,0.438
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y David Zencich a intendente por Juntos por el Cambio",0.145,0.217
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora  y Eduardo Varela a intendente por la Libertad Avanza",0.203,0.258
"P13","Raul Othacehé a intendente por el frente vecinal crecer",0.052,0.002
"P13","Los candidatos a presidente, gobernador e intendente de la Izquierda",0.056,0.024
"P13","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.021,0.021
"P13","En blanco",0.052,0.007
"P13","No sabe",0.133,0.033
"P26","Totalmente seguro.",0.61,0.662
"P26","Bastante seguro",0.127,0.233
"P26","Algo seguro",0.109,0.031
"P26","Para nada seguro",0.154,0.074
"P27","Tiene Decidido que va a ir a votar.",0.832,0.901
"P27","Tiene dudas sobre si va a ir a  votar",0.139,0.072
"P27","Tiene Decidido que no va a ir a votar",0.029,0.027
"P28","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.425,0.436
"P28","Con políticas muy estudiadas y progresivas  para que las transformaciones de fondo necesarias se puedan realizar",0.176,0.134
"P28","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.179,0.207
"P28","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.074,0.064
"P28","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.071,0.083
"P28","No sabe",0.075,0.076
"P29","No estaba enterado del tema",0.085,0.126
"P29","Un tema de la vida privada de él",0.098,0.112
"P29","Un hecho vergonzoso de exclusiva responsabilidad de él",0.283,0.23
"P29","Un hecho vergonzoso del cual también es responsable el gobernador Kicillof",0.2,0.254
"P29","Un hecho vergonzoso que muestran como son los dirigentes que apoyan a Sergio Massa",0.257,0.224
"P29","No sabe",0.077,0.054
"P30","Si",0.78,0.813
"P30","No",0.22,0.187
"P31","Sergio Massa",0.261,0.418
"P31","Patria Bullrich",0.123,0.156
"P31","Javier Milei",0.275,0.275
"P31","Myriam Bregman",0.275,0.108
"P31","Juan Schiaretti",0.066,0.043
"P32","Ha aumentado significativamente",0.092,0.139
"P32","Ha aumentado ligeramente",0.215,0.184
"P32","Se mantiene igual",0.353,0.248
"P32","Ha disminuido ligeramente",0.126,0.221
"P32","Ha disminuido significativamente",0.214,0.208
"P33","No, ninguna dificultad",0.24,0.226
"P33","Alguna dificultad ocasional",0.426,0.314
"P33","Sí, dificultades frecuentes",0.334,0.46
"P34","Sí, absolutamente",0.542,0.481
"P34","Sí, en cierta medida",0.326,0.28
"P34","No, en absoluto",0.132,0.239
"P35","Reducir la inflación",0.364,0.394
"P35","Implementar reformas fiscales",0.087,0.065
"P35","Establecer políticas de control de precios",0.162,0.199
"P35","Reducir el gasto público",0.278,0.294
"P35","Estimular la inversión extranjera",0.053,0.02
"P35","Aumentar los subsidios a los servicios públicos",0.056,0.028
"P36","Muy positiva",0.118,0.22
"P36","Positiva",0.171,0.203
"P36","Neutral",0.276,0.209
"P36","Algo negativa",0.099,0.073
"P36","Negativa",0.077,0.072
"P36","No sabe",0.259,0.223
"P37","Muy positiva",0.399,0.393
"P37","Positiva",0.234,0.19
"P37","Neutral",0.143,0.247
"P37","Algo negativa",0.043,0.057
"P37","Negativa",0.07,0.071
"P37","No sabe",0.111,0.042
"P38","Muy positiva",0.187,0.255
"P38","Positiva",0.169,0.246
"P38","Neutral",0.364,0.181
"P38","Algo negativa",0.083,0.106
"P38","Negativa",0.087,0.112
"P38","No sabe",0.11,0.1
"P39","Muy positiva",0.38,0.479
"P39","Positiva",0.216,0.23
"P39","Neutral",0.282,0.16
"P39","Algo negativa",0.056,0.034
"P39","Negativa",0.035,0.069
"P39","No sabe",0.031,0.028
"P40","Muy positiva",0.384,0.396
"P40","Positiva",0.218,0.21
"P40","Neutral",0.205,0.193
"P40","Algo negativa",0.032,0.057
"P40","Negativa",0.075,0.055
"P40","No sabe",0.086,0.089
"P41","Lo votaría",0.265,0.413
"P41","Puede que lo vote",0.154,0.04
"P41","Nunca lo votaría",0.44,0.486
"P41","No sabe",0.141,0.061
"P42","Lo votaría",0.142,0.182
"P42","Puede que lo vote",0.127,0.088
"P42","Nunca lo votaría",0.572,0.651
"P42","No sabe",0.159,0.079
"P43","Lo votaría",0.216,0.225
"P43","Puede que lo vote",0.104,0.063
"P43","Nunca lo votaría",0.602,0.67
"P43","No sabe",0.078,0.042
"P44","Lo votaría",0.178,0.069
"P44","Puede que lo vote",0.144,0.082
"P44","Nunca lo votaría",0.534,0.738
"P44","No sabe",0.144,0.111
"P45","Si",0.402,0.368
"P45","No",0.598,0.632
"PRESIDENTE","Sergio Massa a presidente por Unión por la Patria.",0.376,0.439
"PRESIDENTE","Patricia Bullrich a presidenta por Juntos por el Cambio",0.142,0.217
"PRESIDENTE","Javier Milei a presidente por la Libertad Avanza",0.255,0.256
"PRESIDENTE","Los candidatos a presidente de la Izquierda",0.063,0.023
"PRESIDENTE","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.04,0.021
"PRESIDENTE","En blanco",0.036,0.009
"PRESIDENTE","No sabe",0.088,0.035
"GOBERNADOR","Axel Kicillof a gobernador por Unión por la Patria.",0.448,0.448
"GOBERNADOR","Néstor Grindetti a gobernador por Juntos por el Cambio",0.174,0.211
"GOBERNADOR","Carolina Piparo a gobernadora por la Libertad Avanza",0.189,0.253
"GOBERNADOR","El candidato a gobernador de la Izquierda",0.059,0.023
"GOBERNADOR","En blanco",0.014,0.03
"GOBERNADOR","No sabe",0.116,0.035
"INTENDENTE","Gustavo Menéndez a intendente por Unión por la Patria.",0.228,0.441
"INTENDENTE","Zencich a intendente por Juntos por el Cambio",0.14,0.207
"INTENDENTE","Eduardo Varela a intendente por la Libertad Avanza",0.126,0.262
"INTENDENTE","Raul Othacehé a intendente por el frente vecinal crecer",0.149,0.002
"INTENDENTE","El candidato a intendente de la Izquierda",0.137,0.024
"INTENDENTE","En blanco",0.073,0.03
"INTENDENTE","No sabe",0.147,0.034
"CORTA_PRESIDENTE","Si",0.289,0
"CORTA_PRESIDENTE","No",0.711,1
"CORTA_GOBERNADOR","Si",0.422,0
"CORTA_GOBERNADOR","No",0.578,1
"CORTA_INTENDENTE","Si",0.607,0
"CORTA_INTENDENTE","No",0.393,1
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria.",0.405,0.46
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.171,0.22
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.26,0.263
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.064,0.024
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.064,0.021
"PRESIDENTE_imputada","En blanco",0.036,0.012
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria.",0.506,0.471
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.199,0.213
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.19,0.26
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.059,0.023
"GOBERNADOR_imputada","En blanco",0.046,0.033
"INTENDENTE_imputada","Gustavo Menéndez a intendente por Unión por la Patria.",0.295,0.463
"INTENDENTE_imputada","Zencich a intendente por Juntos por el Cambio",0.154,0.21
"INTENDENTE_imputada","Eduardo Varela a intendente por la Libertad Avanza",0.152,0.268
"INTENDENTE_imputada","Raul Othacehé a intendente por el frente vecinal crecer",0.154,0.002
"INTENDENTE_imputada","El candidato a intendente de la Izquierda",0.142,0.025
"INTENDENTE_imputada","En blanco",0.103,0.032
