"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Inflación",0.337,0.3,0.498,0.223
"P07","Inseguridad",0.17,0.129,0.095,0.036
"P07","Pandemia",0.102,0.115,0.101,0.106
"P07","Educación",0.093,0.087,0.064,0.028
"P07","Transporte público",0.008,0.021,0.001,0.041
"P07","Desempleo",0.048,0.191,0.119,0.249
"P07","Corrupción",0.216,0.092,0.077,0.023
"P07","Vivienda",0.002,0.006,0.012,0.145
"P07","Otros",0.024,0.027,0.027,0.015
"P07","No sabe",0,0.032,0.006,0.134
"P08","Gerardo Zamora",0.282,0.519,0.689,0.609
"P08","Pablo Mirolo",0.063,0.108,0.041,0.078
"P08","Rodrigo Posse",0.144,0.053,0.053,0
"P08","Natalia Neme",0.067,0.055,0.034,0.005
"P08","Emilio Rached",0.166,0.044,0.017,0.003
"P08","Marcelo Lugones",0.138,0.007,0.014,0.006
"P08","No sabe",0.14,0.214,0.152,0.299
"P09","Gerardo Zamora",0.169,0.439,0.533,0.477
"P09","Pablo Mirolo",0.096,0.189,0.132,0.124
"P09","Rodrigo Posse",0.191,0.009,0,0.007
"P09","Natalia Neme",0.106,0.112,0.043,0.004
"P09","Emilio Rached",0.193,0.069,0.057,0.021
"P09","Marcelo Lugones",0.071,0.023,0.028,0.003
"P09","No sabe",0.174,0.159,0.207,0.364
"P10","A los candidatos del Frente Cívico por Santiago",0.254,0.534,0.537,0.513
"P10","A los candidatos del Frente de Todos",0.027,0.055,0.116,0.045
"P10","A los candidatos de Cambiemos",0.554,0.133,0.021,0.009
"P10","A otros candidatos",0.071,0.133,0.141,0.015
"P10","No sabe",0.094,0.145,0.185,0.418
"P11","Positiva",0.066,0.318,0.489,0.25
"P11","Negativa",0.934,0.588,0.41,0.494
"P11","No sabe",0,0.094,0.101,0.256
"P12","Positiva",0.236,0.469,0.643,0.506
"P12","Negativa",0.648,0.496,0.297,0.341
"P12","No sabe",0.116,0.035,0.06,0.153
"P13","Positiva",0.192,0.765,0.61,0.517
"P13","Negativa",0.779,0.175,0.346,0.271
"P13","No sabe",0.029,0.06,0.044,0.212
"P14","Positiva",0.487,0.628,0.423,0.431
"P14","Negativa",0.489,0.359,0.544,0.398
"P14","No sabe",0.024,0.013,0.033,0.171
"P15","Positiva",0.147,0.479,0.691,0.488
"P15","Negativa",0.845,0.486,0.266,0.361
"P15","No sabe",0.008,0.035,0.043,0.151
"P16","Positiva",0.354,0.577,0.712,0.669
"P16","Negativa",0.551,0.351,0.212,0.196
"P16","No sabe",0.095,0.072,0.076,0.135
"P17","Positiva",0.466,0.535,0.295,0.403
"P17","Negativa",0.534,0.449,0.544,0.462
"P17","No sabe",0,0.016,0.161,0.135
"P19","Positiva",0.561,0.121,0.059,0.178
"P19","Neutra",0.245,0.555,0.125,0.13
"P19","Negativa",0.194,0.324,0.786,0.51
"P19","No sabe",0,0,0.03,0.182
"P20","Positiva",0.185,0.423,0.628,0.52
