"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.202,0.151,0.223,0.185,0.177,0.214
"P10","Casi siempre",0.291,0.356,0.31,0.329,0.334,0.285
"P10","Casi nunca",0.344,0.352,0.29,0.401,0.355,0.3
"P10","Nunca, pero esta es una excepción",0.163,0.141,0.177,0.085,0.134,0.201
"P11","El gobierno de Javier Milei",0.035,0.084,0.26,0.507,0.696,0.277
"P11","El gobierno de Alberto Fernández",0.9,0.71,0.419,0.163,0.107,0.248
"P11","Ambos",0.039,0.152,0.239,0.278,0.177,0.289
"P11","No sabe",0.026,0.054,0.082,0.052,0.02,0.186
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.246,0.231,0.151,0.092,0.065,0.14
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.368,0.434,0.375,0.339,0.245,0.223
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.198,0.154,0.125,0.089,0.07,0.159
"P12","Retirarla y no presentar nada",0.016,0.081,0.19,0.379,0.594,0.205
"P12","Volverla a presentar igual",0.146,0.091,0.045,0.017,0.013,0.023
"P12","No sabe",0.026,0.009,0.114,0.084,0.013,0.25
"P13","Javier Milei",0.882,0.621,0.375,0.151,0.059,0.182
"P13","Los gobernadores",0.057,0.222,0.433,0.76,0.881,0.426
"P13","No sabe",0.061,0.157,0.192,0.089,0.06,0.392
"P14","Muy de acuerdo",0.067,0.157,0.201,0.423,0.544,0.252
"P14","De acuerdo",0.044,0.102,0.15,0.221,0.253,0.107
"P14","Ni de acuerdo ni en desacuerdo",0.118,0.284,0.331,0.23,0.118,0.37
"P14","En desacuerdo",0.415,0.306,0.192,0.066,0.042,0.134
"P14","Muy en desacuerdo",0.339,0.147,0.097,0.04,0.034,0.072
"P14","No sabe",0.017,0.004,0.029,0.02,0.009,0.065
"P15","Muy de acuerdo",0.768,0.484,0.207,0.137,0.073,0.226
"P15","De acuerdo",0.11,0.276,0.243,0.103,0.072,0.094
"P15","Ni de acuerdo ni en desacuerdo",0.072,0.152,0.345,0.386,0.204,0.375
"P15","En desacuerdo",0.024,0.056,0.111,0.259,0.345,0.118
"P15","Muy en desacuerdo",0.02,0.021,0.05,0.075,0.227,0.084
"P15","No sabe",0.006,0.011,0.044,0.04,0.079,0.103
"P16","Muy positivo",0.819,0.477,0.246,0.119,0.058,0.194
"P16","Positivo",0.105,0.293,0.15,0.055,0.047,0.207
"P16","Ni positivo ni negativo",0.058,0.166,0.395,0.292,0.083,0.275
"P16","Negativo",0.007,0.04,0.12,0.423,0.288,0.149
"P16","Muy negativo",0.008,0.002,0.053,0.089,0.514,0.127
"P16","No sabe",0.003,0.022,0.036,0.022,0.01,0.048
"P17","Si",0.593,0.462,0.289,0.241,0.138,0.16
"P17","No",0.338,0.477,0.641,0.705,0.785,0.79
"P17","No sabe",0.069,0.061,0.07,0.054,0.077,0.05
"P18","Salva muchas vidas",0.322,0.201,0.16,0.112,0.097,0.373
"P18","Logra disminuir la cantidad de abortos que se producen",0.136,0.119,0.169,0.229,0.086,0.053
"P18","Representa una reasignación del gasto público en algo más necesario",0.24,0.097,0.16,0.216,0.045,0.12
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.131,0.291,0.238,0.175,0.32,0.071
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.097,0.201,0.234,0.239,0.432,0.238
"P18","No sabe",0.074,0.091,0.039,0.029,0.02,0.145
"P20","Si",0.776,0.592,0.389,0.222,0.112,0.21
"P20","No",0.069,0.239,0.532,0.74,0.786,0.713
"P20","No sabe",0.155,0.169,0.079,0.038,0.102,0.077
"P21","Logra disminuir los cargos militantes presentes en el estado",0.385,0.238,0.183,0.124,0.06,0.338
"P21","Evita la manipulación de la información por parte del estado",0.172,0.231,0.251,0.097,0.084,0.073
"P21","Representa una reasignación del gasto público en algo más necesario",0.262,0.236,0.119,0.134,0.044,0.04
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.097,0.147,0.256,0.376,0.49,0.421
"P21","Es parte de la persecución ideológica",0.062,0.132,0.113,0.23,0.305,0.076
"P21","No sabe",0.022,0.016,0.078,0.039,0.017,0.052
"P23","Si",0.88,0.658,0.493,0.294,0.157,0.406
"P23","No",0.039,0.208,0.424,0.631,0.762,0.503
"P23","No sabe",0.081,0.134,0.083,0.075,0.081,0.091
"P24","Es parte de una persecución ideológica",0.082,0.072,0.094,0.156,0.292,0.027
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.047,0.148,0.311,0.323,0.426,0.423
"P24","Representa una reasignación del gasto público en algo mas necesario",0.277,0.275,0.177,0.172,0.091,0.352
"P24","Logra disminuir los cargos militantes presentes en el estado",0.417,0.353,0.187,0.227,0.096,0.087
"P24","Contribuye a la libertad de pensamiento",0.17,0.139,0.148,0.111,0.092,0.078
"P24","No sabe",0.007,0.013,0.083,0.011,0.003,0.033
"P27","Inflación",0.236,0.309,0.221,0.289,0.302,0.273
"P27","Desempleo",0.051,0.123,0.135,0.151,0.114,0.084
"P27","Corrupción",0.535,0.348,0.292,0.161,0.126,0.26
"P27","Inseguridad",0.111,0.108,0.133,0.098,0.062,0.122
"P27","Precio del dólar",0.008,0.006,0.031,0.02,0.026,0.083
"P27","Pobreza",0.024,0.061,0.082,0.181,0.211,0.07
"P27","Narcotráfico",0.011,0.026,0.013,0.006,0.01,0.007
"P27","Tarifas",0.008,0.002,0.028,0.028,0.049,0.009
"P27","Otro",0.016,0.014,0.058,0.058,0.097,0.066
"P27","No sabe",0,0.003,0.007,0.008,0.003,0.026
"P31","Sin deuda",0.423,0.338,0.27,0.25,0.259,0.18
"P31","Menos de 10%",0.17,0.195,0.135,0.145,0.13,0.13
"P31","Entre 10 y 20%",0.121,0.124,0.105,0.139,0.117,0.094
"P31","Entre 20 y 30%",0.071,0.094,0.117,0.069,0.113,0.025
"P31","Entre 30 y 40%",0.065,0.066,0.088,0.074,0.092,0.126
