"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.191,0.213,0.178,0.254
"P10","Casi siempre",0.305,0.292,0.326,0.186
"P10","Casi nunca",0.343,0.322,0.363,0.27
"P10","Nunca, pero esta es una excepción",0.161,0.173,0.133,0.29
"P11","El gobierno de Javier Milei",0.056,0.171,0.624,0.183
"P11","El gobierno de Alberto Fernández",0.863,0.493,0.117,0.463
"P11","Ambos",0.051,0.248,0.227,0.181
"P11","No sabe",0.03,0.088,0.032,0.173
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.25,0.178,0.082,0.224
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.373,0.394,0.274,0.398
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.172,0.128,0.099,0.054
"P12","Retirarla y no presentar nada",0.026,0.156,0.489,0.145
"P12","Volverla a presentar igual",0.144,0.041,0.019,0.009
"P12","No sabe",0.035,0.103,0.037,0.17
"P13","Javier Milei",0.841,0.38,0.091,0.337
"P13","Los gobernadores",0.085,0.348,0.83,0.211
"P13","No sabe",0.074,0.272,0.079,0.452
"P14","Muy de acuerdo",0.097,0.181,0.456,0.197
"P14","De acuerdo",0.057,0.114,0.254,0.038
"P14","Ni de acuerdo ni en desacuerdo",0.14,0.35,0.192,0.473
"P14","En desacuerdo",0.38,0.248,0.053,0.213
"P14","Muy en desacuerdo",0.311,0.078,0.029,0.029
"P14","No sabe",0.015,0.029,0.016,0.05
"P15","Muy de acuerdo",0.69,0.281,0.098,0.297
"P15","De acuerdo",0.157,0.222,0.089,0.138
"P15","Ni de acuerdo ni en desacuerdo",0.075,0.361,0.286,0.331
"P15","En desacuerdo",0.039,0.07,0.303,0.103
"P15","Muy en desacuerdo",0.029,0.018,0.156,0.008
"P15","No sabe",0.01,0.048,0.068,0.123
"P16","Muy positivo",0.752,0.294,0.064,0.168
"P16","Positivo",0.172,0.232,0.027,0.085
"P16","Ni positivo ni negativo",0.038,0.363,0.196,0.577
"P16","Negativo",0.022,0.055,0.344,0.068
"P16","Muy negativo",0.01,0.029,0.35,0
"P16","No sabe",0.006,0.027,0.019,0.102
"P17","Si",0.559,0.323,0.181,0.247
"P17","No",0.376,0.608,0.75,0.753
"P17","No sabe",0.065,0.069,0.069,0
"P18","Salva muchas vidas",0.296,0.188,0.108,0.213
"P18","Logra disminuir la cantidad de abortos que se producen",0.111,0.178,0.139,0.046
"P18","Representa una reasignación del gasto público en algo más necesario",0.218,0.141,0.069,0.172
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.182,0.208,0.277,0.271
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.117,0.195,0.389,0.266
"P18","No sabe",0.076,0.09,0.018,0.032
"P20","Si",0.765,0.419,0.146,0.423
"P20","No",0.091,0.475,0.765,0.554
"P20","No sabe",0.144,0.106,0.089,0.023
"P21","Logra disminuir los cargos militantes presentes en el estado",0.352,0.238,0.073,0.313
"P21","Evita la manipulación de la información por parte del estado",0.174,0.215,0.115,0.217
"P21","Representa una reasignación del gasto público en algo más necesario",0.264,0.16,0.063,0.086
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.101,0.228,0.453,0.171
"P21","Es parte de la persecución ideológica",0.088,0.104,0.273,0.059
"P21","No sabe",0.021,0.055,0.023,0.154
"P23","Si",0.844,0.544,0.192,0.626
"P23","No",0.073,0.382,0.712,0.316
"P23","No sabe",0.083,0.074,0.096,0.058
"P24","Es parte de una persecución ideológica",0.07,0.079,0.268,0.026
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.062,0.265,0.397,0.084
"P24","Representa una reasignación del gasto público en algo mas necesario",0.283,0.235,0.115,0.552
"P24","Logra disminuir los cargos militantes presentes en el estado",0.402,0.272,0.106,0.092
"P24","Contribuye a la libertad de pensamiento",0.174,0.103,0.099,0.079
"P24","No sabe",0.009,0.046,0.015,0.167
"P27","Inflación",0.243,0.252,0.307,0.271
"P27","Desempleo",0.068,0.127,0.133,0.165
"P27","Corrupción",0.508,0.267,0.144,0.328
"P27","Inseguridad",0.099,0.173,0.075,0.137
"P27","Precio del dólar",0.014,0.012,0.032,0
"P27","Pobreza",0.032,0.063,0.178,0.026
"P27","Narcotráfico",0.007,0.019,0.014,0.025
"P27","Tarifas",0.008,0.014,0.038,0.011
"P27","Otro",0.019,0.062,0.074,0.008
"P27","No sabe",0.002,0.011,0.005,0.029
"P31","Sin deuda",0.394,0.278,0.237,0.252
"P31","Menos de 10%",0.175,0.157,0.128,0.102
"P31","Entre 10 y 20%",0.123,0.171,0.119,0.157
"P31","Entre 20 y 30%",0.078,0.091,0.114,0.047
