"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.204,0.182,0.202,0.162
"P10","Casi siempre",0.338,0.315,0.335,0.266
"P10","Casi nunca",0.346,0.366,0.307,0.335
"P10","Nunca, pero esta es una excepción",0.112,0.137,0.156,0.237
"P11","El gobierno de Javier Milei",0.293,0.276,0.376,0.243
"P11","El gobierno de Alberto Fernández",0.517,0.521,0.462,0.522
"P11","Ambos",0.165,0.162,0.12,0.157
"P11","No sabe",0.025,0.041,0.042,0.078
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.172,0.163,0.151,0.185
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.401,0.338,0.307,0.339
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.147,0.136,0.133,0.131
"P12","Retirarla y no presentar nada",0.195,0.246,0.288,0.187
"P12","Volverla a presentar igual",0.062,0.065,0.094,0.055
"P12","No sabe",0.023,0.052,0.027,0.103
"P13","Javier Milei",0.431,0.47,0.454,0.475
"P13","Los gobernadores",0.504,0.422,0.461,0.322
"P13","No sabe",0.065,0.108,0.085,0.203
"P14","Muy de acuerdo",0.296,0.243,0.313,0.183
"P14","De acuerdo",0.194,0.139,0.135,0.103
"P14","Ni de acuerdo ni en desacuerdo",0.144,0.217,0.148,0.252
"P14","En desacuerdo",0.223,0.24,0.186,0.273
"P14","Muy en desacuerdo",0.132,0.15,0.205,0.13
"P14","No sabe",0.011,0.011,0.013,0.059
"P15","Muy de acuerdo",0.42,0.379,0.403,0.329
"P15","De acuerdo",0.164,0.158,0.097,0.161
"P15","Ni de acuerdo ni en desacuerdo",0.2,0.202,0.174,0.225
"P15","En desacuerdo",0.139,0.151,0.176,0.1
"P15","Muy en desacuerdo",0.06,0.079,0.114,0.084
"P15","No sabe",0.017,0.031,0.036,0.101
"P16","Muy positivo",0.421,0.421,0.364,0.42
"P16","Positivo",0.175,0.102,0.104,0.151
"P16","Ni positivo ni negativo",0.16,0.162,0.146,0.146
"P16","Negativo",0.17,0.148,0.175,0.051
"P16","Muy negativo",0.067,0.158,0.199,0.158
"P16","No sabe",0.007,0.009,0.012,0.074
"P17","Si",0.458,0.355,0.341,0.332
"P17","No",0.46,0.587,0.569,0.625
"P17","No sabe",0.082,0.058,0.09,0.043
"P18","Salva muchas vidas",0.271,0.189,0.167,0.229
"P18","Logra disminuir la cantidad de abortos que se producen",0.143,0.142,0.128,0.087
"P18","Representa una reasignación del gasto público en algo más necesario",0.116,0.143,0.182,0.164
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.201,0.267,0.171,0.229
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.221,0.208,0.287,0.237
"P18","No sabe",0.048,0.051,0.065,0.054
"P20","Si",0.497,0.423,0.442,0.542
"P20","No",0.363,0.446,0.458,0.373
"P20","No sabe",0.14,0.131,0.1,0.085
"P21","Logra disminuir los cargos militantes presentes en el estado",0.233,0.218,0.207,0.272
"P21","Evita la manipulación de la información por parte del estado",0.177,0.162,0.131,0.194
"P21","Representa una reasignación del gasto público en algo más necesario",0.185,0.147,0.163,0.195
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.171,0.295,0.29,0.195
"P21","Es parte de la persecución ideológica",0.193,0.147,0.188,0.107
"P21","No sabe",0.041,0.031,0.021,0.037
"P23","Si",0.504,0.542,0.525,0.573
"P23","No",0.377,0.377,0.412,0.289
"P23","No sabe",0.119,0.081,0.063,0.138
"P24","Es parte de una persecución ideológica",0.111,0.167,0.145,0.09
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.231,0.23,0.239,0.244
"P24","Representa una reasignación del gasto público en algo mas necesario",0.19,0.215,0.215,0.164
"P24","Logra disminuir los cargos militantes presentes en el estado",0.262,0.26,0.247,0.341
"P24","Contribuye a la libertad de pensamiento",0.172,0.113,0.142,0.139
"P24","No sabe",0.034,0.015,0.012,0.022
"P27","Inflación",0.275,0.27,0.259,0.238
"P27","Desempleo",0.15,0.1,0.095,0.059
"P27","Corrupción",0.272,0.315,0.331,0.369
"P27","Inseguridad",0.112,0.108,0.088,0.112
"P27","Precio del dólar",0.019,0.013,0.02,0.048
"P27","Pobreza",0.095,0.114,0.107,0.061
"P27","Narcotráfico",0.015,0.01,0.013,0.014
"P27","Tarifas",0.016,0.024,0.023,0.036
"P27","Otro",0.04,0.044,0.062,0.047
"P27","No sabe",0.006,0.002,0.002,0.016
"P31","Sin deuda",0.352,0.316,0.326,0.305
"P31","Menos de 10%",0.184,0.148,0.141,0.142
"P31","Entre 10 y 20%",0.11,0.134,0.108,0.092
"P31","Entre 20 y 30%",0.071,0.097,0.105,0.061
"P31","Entre 30 y 40%",0.085,0.079,0.074,0.088
"P31","Mas del 40%",0.167,0.182,0.203,0.208
"P31","No sabe",0.031,0.044,0.043,0.104
"P32","Gran excedente habitual",0.011,0.003,0.008,0.024
"P32","Gran excedente excepcional",0.009,0.003,0.004,0.021
"P32","Pequeño excedente habitual",0.074,0.051,0.073,0.044
"P32","Pequeño excedente excepcional",0.062,0.06,0.062,0.071
"P32","Alcanza gastos familia",0.121,0.141,0.135,0.105
"P32","No alcanza gastos familia",0.107,0.142,0.118,0.106
"P32","Solo NBFamiliares",0.328,0.314,0.257,0.301
"P32","No alcanza NBFamiliares",0.283,0.274,0.329,0.32
"P32","No sabe",0.005,0.012,0.014,0.008
"P33","Positiva",0.292,0.172,0.226,0.191
"P33","Neutra",0.334,0.438,0.345,0.396
"P33","Negativa",0.363,0.377,0.42,0.404
"P33","No sabe",0.011,0.013,0.009,0.009
"P34","Mejor",0.1,0.101,0.122,0.112
"P34","Igual",0.29,0.322,0.251,0.335
"P34","Peor",0.549,0.539,0.591,0.534
"P34","No sabe",0.061,0.038,0.036,0.019
"P35","Mejor",0.293,0.323,0.33,0.357
"P35","Igual",0.205,0.202,0.145,0.149
"P35","Peor",0.436,0.4,0.479,0.334
"P35","No sabe",0.066,0.075,0.046,0.16
"P36","Positiva",0.221,0.122,0.161,0.08
"P36","Neutra",0.208,0.238,0.17,0.261
"P36","Negativa",0.568,0.63,0.659,0.64
"P36","No sabe",0.003,0.01,0.01,0.019
"P37","Mejor",0.195,0.216,0.232,0.221
"P37","Igual",0.205,0.227,0.174,0.166
"P37","Peor",0.537,0.508,0.54,0.508
"P37","No sabe",0.063,0.049,0.054,0.105
"P38","Mejor",0.344,0.396,0.386,0.427
"P38","Igual",0.167,0.13,0.112,0.077
"P38","Peor",0.453,0.418,0.446,0.371
"P38","No sabe",0.036,0.056,0.056,0.125
"P39","Positiva",0.519,0.463,0.421,0.44
"P39","Neutra",0.086,0.166,0.119,0.186
"P39","Negativa",0.391,0.362,0.452,0.317
"P39","No sabe",0.004,0.009,0.008,0.057
"P41","Positiva",0.444,0.434,0.417,0.429
"P41","Neutra",0.132,0.17,0.102,0.172
"P41","Negativa",0.416,0.386,0.471,0.334
"P41","No sabe",0.008,0.01,0.01,0.065
"P42","Positiva",0.429,0.37,0.362,0.345
"P42","Neutra",0.132,0.227,0.158,0.256
"P42","Negativa",0.429,0.394,0.469,0.327
"P42","No sabe",0.01,0.009,0.011,0.072
"P43","Positiva",0.459,0.426,0.389,0.489
"P43","Neutra",0.196,0.205,0.114,0.154
"P43","Negativa",0.34,0.357,0.491,0.324
"P43","No sabe",0.005,0.012,0.006,0.033
"P44","Positiva",0.172,0.113,0.149,0.104
"P44","Neutra",0.175,0.193,0.157,0.157
"P44","Negativa",0.648,0.692,0.69,0.712
"P44","No sabe",0.005,0.002,0.004,0.027
"P45","Positiva",0.344,0.269,0.348,0.228
"P45","Neutra",0.075,0.135,0.076,0.117
"P45","Negativa",0.568,0.592,0.571,0.623
"P45","No sabe",0.013,0.004,0.005,0.032
"P46","Positiva",0.32,0.285,0.26,0.272
"P46","Neutra",0.214,0.255,0.162,0.202
"P46","Negativa",0.462,0.457,0.577,0.497
"P46","No sabe",0.004,0.003,0.001,0.029
"P47","Positiva",0.281,0.165,0.107,0.166
"P47","Neutra",0.221,0.371,0.229,0.363
"P47","Negativa",0.474,0.453,0.657,0.368
"P47","No sabe",0.024,0.011,0.007,0.103
"P48","Positiva",0.287,0.207,0.276,0.201
"P48","Neutra",0.136,0.22,0.122,0.167
"P48","Negativa",0.572,0.572,0.597,0.611
"P48","No sabe",0.005,0.001,0.005,0.021
"P49","Positiva",0.299,0.294,0.232,0.3
"P49","Neutra",0.258,0.312,0.196,0.279
"P49","Negativa",0.417,0.386,0.567,0.368
"P49","No sabe",0.026,0.008,0.005,0.053
"P50","Positiva",0.358,0.304,0.354,0.25
"P50","Neutra",0.11,0.162,0.09,0.153
"P50","Negativa",0.512,0.528,0.55,0.546
"P50","No sabe",0.02,0.006,0.006,0.051
"P51","Positiva",0.357,0.302,0.298,0.325
"P51","Neutra",0.219,0.337,0.205,0.246
"P51","Negativa",0.404,0.35,0.487,0.25
"P51","No sabe",0.02,0.011,0.01,0.179
"P52","Positiva",0.468,0.481,0.443,0.476
"P52","Neutra",0.131,0.127,0.086,0.161
"P52","Negativa",0.392,0.389,0.469,0.334
"P52","No sabe",0.009,0.003,0.002,0.029
"P53","Positiva",0.487,0.465,0.402,0.421
"P53","Neutra",0.132,0.15,0.091,0.195
"P53","Negativa",0.378,0.383,0.505,0.363
"P53","No sabe",0.003,0.002,0.002,0.021
"P54","Positiva",0.333,0.225,0.259,0.177
"P54","Neutra",0.244,0.399,0.185,0.269
"P54","Negativa",0.366,0.352,0.536,0.261
"P54","No sabe",0.057,0.024,0.02,0.293
"P55","Positiva",0.265,0.129,0.134,0.066
"P55","Neutra",0.199,0.432,0.225,0.228
"P55","Negativa",0.474,0.423,0.615,0.336
"P55","No sabe",0.062,0.016,0.026,0.37
"P56","Positiva",0.293,0.155,0.088,0.121
"P56","Neutra",0.301,0.484,0.243,0.349
"P56","Negativa",0.363,0.346,0.653,0.255
"P56","No sabe",0.043,0.015,0.016,0.275
"P58","Positiva",0.528,0.441,0.414,0.434
"P58","Neutra",0.113,0.231,0.09,0.196
"P58","Negativa",0.33,0.323,0.492,0.192
"P58","No sabe",0.029,0.005,0.004,0.178
"P59","Positiva",0.614,0.256,0.214,0.221
"P59","Neutra",0.219,0.538,0.285,0.325
"P59","Negativa",0.159,0.194,0.49,0.14
"P59","No sabe",0.008,0.012,0.011,0.314
"P60","Positiva",0.452,0.298,0.292,0.244
"P60","Neutra",0.155,0.321,0.164,0.249
"P60","Negativa",0.377,0.372,0.537,0.274
"P60","No sabe",0.016,0.009,0.007,0.233
"P61","Positiva",0.455,0.214,0.256,0.092
"P61","Neutra",0.257,0.524,0.212,0.192
"P61","Negativa",0.255,0.235,0.505,0.108
"P61","No sabe",0.033,0.027,0.027,0.608
"P65","Radio",0.185,0.125,0.158,0.068
"P65","Televisión",0.462,0.394,0.284,0.385
"P65","Diario",0.023,0.115,0.041,0.012
"P65","Medio digital",0.178,0.173,0.247,0.141
"P65","Redes Sociales",0.115,0.141,0.228,0.262
"P65","Ninguno en particular",0.037,0.051,0.042,0.132
"P65","No sabe",0,0.001,0,0
"P66","Positiva",0.332,0.248,0.211,0.193
"P66","Neutra",0.278,0.394,0.226,0.346
"P66","Negativa",0.373,0.342,0.552,0.373
"P66","No sabe",0.017,0.016,0.011,0.088
"P67","Positiva",0.208,0.109,0.109,0.084
"P67","Neutra",0.249,0.352,0.207,0.37
"P67","Negativa",0.533,0.532,0.68,0.42
"P67","No sabe",0.01,0.007,0.004,0.126
