"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Siempre",0.221,0.171,0.184,0.203
"P10","Casi siempre",0.33,0.282,0.322,0.283
"P10","Casi nunca",0.313,0.371,0.344,0.331
"P10","Nunca, pero esta es una excepción",0.136,0.176,0.15,0.183
"P11","El gobierno de Javier Milei",0.09,0.156,0.529,0.271
"P11","El gobierno de Alberto Fernández",0.781,0.613,0.252,0.348
"P11","Ambos",0.091,0.185,0.177,0.288
"P11","No sabe",0.038,0.046,0.042,0.093
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.272,0.208,0.081,0.11
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.398,0.347,0.29,0.292
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.143,0.164,0.113,0.196
"P12","Retirarla y no presentar nada",0.054,0.118,0.432,0.124
"P12","Volverla a presentar igual",0.097,0.084,0.048,0.025
"P12","No sabe",0.036,0.079,0.036,0.253
"P13","Javier Milei",0.714,0.559,0.231,0.295
"P13","Los gobernadores",0.184,0.29,0.687,0.273
"P13","No sabe",0.102,0.151,0.082,0.432
"P14","Muy de acuerdo",0.121,0.162,0.414,0.176
"P14","De acuerdo",0.07,0.107,0.209,0.099
"P14","Ni de acuerdo ni en desacuerdo",0.219,0.258,0.151,0.212
"P14","En desacuerdo",0.378,0.244,0.114,0.269
"P14","Muy en desacuerdo",0.201,0.205,0.096,0.136
"P14","No sabe",0.011,0.024,0.016,0.108
"P15","Muy de acuerdo",0.618,0.405,0.205,0.317
"P15","De acuerdo",0.176,0.183,0.098,0.063
"P15","Ni de acuerdo ni en desacuerdo",0.117,0.261,0.225,0.28
"P15","En desacuerdo",0.045,0.087,0.267,0.156
"P15","Muy en desacuerdo",0.027,0.04,0.139,0.111
"P15","No sabe",0.017,0.024,0.066,0.073
"P16","Muy positivo",0.679,0.426,0.197,0.385
"P16","Positivo",0.172,0.161,0.065,0.03
"P16","Ni positivo ni negativo",0.09,0.253,0.148,0.308
"P16","Negativo",0.016,0.1,0.275,0.138
"P16","Muy negativo",0.031,0.049,0.294,0.124
"P16","No sabe",0.012,0.011,0.021,0.015
"P17","Si",0.527,0.394,0.227,0.367
"P17","No",0.406,0.544,0.699,0.633
"P17","No sabe",0.067,0.062,0.074,0
"P18","Salva muchas vidas",0.248,0.231,0.157,0.215
"P18","Logra disminuir la cantidad de abortos que se producen",0.119,0.179,0.117,0
"P18","Representa una reasignación del gasto público en algo más necesario",0.181,0.181,0.106,0.179
"P18","Deja desprotegidas a las mujeres que lo hacen clandestinamente",0.216,0.158,0.269,0.416
"P18","Representa un retroceso en la lucha de los derechos de las mujeres",0.172,0.153,0.328,0.124
"P18","No sabe",0.064,0.098,0.023,0.066
"P20","Si",0.645,0.558,0.261,0.172
"P20","No",0.157,0.37,0.652,0.546
"P20","No sabe",0.198,0.072,0.087,0.282
"P21","Logra disminuir los cargos militantes presentes en el estado",0.36,0.239,0.122,0.389
"P21","Evita la manipulación de la información por parte del estado",0.176,0.232,0.11,0
"P21","Representa una reasignación del gasto público en algo más necesario",0.2,0.238,0.091,0.083
"P21","Constituye una grave violación al derecho de libertad de expresión en Argentina",0.138,0.197,0.386,0.308
"P21","Es parte de la persecución ideológica",0.084,0.062,0.271,0.163
"P21","No sabe",0.042,0.032,0.02,0.057
"P23","Si",0.764,0.626,0.309,0.56
"P23","No",0.134,0.287,0.61,0.33
"P23","No sabe",0.102,0.087,0.081,0.11
"P24","Es parte de una persecución ideológica",0.094,0.091,0.217,0.027
"P24","Deja a los argentinos sin una importante oficina de defensa de los derechos de los discapacitados",0.111,0.215,0.325,0.314
"P24","Representa una reasignación del gasto público en algo mas necesario",0.216,0.221,0.179,0.582
"P24","Logra disminuir los cargos militantes presentes en el estado",0.379,0.34,0.15,0.047
"P24","Contribuye a la libertad de pensamiento",0.19,0.1,0.112,0.03
"P24","No sabe",0.01,0.033,0.017,0
"P27","Inflación",0.226,0.257,0.305,0.264
"P27","Desempleo",0.082,0.098,0.12,0.044
"P27","Corrupción",0.434,0.381,0.208,0.258
"P27","Inseguridad",0.142,0.112,0.072,0.109
"P27","Precio del dólar",0.012,0.012,0.027,0.072
"P27","Pobreza",0.041,0.081,0.146,0.19
"P27","Narcotráfico",0.02,0.011,0.008,0
"P27","Tarifas",0.01,0.008,0.04,0.011
"P27","Otro",0.027,0.038,0.068,0.047
"P27","No sabe",0.006,0.002,0.006,0.005
"P31","Sin deuda",0.377,0.311,0.283,0.218
"P31","Menos de 10%",0.162,0.176,0.131,0.103
"P31","Entre 10 y 20%",0.122,0.155,0.109,0.038
"P31","Entre 20 y 30%",0.09,0.087,0.095,0.011
"P31","Entre 30 y 40%",0.068,0.081,0.091,0.124
"P31","Mas del 40%",0.139,0.129,0.251,0.319
"P31","No sabe",0.042,0.061,0.04,0.187
"P32","Gran excedente habitual",0.015,0.004,0.005,0.022
"P32","Gran excedente excepcional",0.01,0.001,0.004,0.053
"P32","Pequeño excedente habitual",0.064,0.046,0.063,0.004
"P32","Pequeño excedente excepcional",0.071,0.07,0.049,0.083
"P32","Alcanza gastos familia",0.138,0.143,0.114,0.13
"P32","No alcanza gastos familia",0.087,0.139,0.152,0.095
"P32","Solo NBFamiliares",0.344,0.271,0.269,0.225
"P32","No alcanza NBFamiliares",0.259,0.309,0.333,0.38
"P32","No sabe",0.012,0.017,0.011,0.008
"P33","Positiva",0.276,0.182,0.164,0.124
"P33","Neutra",0.446,0.47,0.327,0.213
"P33","Negativa",0.263,0.343,0.497,0.655
"P33","No sabe",0.015,0.005,0.012,0.008
"P34","Mejor",0.14,0.109,0.08,0.021
"P34","Igual",0.46,0.382,0.143,0.266
"P34","Peor",0.378,0.455,0.738,0.623
"P34","No sabe",0.022,0.054,0.039,0.09
"P35","Mejor",0.508,0.375,0.165,0.23
"P35","Igual",0.249,0.227,0.113,0.168
"P35","Peor",0.161,0.279,0.668,0.381
"P35","No sabe",0.082,0.119,0.054,0.221
"P36","Positiva",0.218,0.11,0.105,0.097
"P36","Neutra",0.311,0.322,0.109,0.113
"P36","Negativa",0.457,0.555,0.778,0.753
"P36","No sabe",0.014,0.013,0.008,0.037
"P37","Mejor",0.33,0.24,0.114,0.16
"P37","Igual",0.32,0.27,0.091,0.161
"P37","Peor",0.286,0.411,0.745,0.635
"P37","No sabe",0.064,0.079,0.05,0.044
"P38","Mejor",0.621,0.444,0.191,0.367
"P38","Igual",0.158,0.174,0.076,0.107
"P38","Peor",0.157,0.287,0.682,0.429
"P38","No sabe",0.064,0.095,0.051,0.097
"P39","Positiva",0.719,0.529,0.225,0.293
"P39","Neutra",0.181,0.221,0.097,0.133
"P39","Negativa",0.092,0.218,0.669,0.445
"P39","No sabe",0.008,0.032,0.009,0.129
"P41","Positiva",0.693,0.477,0.218,0.391
"P41","Neutra",0.156,0.28,0.086,0.086
"P41","Negativa",0.135,0.216,0.68,0.37
"P41","No sabe",0.016,0.027,0.016,0.153
"P42","Positiva",0.611,0.423,0.174,0.296
"P42","Neutra",0.239,0.316,0.111,0.291
"P42","Negativa",0.136,0.243,0.696,0.288
"P42","No sabe",0.014,0.018,0.019,0.125
"P43","Positiva",0.701,0.457,0.206,0.368
"P43","Neutra",0.165,0.296,0.124,0.237
"P43","Negativa",0.127,0.229,0.661,0.364
"P43","No sabe",0.007,0.018,0.009,0.031
"P44","Positiva",0.097,0.1,0.178,0.148
"P44","Neutra",0.089,0.199,0.241,0.209
"P44","Negativa",0.812,0.699,0.576,0.491
"P44","No sabe",0.002,0.002,0.005,0.152
"P45","Positiva",0.131,0.176,0.489,0.392
"P45","Neutra",0.055,0.152,0.13,0.087
"P45","Negativa",0.809,0.66,0.372,0.435
"P45","No sabe",0.005,0.012,0.009,0.086
"P46","Positiva",0.588,0.262,0.092,0.209
"P46","Neutra",0.241,0.361,0.106,0.14
"P46","Negativa",0.167,0.372,0.797,0.537
"P46","No sabe",0.004,0.005,0.005,0.114
"P47","Positiva",0.332,0.111,0.107,0.024
"P47","Neutra",0.305,0.442,0.236,0.369
"P47","Negativa",0.349,0.416,0.642,0.268
"P47","No sabe",0.014,0.031,0.015,0.339
"P48","Positiva",0.13,0.161,0.359,0.195
"P48","Neutra",0.092,0.2,0.231,0.156
"P48","Negativa",0.775,0.634,0.407,0.482
"P48","No sabe",0.003,0.005,0.003,0.167
"P50","Positiva",0.107,0.136,0.564,0.141
"P50","Neutra",0.095,0.271,0.104,0.251
"P50","Negativa",0.781,0.584,0.323,0.376
"P50","No sabe",0.017,0.009,0.009,0.232
"P51","Positiva",0.521,0.309,0.172,0.35
"P51","Neutra",0.307,0.44,0.153,0.159
"P51","Negativa",0.14,0.209,0.649,0.221
"P51","No sabe",0.032,0.042,0.026,0.27
"P52","Positiva",0.775,0.544,0.216,0.382
"P52","Neutra",0.113,0.208,0.077,0.236
"P52","Negativa",0.105,0.243,0.701,0.345
"P52","No sabe",0.007,0.005,0.006,0.037
"P53","Positiva",0.813,0.469,0.187,0.351
"P53","Neutra",0.095,0.282,0.079,0.311
"P53","Negativa",0.088,0.245,0.732,0.248
"P53","No sabe",0.004,0.004,0.002,0.09
"P54","Positiva",0.177,0.12,0.361,0.111
"P54","Neutra",0.29,0.417,0.25,0.209
"P54","Negativa",0.484,0.386,0.341,0.264
"P54","No sabe",0.049,0.077,0.048,0.416
"P55","Positiva",0.105,0.059,0.219,0.039
"P55","Neutra",0.188,0.396,0.361,0.261
"P55","Negativa",0.652,0.464,0.365,0.213
"P55","No sabe",0.055,0.081,0.055,0.487
"P56","Positiva",0.225,0.112,0.127,0.025
"P56","Neutra",0.353,0.441,0.365,0.308
"P56","Negativa",0.386,0.388,0.466,0.159
"P56","No sabe",0.036,0.059,0.042,0.508
"P58","Positiva",0.745,0.518,0.21,0.354
"P58","Neutra",0.146,0.279,0.125,0.204
"P58","Negativa",0.091,0.17,0.641,0.093
"P58","No sabe",0.018,0.033,0.024,0.349
"P59","Positiva",0.403,0.311,0.204,0.277
"P59","Neutra",0.417,0.505,0.323,0.307
"P59","Negativa",0.143,0.144,0.428,0.067
"P59","No sabe",0.037,0.04,0.045,0.349
"P60","Positiva",0.554,0.323,0.149,0.272
"P60","Neutra",0.293,0.416,0.12,0.136
"P60","Negativa",0.124,0.224,0.706,0.23
"P60","No sabe",0.029,0.037,0.025,0.362
"P61","Positiva",0.415,0.264,0.129,0.165
"P61","Neutra",0.398,0.503,0.253,0.167
"P61","Negativa",0.104,0.134,0.531,0.122
"P61","No sabe",0.083,0.099,0.087,0.546
"P64","Positiva",0.154,0.138,0.136,0.247
"P64","Neutra",0.486,0.535,0.403,0.248
"P64","Negativa",0.236,0.207,0.365,0.1
"P64","No sabe",0.124,0.12,0.096,0.405
"P65","Radio",0.133,0.106,0.158,0.116
"P65","Televisión",0.486,0.359,0.312,0.214
"P65","Diario",0.074,0.074,0.064,0.059
"P65","Medio digital",0.133,0.218,0.217,0.032
"P65","Redes Sociales",0.128,0.191,0.187,0.436
"P65","Ninguno en particular",0.046,0.052,0.061,0.143
"P65","No sabe",0,0,0.001,0
"P66","Positiva",0.223,0.204,0.284,0.118
"P66","Neutra",0.337,0.357,0.29,0.508
"P66","Negativa",0.422,0.413,0.406,0.249
"P66","No sabe",0.018,0.026,0.02,0.125
"P67","Positiva",0.181,0.111,0.087,0.155
"P67","Neutra",0.348,0.41,0.199,0.299
"P67","Negativa",0.451,0.467,0.696,0.322
"P67","No sabe",0.02,0.012,0.018,0.224
