"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.33,0.18,0.171,0.189,0.21,0.141
"P10","Casi siempre",0.224,0.389,0.32,0.304,0.313,0.24
"P10","Casi nunca",0.305,0.341,0.372,0.32,0.345,0.317
"P10","Nunca, pero esta es una excepción",0.141,0.09,0.137,0.187,0.132,0.302
"P11","El gobierno de Javier Milei",0.727,0.644,0.391,0.204,0.115,0.223
"P11","El gobierno de Alberto Fernández",0.142,0.205,0.338,0.553,0.77,0.463
"P11","Ambos",0.102,0.137,0.21,0.201,0.082,0.226
"P11","No sabe",0.029,0.014,0.061,0.042,0.033,0.088
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.163,0.138,0.124,0.187,0.207,0.151
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.158,0.235,0.302,0.461,0.369,0.357
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.044,0.053,0.119,0.124,0.192,0.15
"P12","Retirarla y no presentar nada",0.61,0.534,0.328,0.098,0.088,0.189
"P12","Volverla a presentar igual",0.025,0.023,0.05,0.051,0.126,0.054
"P12","No sabe",0,0.017,0.077,0.079,0.018,0.099
"P13","Javier Milei",0.183,0.097,0.308,0.51,0.726,0.45
"P13","Los gobernadores",0.805,0.822,0.585,0.344,0.181,0.335
"P13","No sabe",0.012,0.081,0.107,0.146,0.093,0.215
"P14","Muy de acuerdo",0.569,0.484,0.329,0.205,0.126,0.222
"P14","De acuerdo",0.226,0.225,0.199,0.118,0.068,0.087
"P14","Ni de acuerdo ni en desacuerdo",0.089,0.207,0.248,0.259,0.121,0.253
"P14","En desacuerdo",0.067,0.047,0.126,0.296,0.356,0.236
"P14","Muy en desacuerdo",0.041,0.018,0.085,0.119,0.304,0.15
"P14","No sabe",0.008,0.019,0.013,0.003,0.025,0.052
"P15","Muy de acuerdo",0.192,0.132,0.196,0.43,0.647,0.311
"P15","De acuerdo",0.057,0.112,0.174,0.152,0.133,0.112
