"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Siempre",0.244,0.194,0.184,0.16,0.2,0.139
"P10","Casi siempre",0.261,0.41,0.296,0.347,0.34,0.283
"P10","Casi nunca",0.337,0.271,0.375,0.365,0.326,0.327
"P10","Nunca, pero esta es una excepción",0.158,0.125,0.145,0.128,0.134,0.251
"P11","El gobierno de Javier Milei",0.056,0.071,0.211,0.507,0.689,0.245
"P11","El gobierno de Alberto Fernández",0.879,0.866,0.548,0.186,0.127,0.504
"P11","Ambos",0.042,0.047,0.19,0.236,0.154,0.167
"P11","No sabe",0.023,0.016,0.051,0.071,0.03,0.084
"P12","Dividirla en partes y transformarlas en varios decretos de necesidad y urgencia",0.247,0.239,0.165,0.087,0.087,0.188
"P12","Dividirlas en diferentes leyes que se puedan ir votando paulatinamente",0.352,0.455,0.385,0.34,0.196,0.307
"P12","Realizar un plebiscito sobre la necesidad del tratamiento de la ley ómnibus",0.163,0.152,0.147,0.106,0.095,0.157
"P12","Retirarla y no presentar nada",0.029,0.017,0.187,0.388,0.57,0.188
"P12","Volverla a presentar igual",0.193,0.121,0.06,0.028,0.016,0.046
"P12","No sabe",0.016,0.016,0.056,0.051,0.036,0.114
"P13","Javier Milei",0.873,0.779,0.5,0.136,0.094,0.47
"P13","Los gobernadores",0.079,0.132,0.369,0.755,0.839,0.343
"P13","No sabe",0.048,0.089,0.131,0.109,0.067,0.187
"P14","Muy de acuerdo",0.117,0.105,0.204,0.377,0.548,0.182
"P14","De acuerdo",0.034,0.1,0.112,0.264,0.235,0.108
"P14","Ni de acuerdo ni en desacuerdo",0.064,0.118,0.272,0.248,0.116,0.239
"P14","En desacuerdo",0.416,0.364,0.254,0.062,0.045,0.264
"P14","Muy en desacuerdo",0.352,0.307,0.154,0.04,0.034,0.127
"P14","No sabe",0.017,0.006,0.004,0.009,0.022,0.08
"P15","Muy de acuerdo",0.848,0.644,0.355,0.184,0.123,0.312
"P15","De acuerdo",0.065,0.204,0.207,0.089,0.057,0.16
"P15","Ni de acuerdo ni en desacuerdo",0.047,0.084,0.238,0.34,0.192,0.249
"P15","En desacuerdo",0.012,0.028,0.109,0.259,0.341,0.124
"P15","Muy en desacuerdo",0.028,0.034,0.058,0.098,0.212,0.069
"P15","No sabe",0,0.006,0.033,0.03,0.075,0.086
"P16","Muy positivo",0.891,0.665,0.385,0.188,0.087,0.46
"P16","Positivo",0.09,0.245,0.143,0.031,0.049,0.167
"P16","Ni positivo ni negativo",0.003,0.072,0.235,0.237,0.088,0.192
"P16","Negativo",0.003,0.012,0.126,0.351,0.275,0.046
