"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Siempre",0.161,0.188,0.219,0.165
"P04","Casi siempre",0.482,0.466,0.411,0.442
"P04","Casi nunca",0.283,0.298,0.287,0.314
"P04","Nunca, pero esta es una excepción",0.074,0.048,0.083,0.079
"P05","Mucho",0.561,0.302,0.439,0.202
"P05","Bastante",0.348,0.491,0.331,0.376
"P05","Poco",0.087,0.165,0.159,0.295
"P05","Nada",0.004,0.038,0.067,0.076
"P05","No sabe",0,0.004,0.004,0.051
"P07","Néstor Grindetti a gobernador y Maximiliano Abad a vicegobernador por Juntos por el Cambio.",0.514,0.393,0.085,0.196
"P07","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.089,0.289,0.138,0.23
"P07","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.07,0.029,0.529,0.125
"P07","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.246,0.203,0.139,0.142
"P07","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.045,0.036,0.031,0.046
"P07","No sabe",0.036,0.05,0.078,0.261
"P10","Néstor Grindetti a gobernador y Joaquín De La Torre a vicegobernador por Juntos por el Cambio.",0.591,0.312,0.096,0.178
"P10","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.059,0.309,0.169,0.242
"P10","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.102,0.081,0.481,0.119
"P10","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.238,0.234,0.137,0.159
"P10","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.007,0.013,0.037,0.041
"P10","No sabe",0.003,0.051,0.08,0.261
"P13","Néstor Grindetti a gobernador y Fernando Burlando a vicegobernador por Juntos por el Cambio.",0.318,0.234,0.082,0.106
"P13","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.241,0.388,0.152,0.251
"P13","Axel Kicillof a gobernador y Verónica Magario a vicegobernadora por el Frente de Todos.",0.056,0.056,0.514,0.15
"P13","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.294,0.231,0.147,0.172
"P13","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.009,0.016,0.033,0.039
"P13","No sabe",0.082,0.075,0.072,0.282
"P16","Néstor Grindetti a gobernador y Maximiliano Abad a vicegobernador por Juntos por el Cambio.",0.498,0.32,0.101,0.168
"P16","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.145,0.333,0.163,0.211
"P16","Axel Kicillof a gobernador y Malena Galmarini a vicegobernadora por el Frente de Todos.",0.146,0.075,0.464,0.138
"P16","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.199,0.2,0.139,0.176
"P16","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0,0.03,0.034,0.055
"P16","No sabe",0.012,0.042,0.099,0.252
"P19","Néstor Grindetti a gobernador y Joaquín De La Torre a vicegobernador por Juntos por el Cambio.",0.503,0.349,0.09,0.135
"P19","Diego Santilli a gobernador y su candidato a vicegobernador por Juntos por el Cambio.",0.06,0.325,0.145,0.232
"P19","Axel Kicillof a gobernador y Malena Galmarini a vicegobernadora por el Frente de Todos.",0.095,0.077,0.466,0.125
"P19","A Guillermo Britos a gobernador y su candidato a vicegobernador por La Libertad Avanza.",0.299,0.181,0.172,0.169
"P19","A los candidatos a gobernador y vicegobernador por el Frente de Izquierda.",0.002,0.032,0.033,0.053
"P19","No sabe",0.041,0.036,0.094,0.286
"P22","Lo votaría",0.645,0.377,0.107,0.145
"P22","Puede que lo vote",0.119,0.312,0.104,0.148
"P22","Nunca lo votaría",0.151,0.221,0.699,0.225
"P22","No sabe",0.085,0.09,0.09,0.482
"P23","Lo votaría",0.36,0.411,0.143,0.222
"P23","Puede que lo vote",0.281,0.311,0.113,0.187
"P23","Nunca lo votaría",0.279,0.24,0.708,0.224
"P23","No sabe",0.08,0.038,0.036,0.367
"P24","Lo votaría",0.226,0.065,0.511,0.159
"P24","Puede que lo vote",0.05,0.1,0.048,0.053
"P24","Nunca lo votaría",0.681,0.828,0.429,0.624
"P24","No sabe",0.043,0.007,0.012,0.164
"P25","Lo votaría",0.299,0.15,0.111,0.113
"P25","Puede que lo vote",0.174,0.32,0.088,0.096
"P25","Nunca lo votaría",0.451,0.469,0.769,0.253
"P25","No sabe",0.076,0.061,0.032,0.538
"P27","Lo votaría",0.332,0.103,0.018,0.037
"P27","Puede que lo vote",0.243,0.529,0.052,0.037
"P27","Nunca lo votaría",0.298,0.25,0.84,0.131
"P27","No sabe",0.127,0.118,0.09,0.795
"P28","Lo votaría",0.149,0.031,0.337,0.097
"P28","Puede que lo vote",0.031,0.164,0.135,0.052
"P28","Nunca lo votaría",0.741,0.781,0.506,0.54
"P28","No sabe",0.079,0.024,0.022,0.311
"P29","Lo votaría",0.181,0.098,0.084,0.056
"P29","Puede que lo vote",0.267,0.273,0.122,0.207
"P29","Nunca lo votaría",0.493,0.517,0.753,0.413
"P29","No sabe",0.059,0.112,0.041,0.324
"P30","Lo votaría",0.096,0.067,0.216,0.067
"P30","Puede que lo vote",0.069,0.094,0.199,0.052
"P30","Nunca lo votaría",0.821,0.783,0.554,0.573
"P30","No sabe",0.014,0.056,0.031,0.308
"P31","Si",0.691,0.607,0.563,0.501
"P31","No",0.309,0.393,0.437,0.499
