"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.1,0.341,0.535,0.192
"P07","Al candidato de Juntos por el Cambio",0.553,0.289,0.13,0.079
"P07","Al candidato de los liberales - libertarios",0.245,0.077,0.11,0
"P07","Al candidato de la Izquierda",0,0.083,0.072,0
"P07","A otro candidato",0.046,0.098,0.041,0.293
"P07","No sabe",0.056,0.112,0.112,0.436
"P08","A Julio Zamora por el Frente de Todos",0.149,0.257,0.44,0.422
"P08","A Malena Galmarini por el Frente de Todos",0.026,0.083,0.189,0.072
"P08","A Segundo Cernadas por Cambiemos",0.419,0.216,0.093,0.119
"P08","A Nicolás Massot por Cambiemos",0.116,0.108,0.047,0.079
"P08","Al candidato de los liberales libertarios",0.187,0.196,0.141,0
"P08","A Paula Akerfeld por el Frente de Izquierda",0.039,0.01,0.053,0
"P08","No sabe",0.064,0.13,0.037,0.308
"P10","A Julio Zamora por el Frente de Todos",0.149,0.272,0.554,0.614
"P10","A Segundo Cernadas por Cambiemos",0.441,0.24,0.116,0.079
"P10","Al candidato de los liberales libertarios",0.262,0.188,0.153,0
"P10","A Paula Akerfeld por el Frente de Izquierda",0.012,0.012,0.049,0
"P10","No sabe",0.136,0.288,0.128,0.307
"P12","A Malena Galmarini por el Frente de Todos",0.138,0.208,0.467,0.422
"P12","A Segundo Cernadas por Cambiemos",0.533,0.284,0.158,0.151
"P12","Al candidato de los liberales libertarios",0.21,0.204,0.118,0
"P12","A Paula Akerfeld por el Frente de Izquierda",0.004,0.002,0.113,0
"P12","No sabe",0.115,0.302,0.144,0.427
"P14","Positiva",0.124,0.206,0.422,0.379
"P14","Neutra",0.159,0.264,0.222,0.294
"P14","Negativa",0.688,0.502,0.279,0.151
"P14","No sabe",0.029,0.028,0.077,0.176
"P15","Positiva",0.293,0.487,0.54,0.201
"P15","Neutra",0.229,0.268,0.212,0.72
"P15","Negativa",0.455,0.233,0.236,0.079
"P15","No sabe",0.023,0.012,0.012,0
"P16","Positiva",0.58,0.317,0.135,0.079
"P16","Neutra",0.259,0.411,0.281,0.792
"P16","Negativa",0.12,0.179,0.429,0
"P16","No sabe",0.041,0.093,0.155,0.129
"P17","Positiva",0.136,0.137,0.106,0
"P17","Neutra",0.289,0.373,0.325,0.601
"P17","Negativa",0.186,0.073,0.183,0
"P17","No sabe",0.389,0.417,0.386,0.399
"P18","Positiva",0.338,0.132,0.129,0.079
"P18","Neutra",0.415,0.477,0.356,0.294
"P18","Negativa",0.112,0.115,0.341,0.191
"P18","No sabe",0.135,0.276,0.174,0.436
"P19","Positiva",0.27,0.511,0.522,0.201
"P19","Neutra",0.235,0.155,0.2,0.413
"P19","Negativa",0.486,0.255,0.259,0.079
"P19","No sabe",0.009,0.079,0.019,0.307
"P20","Que continúe el intendente Julio Zamora",0.133,0.173,0.204,0
"P20","Que continúe Julio Zamora pero con mejoras",0.125,0.371,0.356,0.802
"P20","Que cambie Julio Zamora pero que se mantengan los avances",0.167,0.118,0.167,0.119
"P20","Que cambie el intendente Julio Zamora",0.575,0.338,0.273,0.079
"P21","Es kirchnerista",0.157,0.074,0.17,0
"P21","Forma parte del Frente de Todos",0.21,0.214,0.3,0.072
"P21","Es un hombre de Massa",0.186,0.156,0.192,0.072
"P21","Es un peronista independiente de centro",0.217,0.159,0.071,0
"P21","Es un oportunista y está donde le conviene",0.196,0.182,0.162,0.079
"P21","No sabe",0.034,0.215,0.105,0.777
"P22","Son lo mismo aunque estén en espacios politoca diferentes",0.182,0.211,0.137,0
"P22","Son aliados tácticos pero lo ocultan",0.195,0.056,0.127,0.072
"P22","Son adversarios políticos",0.494,0.345,0.419,0.079
"P22","No sabe",0.129,0.388,0.317,0.849
"P23","Son lo mismo, ambos son de Massa",0.292,0.208,0.215,0
"P23","Son aliados en el Frente de Todos pero compiten",0.398,0.345,0.372,0.072
"P23","Son enemigos porque Zamora traicionó a Massa",0.226,0.234,0.115,0.079
"P23","No sabe",0.084,0.213,0.298,0.849
