"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Al candidato del Frente de Todos",0.246,0.353,0.42,0.397
"P07","Al candidato de Juntos por el Cambio",0.545,0.206,0.202,0.046
"P07","Al candidato de los liberales - libertarios",0.068,0.084,0.263,0
"P07","Al candidato de la Izquierda",0.075,0,0.059,0.038
"P07","A otro candidato",0.019,0.144,0.028,0.067
"P07","No sabe",0.047,0.213,0.028,0.452
"P08","A Julio Zamora por el Frente de Todos",0.2,0.399,0.302,0.659
"P08","A Malena Galmarini por el Frente de Todos",0.09,0.096,0.147,0.063
"P08","A Segundo Cernadas por Cambiemos",0.424,0.154,0.139,0.046
"P08","A Nicolás Massot por Cambiemos",0.097,0.068,0.084,0.026
"P08","Al candidato de los liberales libertarios",0.096,0.123,0.255,0
"P08","A Paula Akerfeld por el Frente de Izquierda",0.016,0.057,0.051,0.02
"P08","No sabe",0.077,0.103,0.022,0.186
"P10","A Julio Zamora por el Frente de Todos",0.233,0.436,0.392,0.739
"P10","A Segundo Cernadas por Cambiemos",0.455,0.229,0.125,0.046
"P10","Al candidato de los liberales libertarios",0.129,0.112,0.31,0.011
"P10","A Paula Akerfeld por el Frente de Izquierda",0.021,0.012,0.047,0.021
"P10","No sabe",0.162,0.211,0.126,0.183
"P12","A Malena Galmarini por el Frente de Todos",0.171,0.361,0.349,0.656
"P12","A Segundo Cernadas por Cambiemos",0.539,0.245,0.191,0.127
"P12","Al candidato de los liberales libertarios",0.099,0.104,0.26,0.011
"P12","A Paula Akerfeld por el Frente de Izquierda",0.044,0,0.1,0.038
"P12","No sabe",0.147,0.29,0.1,0.168
"P14","Positiva",0.209,0.321,0.299,0.449
"P14","Neutra",0.197,0.296,0.15,0.347
"P14","Negativa",0.562,0.314,0.499,0.058
"P14","No sabe",0.032,0.069,0.052,0.146
"P15","Positiva",0.368,0.498,0.432,0.754
"P15","Neutra",0.308,0.273,0.165,0.142
"P15","Negativa",0.314,0.221,0.376,0.104
"P15","No sabe",0.01,0.008,0.027,0
"P16","Positiva",0.527,0.269,0.22,0.02
"P16","Neutra",0.263,0.439,0.252,0.281
"P16","Negativa",0.141,0.215,0.437,0.021
"P16","No sabe",0.069,0.077,0.091,0.678
"P17","Positiva",0.135,0.092,0.111,0.267
"P17","Neutra",0.353,0.372,0.29,0.181
"P17","Negativa",0.125,0.118,0.232,0.041
"P17","No sabe",0.387,0.418,0.367,0.511
"P18","Positiva",0.293,0.171,0.169,0
