"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.392,0.526,0.389,0.361
"P04","Realizo changas o trabajos de vez en cuando",0.189,0.165,0.256,0.342
"P04","No tengo trabajo",0.168,0.123,0.17,0
"P04","Soy jubilado o pensionado",0.251,0.186,0.185,0.297
"P05","Derecha",0.289,0.264,0.209,0.319
"P05","Centro derecha",0.323,0.272,0.244,0.295
"P05","Centro izquierda",0.077,0.097,0.223,0.097
"P05","Izquierda",0.049,0.049,0.126,0.114
"P05","No sabe",0.262,0.318,0.198,0.175
"P06","Muy importante",0.552,0.632,0.515,0.786
"P06","Algo importante",0.26,0.256,0.304,0.137
"P06","Nada importante",0.152,0.088,0.167,0.061
"P06","No sabe",0.036,0.024,0.014,0.016
"P07","Estoy de acuerdo",0.275,0.364,0.519,0.551
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.551,0.461,0.348,0.364
"P07","No estoy de acuerdo",0.141,0.142,0.084,0.074
"P07","No sabe",0.033,0.033,0.049,0.011
"P12","Lo votaría",0.469,0.406,0.346,0.323
"P12","Puede que lo vote",0.396,0.486,0.277,0.312
"P12","Nunca lo votaría",0.088,0.064,0.305,0
"P12","No sabe",0.047,0.044,0.072,0.365
"P13","Lo votaría",0.293,0.223,0.157,0.092
"P13","Puede que lo vote",0.334,0.533,0.18,0.087
"P13","Nunca lo votaría",0.331,0.151,0.625,0.073
"P13","No sabe",0.042,0.093,0.038,0.748
"P15","Lo votaría",0.232,0.114,0.087,0.072
"P15","Puede que lo vote",0.286,0.328,0.049,0.136
"P15","Nunca lo votaría",0.446,0.533,0.857,0.435
"P15","No sabe",0.036,0.025,0.007,0.357
"P16","Sí, lo votaría",0.832,0.592,0.219,0.616
"P16","Puede que lo vote",0.103,0.273,0.203,0.103
"P16","Nunca lo votaría",0.058,0.12,0.578,0.106
"P16","No sabe",0.007,0.015,0,0.175
"P17","Sí, la votaría",0.093,0.103,0.222,0.358
"P17","Puede que la vote",0.019,0.067,0.083,0.049
"P17","Nunca la votaría",0.882,0.826,0.695,0.582
"P17","No sabe",0.006,0.004,0,0.011
"P18","Cristina Fernández de Kirchner por el Frente de Todos",0.024,0.021,0.238,0.137
"P18","Mauricio Macri por Cambiemos",0.804,0.71,0.357,0.689
"P18","Javier Milei por los liberales",0.051,0.061,0.1,0.028
"P18","Nicolás del Caño por la izquierda",0.004,0.014,0.009,0.03
"P18","Otro candidato",0.117,0.194,0.296,0.116
"P19","Horacio Rodríguez Larreta por Cambiemos",0.622,0.643,0.495,0.327
"P19","Alberto Fernández por el Frente de Todos",0.105,0.14,0.193,0.552
"P19","Javier Milei por los liberales",0.079,0.047,0.115,0.054
"P19","Nicolás del Caño por la izquierda",0.004,0.002,0.009,0
"P19","Otro candidato",0.19,0.168,0.188,0.067
"P20","Mauricio Macri presidente Javier Milei vice",0.744,0.557,0.346,0.521
"P20","Sergio Massa presidente Gerardo Morales vice",0.024,0.011,0.212,0.028
"P20","Nicolas del Caño presidente Myriam Bregman vice",0.005,0.012,0.045,0.099
"P20","No sabe",0.227,0.42,0.397,0.352
"P21","Mauricio Macri presidente Patricia Bullrich vice",0.864,0.636,0.248,0.609
"P21","Alberto Fernández presidente Sergio Massa vice",0.008,0.008,0.163,0.19
"P21","Javier Milei presidente José Luis Espert vice",0.017,0.015,0.072,0
"P21","Horacio Rodríguez Larreta presidente Gerardo Morales vice",0.085,0.278,0.34,0.176
"P21","Cristina Fernández de Kirchner presidenta Jorge Capitanich vice",0,0,0.068,0
"P21","Otros candidatos",0.026,0.063,0.109,0.025
"P22","Muy buena",0.06,0.028,0.055,0
"P22","Buena",0,0.005,0.163,0.157
"P22","Ni buena ni mala",0.018,0.024,0.085,0.054
"P22","Mala",0.112,0.218,0.189,0.12
"P22","Muy mala",0.809,0.698,0.503,0.597
"P22","No sabe",0.001,0.027,0.005,0.072
"P23","Si",0.477,0.623,0.666,0.675
"P23","No",0.267,0.191,0.172,0.011
"P23","No sabe",0.256,0.186,0.162,0.314
"P24","El kirchnerismo",0.764,0.742,0.542,0.634
"P24","Cambiemos",0.051,0.048,0.147,0.174
"P24","Los medios de comunicación",0.037,0.045,0.205,0.157
"P24","Otros",0.075,0.092,0.035,0.009
"P24","No sabe",0.073,0.073,0.071,0.026
"P25","Sin deuda",0.301,0.259,0.337,0.491
"P25","Menos de 10%",0.177,0.274,0.177,0.112
"P25","Entre 10 y 20%",0.157,0.174,0.244,0.061
"P25","Entre 20 y 30%",0.1,0.076,0.084,0.083
"P25","Entre 30 y 40%",0.097,0.127,0.053,0.155
"P25","Mas del 40%",0.149,0.064,0.098,0.087
"P25","No sabe",0.019,0.026,0.007,0.011
"P26","Gran excedente habitual",0.008,0.015,0.004,0
"P26","Gran excedente excepcional",0,0.002,0,0.037
"P26","Pequeño excedente habitual",0.052,0.051,0.035,0.075
"P26","Pequeño excedente excepcional",0.055,0.09,0.156,0.129
"P26","Alcanza gastos familia",0.128,0.156,0.149,0.06
"P26","No alcanza gastos familia",0.177,0.159,0.139,0.214
"P26","Solo NBFamiliares",0.256,0.291,0.234,0.34
"P26","No alcanza NBFamiliares",0.318,0.224,0.276,0.12
"P26","No sabe",0.006,0.012,0.007,0.025
"P27","Muy buena",0.027,0.035,0.049,0
"P27","Buena",0.137,0.144,0.144,0.289
"P27","Ni buena ni mala",0.39,0.389,0.413,0.417
"P27","Mala",0.319,0.32,0.328,0.209
"P27","Muy mala",0.111,0.107,0.066,0.085
"P27","No sabe",0.016,0.005,0,0
"P28","Mejor",0.034,0.059,0.145,0.089
"P28","Igual",0.127,0.17,0.195,0.458
"P28","Peor",0.825,0.732,0.655,0.423
"P28","No sabe",0.014,0.039,0.005,0.03
"P29","Mejor",0.013,0.032,0.166,0.277
"P29","Igual",0.141,0.241,0.14,0.206
"P29","Peor",0.797,0.656,0.604,0.325
"P29","No sabe",0.049,0.071,0.09,0.192
"P30","Muy buena",0.055,0.027,0.011,0.06
"P30","Buena",0.022,0.005,0.054,0
"P30","Ni buena ni mala",0.026,0.006,0.11,0.427
"P30","Mala",0.18,0.257,0.336,0.28
"P30","Muy mala",0.717,0.705,0.486,0.233
"P30","No sabe",0,0,0.003,0
"P31","Muy buena",0.014,0.002,0.179,0
"P31","Buena",0.014,0.01,0.034,0.168
"P31","Ni buena ni mala",0.008,0.019,0.034,0.061
"P31","Mala",0.043,0.081,0.187,0.088
"P31","Muy mala",0.92,0.888,0.556,0.683
"P31","No sabe",0.001,0,0.01,0
"P32","Muy buena",0.011,0.015,0.033,0.138
"P32","Buena",0.027,0.018,0.179,0.04
"P32","Ni buena ni mala",0.032,0.069,0.099,0.132
"P32","Mala",0.124,0.206,0.282,0.139
"P32","Muy mala",0.806,0.692,0.404,0.551
"P32","No sabe",0,0,0.003,0
"P33","Muy buena",0.02,0.01,0.055,0
"P33","Buena",0.024,0.006,0.128,0.011
"P33","Ni buena ni mala",0.048,0.172,0.192,0.139
"P33","Mala",0.182,0.24,0.256,0.261
"P33","Muy mala",0.716,0.558,0.366,0.451
"P33","No sabe",0.01,0.014,0.003,0.138
"P34","Muy buena",0.033,0.019,0.171,0.016
"P34","Buena",0.042,0.013,0.053,0
"P34","Ni buena ni mala",0.021,0.067,0.07,0.239
"P34","Mala",0.07,0.152,0.127,0.119
"P34","Muy mala",0.829,0.745,0.576,0.626
