"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Si",0.641,0.888,0.851,0.818,0.797,0.707
"P05","Puede ser",0.193,0.082,0.116,0.139,0.182,0.104
"P05","No",0.166,0.03,0.033,0.043,0.021,0.189
"P06","Gerardo Zamora por el Frente Civico por Santiago",0.233,0.616,0.752,0.778,0.736,0.626
"P06","Pablo Mirolo por el Frente Renovador",0.181,0.102,0.074,0.114,0.103,0.045
"P06","Marcelo Lugones por Juntos por el Cambio",0.394,0.12,0.035,0.048,0.004,0.094
"P06","Emilio Rached por Juntos por el Cambio",0.092,0.029,0.033,0.01,0.025,0.095
"P06","Guillermo Suarez Melean por Juntos por el Cambio",0.028,0,0.016,0.001,0.016,0
"P06","Natalia Neme por Juntos por el Cambio",0.018,0,0.005,0.005,0,0
"P06","No sabe",0.054,0.133,0.085,0.044,0.116,0.14
"P08","Angel Nicolai del Frente Cívico por Santiago",0.222,0.346,0.464,0.527,0.567,0.227
"P08","Pablo Mirolo por el Frente renovador",0.23,0.127,0.306,0.144,0.176,0.095
"P08","Marcelo Lugones por Juntos por el Cambio",0.318,0.267,0.031,0.036,0.004,0
"P08","Emilio Rached por Juntos por el Cambio",0.183,0.093,0.01,0.022,0.025,0
"P08","Rodrigo Posse por Juntos por el Cambio",0.026,0.002,0.005,0.014,0.016,0
"P08","Facundo Perez Carletti por Juntos por el Cambio",0.014,0.037,0.023,0.024,0.013,0
"P08","Natalia Neme por Juntos por el Cambio",0,0.117,0.047,0.032,0.004,0
"P08","A otros candidatos",0,0,0.039,0.037,0.06,0.038
"P08","No sabe",0.007,0.011,0.075,0.164,0.135,0.64
"P10","El covid-19",0.102,0.165,0.211,0.226,0.181,0
"P10","El desempleo",0.163,0.351,0.249,0.305,0.198,0.152
"P10","El precio del dólar",0.128,0.098,0.148,0.061,0.04,0.095
"P10","La inseguridad",0.036,0,0.085,0.093,0.027,0.113
"P10","La inflación",0.085,0,0.121,0.064,0.143,0.038
"P10","La corrupción",0.289,0.183,0.067,0.055,0.076,0.049
"P10","La pobreza",0.08,0.102,0.082,0.114,0.214,0.182
"P10","Las tarifas",0.084,0,0,0.039,0.034,0
"P10","Otro",0.033,0.101,0.037,0.043,0.087,0.371
"P15","Muy buena",0.161,0.082,0.475,0.441,0.565,0.278
"P15","Buena",0.036,0.084,0.175,0.203,0.155,0.05
"P15","Ni buena ni mala",0.109,0.476,0.174,0.191,0.102,0.447
"P15","Mala",0.22,0.149,0.045,0.114,0.006,0.023
"P15","Muy mala",0.414,0.209,0.101,0.051,0.088,0
"P15","No sabe",0.06,0,0.03,0,0.084,0.202
"P17","Muy buena",0.151,0.131,0.365,0.598,0.715,0.026
"P17","Buena",0.086,0.236,0.258,0.129,0.054,0.547
"P17","Ni buena ni mala",0.126,0.063,0.215,0.119,0.097,0.036
"P17","Mala",0.12,0.19,0.032,0.066,0.008,0.048
"P17","Muy mala",0.483,0.38,0.124,0.084,0.116,0.023
"P17","No sabe",0.034,0,0.006,0.004,0.01,0.32
"P18","Muy buena",0.6,0.342,0.084,0.073,0.049,0.024
"P18","Buena",0.057,0.313,0.135,0.227,0.128,0.047
"P18","Ni buena ni mala",0.252,0.238,0.599,0.465,0.29,0.283
"P18","Mala",0.049,0,0.085,0.147,0.147,0
"P18","Muy mala",0,0,0.018,0.03,0.25,0
"P18","No sabe",0.042,0.107,0.079,0.058,0.136,0.646
"P19","Muy buena",0.077,0,0.059,0.121,0.176,0
"P19","Buena",0.021,0.345,0.238,0.177,0.292,0.052
"P19","Ni buena ni mala",0.127,0.429,0.48,0.51,0.263,0.315
"P19","Mala",0.132,0.105,0.106,0.133,0.074,0
"P19","Muy mala",0.596,0.086,0.062,0.035,0.103,0.022
"P19","No sabe",0.047,0.035,0.055,0.024,0.092,0.611
"P20","Si",0.531,0.556,0.683,0.609,0.665,0.319
"P20","No",0.469,0.444,0.317,0.391,0.335,0.681
