"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P10","Gran excedente habitual",0.01,0.003,0.024,0.032
"P10","Gran excedente excepcional",0,0.001,0.01,0
"P10","Pequeño excedente habitual",0.028,0.024,0.031,0.008
"P10","Pequeño excedente excepcional",0.03,0.029,0.057,0.091
"P10","Alcanza gastos familia",0.071,0.096,0.122,0.163
"P10","No alcanza gastos familia",0.104,0.097,0.129,0.047
"P10","Solo NBFamiliares",0.298,0.32,0.261,0.128
"P10","No alcanza NBFamiliares",0.446,0.419,0.363,0.243
"P10","No sabe",0.013,0.011,0.003,0.288
"P11","Positiva",0.438,0.285,0.151,0.072
"P11","Neutra",0.249,0.487,0.279,0.354
"P11","Negativa",0.276,0.218,0.557,0.376
"P11","No sabe",0.037,0.01,0.013,0.198
"P12","Positiva",0.38,0.386,0.423,0.324
"P12","Neutra",0.205,0.294,0.13,0.102
"P12","Negativa",0.408,0.315,0.428,0.453
"P12","No sabe",0.007,0.005,0.019,0.121
"P15","Muy buena",0.217,0.119,0.086,0.093
"P15","Buena",0.284,0.303,0.126,0.175
"P15","Ni buena ni mala",0.29,0.406,0.303,0.184
"P15","Mala",0.102,0.097,0.284,0.118
"P15","Muy mala",0.081,0.061,0.18,0.119
"P15","No sabe",0.026,0.014,0.021,0.311
"P16","Gobierno nacional",0.439,0.277,0.268,0.225
"P16","Gobierno provincial",0.373,0.365,0.581,0.373
"P16","No sabe",0.188,0.358,0.151,0.402
"P17","El anterior gobierno de Arabela Carreras",0.31,0.429,0.411,0.601
"P17","El actual gobierno de Alberto Weretilneck",0.525,0.284,0.515,0.35
"P17","No sabe",0.165,0.287,0.074,0.049
"P18","El anterior gobierno de Alberto Fernández",0.386,0.295,0.318,0.121
"P18","El actual gobierno de Javier Milei",0.608,0.641,0.595,0.306
"P18","No sabe",0.006,0.064,0.087,0.573
"P20","Positiva",0.5,0.117,0.064,0.168
"P20","Neutra",0.267,0.562,0.138,0.101
"P20","Negativa",0.199,0.307,0.793,0.347
"P20","No sabe",0.034,0.014,0.005,0.384
"P21","Positiva",0.41,0.118,0.064,0.158
"P21","Neutra",0.299,0.504,0.205,0.16
"P21","Negativa",0.28,0.339,0.715,0.545
"P21","No sabe",0.011,0.039,0.016,0.137
"P22","Muy de acuerdo",0.323,0.309,0.297,0.364
"P22","De acuerdo",0.271,0.202,0.203,0.142
"P22","Ni de acuerdo ni en desacuerdo",0.273,0.29,0.214,0.146
"P22","En desacuerdo",0.072,0.08,0.153,0.043
"P22","Muy en desacuerdo",0.055,0.063,0.091,0
"P22","No sabe",0.006,0.056,0.042,0.305
"P23","El estado nacional",0.15,0.19,0.147,0
"P23","El estado provincial",0.564,0.412,0.43,0.449
"P23","Ambos de forma coordinada",0.242,0.277,0.317,0.255
"P23","No sabe",0.044,0.121,0.106,0.296
"P24","Inseguridad y narcotráfico",0.291,0.35,0.312,0.301
"P24","Altos impuestos y tarifas",0.349,0.163,0.171,0.077
"P24","Educación y estado de las escuelas",0.121,0.292,0.159,0.044
"P24","Inflación",0.163,0.123,0.217,0.211
"P24","Estado de la salud",0.004,0.009,0.053,0.025
"P24","Corrupción",0.03,0.053,0.06,0.166
"P24","Pobreza",0.013,0.005,0.01,0
"P24","Medio ambiente, incendios y contaminación",0.006,0.002,0.003,0
"P24","Falta de trabajo",0.004,0.002,0.01,0.035
"P24","No sabe",0.019,0.001,0.005,0.141
"P28","Muy buena",0.103,0.047,0.019,0
"P28","Buena",0.214,0.064,0.055,0.084
