"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.111,0,0.003,0.008,0.009,0
"P10","Gran excedente excepcional",0,0,0.001,0,0.002,0.004
"P10","Pequeño excedente habitual",0.011,0,0.038,0.03,0.043,0.006
"P10","Pequeño excedente excepcional",0.037,0,0.048,0.068,0.032,0.003
"P10","Alcanza gastos familia",0.018,0,0.088,0.136,0.104,0.053
"P10","No alcanza gastos familia",0.108,0,0.116,0.122,0.051,0.242
"P10","Solo NBFamiliares",0.272,0,0.312,0.262,0.282,0.18
"P10","No alcanza NBFamiliares",0.443,0,0.391,0.362,0.468,0.393
"P10","No sabe",0,0,0.003,0.012,0.009,0.119
"P11","Muy buena",0.371,0,0.08,0.037,0.031,0.035
"P11","Buena",0.121,0,0.208,0.096,0.089,0.11
"P11","Ni buena ni mala",0.109,0,0.473,0.337,0.153,0.359
"P11","Mala",0.019,0,0.148,0.37,0.249,0.217
"P11","Muy mala",0.38,0,0.074,0.148,0.476,0.025
"P11","No sabe",0,0,0.017,0.012,0.002,0.254
"P12","Muy buena",0.498,0,0.241,0.255,0.344,0.061
"P12","Buena",0.054,0,0.161,0.112,0.078,0.118
"P12","Ni buena ni mala",0.116,0,0.252,0.172,0.084,0.218
"P12","Mala",0.045,0,0.143,0.14,0.136,0.053
"P12","Muy mala",0.265,0,0.201,0.3,0.355,0.422
"P12","No sabe",0.022,0,0.002,0.021,0.003,0.128
"P15","Muy buena",0.542,0,0.107,0.081,0.053,0.051
"P15","Buena",0.083,0,0.333,0.133,0.102,0.089
"P15","Ni buena ni mala",0.213,0,0.385,0.318,0.187,0.451
"P15","Mala",0.024,0,0.107,0.35,0.221,0.043
"P15","Muy mala",0.123,0,0.066,0.106,0.384,0.1
"P15","No sabe",0.015,0,0.002,0.012,0.053,0.266
"P16","Gobierno nacional",0.474,0,0.319,0.28,0.252,0.412
"P16","Gobierno provincial",0.33,0,0.447,0.54,0.623,0.209
"P16","No sabe",0.196,0,0.234,0.18,0.125,0.379
"P17","El anterior gobierno de Arabela Carreras",0.217,0,0.375,0.479,0.389,0.414
"P17","El actual gobierno de Alberto Weretilneck",0.705,0,0.371,0.442,0.561,0.467
"P17","No sabe",0.078,0,0.254,0.079,0.05,0.119
"P18","El anterior gobierno de Alberto Fernández",0.878,0,0.292,0.326,0.368,0.021
"P18","El actual gobierno de Javier Milei",0.122,0,0.689,0.656,0.524,0.7
"P18","No sabe",0,0,0.019,0.018,0.108,0.279
"P19","Muy buena",0.307,0,0.039,0.034,0.036,0
"P19","Buena",0.263,0,0.232,0.15,0.08,0.297
"P19","Ni buena ni mala",0.251,0,0.437,0.157,0.15,0.233
"P19","Mala",0.03,0,0.214,0.512,0.156,0.275
"P19","Muy mala",0.149,0,0.074,0.139,0.537,0.115
"P19","No sabe",0,0,0.004,0.008,0.041,0.08
"P20","Muy buena",0.341,0,0.012,0.046,0.031,0
"P20","Buena",0.234,0,0.171,0.071,0.022,0.032
"P20","Ni buena ni mala",0.176,0,0.479,0.179,0.117,0.266
"P20","Mala",0.047,0,0.219,0.514,0.194,0.373
"P20","Muy mala",0.202,0,0.102,0.183,0.624,0.068
"P20","No sabe",0,0,0.017,0.007,0.012,0.261
"P21","Muy buena",0.401,0,0.01,0.023,0,0.005
"P21","Buena",0.226,0,0.123,0.081,0.034,0.062
"P21","Ni buena ni mala",0.167,0,0.534,0.185,0.155,0.357
"P21","Mala",0.101,0,0.231,0.493,0.202,0.236
"P21","Muy mala",0.105,0,0.077,0.197,0.599,0.152
"P21","No sabe",0,0,0.025,0.021,0.01,0.188
"P22","Muy de acuerdo",0.536,0,0.345,0.303,0.249,0.155
"P22","De acuerdo",0.208,0,0.24,0.203,0.126,0.245
"P22","Ni de acuerdo ni en desacuerdo",0.043,0,0.315,0.229,0.225,0.191
"P22","En desacuerdo",0.197,0,0.063,0.16,0.09,0.088
"P22","Muy en desacuerdo",0.016,0,0.011,0.068,0.227,0.134
"P22","No sabe",0,0,0.026,0.037,0.083,0.187
"P23","El estado nacional",0.62,0,0.139,0.146,0.179,0.07
"P23","El estado provincial",0.132,0,0.515,0.449,0.434,0.445
"P23","Ambos de forma coordinada",0.138,0,0.294,0.317,0.267,0.118
"P23","No sabe",0.11,0,0.052,0.088,0.12,0.367
"P24","Inseguridad y narcotráfico",0.825,0,0.254,0.302,0.466,0.211
"P24","Altos impuestos y tarifas",0.069,0,0.19,0.177,0.119,0.172
"P24","Educación y estado de las escuelas",0.045,0,0.364,0.091,0.083,0.047
"P24","Inflación",0.061,0,0.113,0.37,0.017,0.118
"P24","Estado de la salud",0,0,0.008,0.01,0.162,0
"P24","Corrupción",0,0,0.032,0.029,0.105,0.41
"P24","Pobreza",0,0,0.008,0.01,0.026,0
"P24","Medio ambiente, incendios y contaminación",0,0,0.007,0.001,0.007,0
"P24","Falta de trabajo",0,0,0.007,0.005,0.014,0
"P24","No sabe",0,0,0.017,0.005,0.001,0.042
"P29","Peor",0.678,0,0.395,0.564,0.779,0.507
"P29","Igual",0.259,0,0.382,0.234,0.159,0.236
"P29","Mejor",0.016,0,0.167,0.033,0.055,0
"P29","No sabe",0.047,0,0.056,0.169,0.007,0.257
"P30","Peor",0.732,0,0.353,0.535,0.699,0.602
"P30","Igual",0.133,0,0.321,0.254,0.168,0.081
"P30","Mejor",0.087,0,0.206,0.144,0.11,0.07
"P30","No sabe",0.048,0,0.12,0.067,0.023,0.247
"P31","Javier Milei",0.685,0,0.354,0.425,0.464,0.204
"P31","Los gobernadores",0.297,0,0.509,0.455,0.405,0.597
"P31","No sabe",0.018,0,0.137,0.12,0.131,0.199
"P32","Muy buena",0.503,0,0.149,0.108,0.043,0.067
"P32","Buena",0.15,0,0.284,0.153,0.136,0.172
"P32","Ni buena ni mala",0.049,0,0.359,0.299,0.193,0.417
"P32","Mala",0.111,0,0.15,0.351,0.131,0.079
"P32","Muy mala",0.187,0,0.042,0.079,0.44,0.1
"P32","No sabe",0,0,0.016,0.01,0.057,0.165
"P34","Muy buena",0.354,0,0.141,0.126,0.098,0.115
"P34","Buena",0.195,0,0.19,0.136,0.153,0.256
"P34","Ni buena ni mala",0.094,0,0.367,0.251,0.241,0.27
"P34","Mala",0.126,0,0.171,0.278,0.104,0.096
"P34","Muy mala",0.231,0,0.1,0.164,0.38,0.127
"P34","No sabe",0,0,0.031,0.045,0.024,0.136
"P35","Muy buena",0.529,0,0.133,0.122,0.156,0.126
"P35","Buena",0.084,0,0.189,0.142,0.131,0.142
"P35","Ni buena ni mala",0.298,0,0.391,0.315,0.354,0.262
"P35","Mala",0.037,0,0.176,0.185,0.08,0.151
