"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.044,0,0.015,0.011,0.01,0.019
"P10","Gran excedente excepcional",0,0,0.013,0.001,0,0.01
"P10","Pequeño excedente habitual",0.007,0,0.042,0.024,0.048,0.007
"P10","Pequeño excedente excepcional",0.065,0,0.032,0.041,0.092,0
"P10","Alcanza gastos familia",0.026,0,0.087,0.156,0.146,0.056
"P10","No alcanza gastos familia",0.044,0,0.134,0.113,0.105,0.072
"P10","Solo NBFamiliares",0.294,0,0.265,0.284,0.24,0.233
"P10","No alcanza NBFamiliares",0.52,0,0.404,0.367,0.349,0.422
"P10","No sabe",0,0,0.008,0.003,0.01,0.181
"P11","Muy buena",0.397,0,0.056,0.032,0.066,0
"P11","Buena",0.267,0,0.089,0.038,0.098,0.021
"P11","Ni buena ni mala",0.059,0,0.54,0.168,0.105,0.16
"P11","Mala",0.122,0,0.232,0.581,0.1,0.277
"P11","Muy mala",0.099,0,0.074,0.173,0.631,0.121
"P11","No sabe",0.056,0,0.009,0.008,0,0.421
"P12","Muy buena",0.321,0,0.255,0.293,0.456,0.198
"P12","Buena",0.13,0,0.12,0.119,0.049,0.066
"P12","Ni buena ni mala",0.172,0,0.302,0.158,0.031,0.083
"P12","Mala",0.089,0,0.096,0.247,0.036,0.088
"P12","Muy mala",0.26,0,0.225,0.165,0.427,0.396
"P12","No sabe",0.028,0,0.002,0.018,0.001,0.169
"P16","Gobierno nacional",0.546,0,0.259,0.227,0.238,0.355
"P16","Gobierno provincial",0.251,0,0.364,0.673,0.731,0.387
"P16","No sabe",0.203,0,0.377,0.1,0.031,0.258
"P17","El anterior gobierno de Arabela Carreras",0.454,0,0.543,0.394,0.196,0.692
"P17","El actual gobierno de Alberto Weretilneck",0.323,0,0.319,0.557,0.754,0.144
"P17","No sabe",0.223,0,0.138,0.049,0.05,0.164
"P18","El anterior gobierno de Alberto Fernández",0.526,0,0.229,0.387,0.453,0.406
"P18","El actual gobierno de Javier Milei",0.442,0,0.703,0.498,0.547,0.509
"P18","No sabe",0.032,0,0.068,0.115,0,0.085
"P19","Muy buena",0.216,0,0.033,0.038,0.021,0.084
"P19","Buena",0.218,0,0.197,0.101,0.147,0.184
"P19","Ni buena ni mala",0.234,0,0.316,0.131,0.125,0.143
"P19","Mala",0.19,0,0.301,0.558,0.202,0.147
"P19","Muy mala",0.131,0,0.145,0.163,0.491,0.256
"P19","No sabe",0.011,0,0.008,0.009,0.014,0.186
"P20","Muy buena",0.214,0,0.012,0.037,0.032,0.057
"P20","Buena",0.187,0,0.112,0.073,0.078,0.037
"P20","Ni buena ni mala",0.256,0,0.388,0.107,0.103,0.141
"P20","Mala",0.197,0,0.298,0.596,0.185,0.206
"P20","Muy mala",0.142,0,0.165,0.185,0.591,0.296
"P20","No sabe",0.004,0,0.025,0.002,0.011,0.263
"P21","Muy buena",0.224,0,0.011,0.01,0.01,0
"P21","Buena",0.292,0,0.096,0.044,0.038,0.078
"P21","Ni buena ni mala",0.234,0,0.393,0.144,0.168,0.175
"P21","Mala",0.136,0,0.285,0.548,0.272,0.258
"P21","Muy mala",0.114,0,0.172,0.245,0.512,0.307
"P21","No sabe",0,0,0.043,0.009,0,0.182
"P22","Muy de acuerdo",0.577,0,0.226,0.267,0.26,0.056
"P22","De acuerdo",0.127,0,0.222,0.237,0.101,0.215
"P22","Ni de acuerdo ni en desacuerdo",0.151,0,0.323,0.208,0.218,0.19
"P22","En desacuerdo",0.056,0,0.111,0.199,0.186,0.016
"P22","Muy en desacuerdo",0.054,0,0.069,0.052,0.208,0.204
"P22","No sabe",0.035,0,0.049,0.037,0.027,0.319
"P23","El estado nacional",0.285,0,0.09,0.184,0.275,0.094
"P23","El estado provincial",0.571,0,0.429,0.387,0.302,0.235
"P23","Ambos de forma coordinada",0.092,0,0.365,0.328,0.323,0.289
"P23","No sabe",0.052,0,0.116,0.101,0.1,0.382
"P24","Inseguridad y narcotráfico",0.425,0,0.297,0.322,0.36,0.409
"P24","Altos impuestos y tarifas",0.23,0,0.249,0.125,0.203,0.103
"P24","Educación y estado de las escuelas",0.149,0,0.207,0.126,0.104,0.025
"P24","Inflación",0.148,0,0.167,0.304,0.115,0.111
"P24","Estado de la salud",0.015,0,0.018,0.026,0.078,0
"P24","Corrupción",0.025,0,0.037,0.069,0.117,0.154
"P24","Pobreza",0,0,0.007,0.02,0.001,0.1
"P24","Medio ambiente, incendios y contaminación",0.002,0,0.005,0.002,0.008,0
"P24","Falta de trabajo",0.006,0,0.009,0.003,0.014,0.008
"P24","No sabe",0,0,0.004,0.003,0,0.09
"P28","Muy buena",0.201,0,0.032,0.006,0.046,0.028
"P28","Buena",0.239,0,0.076,0.009,0.072,0.067
"P28","Ni buena ni mala",0.277,0,0.409,0.189,0.171,0.023
"P28","Mala",0.213,0,0.344,0.63,0.281,0.163
"P28","Muy mala",0.054,0,0.079,0.156,0.398,0.277
"P28","No sabe",0.016,0,0.06,0.01,0.032,0.442
"P29","Peor",0.548,0,0.504,0.554,0.569,0.647
"P29","Igual",0.309,0,0.295,0.29,0.264,0.179
"P29","Mejor",0.069,0,0.103,0.041,0.089,0.013
"P29","No sabe",0.074,0,0.098,0.115,0.078,0.161
"P30","Peor",0.503,0,0.438,0.566,0.626,0.55
"P30","Igual",0.268,0,0.288,0.25,0.213,0.093
"P30","Mejor",0.178,0,0.179,0.117,0.09,0.12
"P30","No sabe",0.051,0,0.095,0.067,0.071,0.237
"P31","Javier Milei",0.35,0,0.366,0.576,0.59,0.324
"P31","Los gobernadores",0.516,0,0.486,0.312,0.33,0.449
"P31","No sabe",0.134,0,0.148,0.112,0.08,0.227
"P32","Muy buena",0.602,0,0.043,0.039,0.107,0
"P32","Buena",0.218,0,0.18,0.086,0.149,0.029
"P32","Ni buena ni mala",0.068,0,0.537,0.206,0.034,0.209
"P32","Mala",0.072,0,0.194,0.521,0.127,0.225
"P32","Muy mala",0.04,0,0.018,0.123,0.583,0.143
"P32","No sabe",0,0,0.028,0.025,0,0.394
"P34","Muy buena",0.372,0,0.114,0.057,0.105,0.229
"P34","Buena",0.196,0,0.144,0.102,0.089,0.03
"P34","Ni buena ni mala",0.226,0,0.446,0.196,0.103,0.207
"P34","Mala",0.103,0,0.177,0.386,0.144,0.164
"P34","Muy mala",0.06,0,0.107,0.204,0.508,0.176
"P34","No sabe",0.043,0,0.012,0.055,0.051,0.194
"P35","Muy buena",0.302,0,0.097,0.158,0.206,0.044
"P35","Buena",0.217,0,0.14,0.161,0.153,0.045
"P35","Ni buena ni mala",0.235,0,0.462,0.297,0.284,0.24
"P35","Mala",0.161,0,0.13,0.144,0.14,0.074
"P35","Muy mala",0.064,0,0.104,0.208,0.198,0.141
"P35","No sabe",0.021,0,0.067,0.032,0.019,0.456
"P36","Muy buena",0.389,0,0.252,0.152,0.22,0.245
"P36","Buena",0.172,0,0.057,0.085,0.064,0.01
"P36","Ni buena ni mala",0.139,0,0.164,0.075,0.113,0.064
"P36","Mala",0.108,0,0.207,0.268,0.059,0.108
"P36","Muy mala",0.192,0,0.312,0.404,0.532,0.399
"P36","No sabe",0,0,0.008,0.016,0.012,0.174
"P37","Muy buena",0.248,0,0.121,0.103,0.197,0.131
"P37","Buena",0.078,0,0.147,0.171,0.133,0.038
"P37","Ni buena ni mala",0.074,0,0.171,0.22,0.158,0.082
"P37","Mala",0.242,0,0.264,0.229,0.137,0.096
"P37","Muy mala",0.32,0,0.294,0.265,0.364,0.527
"P37","No sabe",0.038,0,0.003,0.012,0.011,0.126
"P38","Muy buena",0.306,0,0.088,0.055,0.112,0.013
"P38","Buena",0.163,0,0.129,0.07,0.06,0.043
"P38","Ni buena ni mala",0.12,0,0.206,0.134,0.05,0.03
"P38","Mala",0.175,0,0.251,0.252,0.068,0.179
"P38","Muy mala",0.236,0,0.319,0.476,0.699,0.61
"P38","No sabe",0,0,0.007,0.013,0.011,0.125
"P39","Muy buena",0.361,0,0.228,0.109,0.101,0.254
"P39","Buena",0.127,0,0.077,0.097,0.122,0.072
"P39","Ni buena ni mala",0.06,0,0.167,0.087,0.082,0
"P39","Mala",0.183,0,0.196,0.253,0.038,0.117
