"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P10","Gran excedente habitual",0.01,0,0.002,0.003,0.051,0
"P10","Gran excedente excepcional",0,0,0.016,0,0.003,0.005
"P10","Pequeño excedente habitual",0.008,0,0.014,0.036,0.094,0.045
"P10","Pequeño excedente excepcional",0.063,0,0.022,0.067,0.092,0
"P10","Alcanza gastos familia",0.071,0,0.098,0.165,0.165,0.026
"P10","No alcanza gastos familia",0.059,0,0.091,0.081,0.181,0.266
"P10","Solo NBFamiliares",0.215,0,0.364,0.295,0.225,0.303
"P10","No alcanza NBFamiliares",0.574,0,0.373,0.342,0.186,0.286
"P10","No sabe",0,0,0.02,0.011,0.003,0.069
"P11","Muy buena",0.192,0,0.082,0.038,0.014,0.124
"P11","Buena",0.142,0,0.161,0.073,0.04,0.229
"P11","Ni buena ni mala",0.297,0,0.465,0.3,0.164,0.273
"P11","Mala",0.192,0,0.22,0.386,0.28,0.138
"P11","Muy mala",0.112,0,0.067,0.186,0.481,0.145
"P11","No sabe",0.065,0,0.005,0.017,0.021,0.091
"P12","Muy buena",0.165,0,0.204,0.372,0.554,0.12
"P12","Buena",0.072,0,0.141,0.176,0.089,0.07
"P12","Ni buena ni mala",0.152,0,0.255,0.106,0.121,0.296
"P12","Mala",0.146,0,0.168,0.099,0.084,0.022
"P12","Muy mala",0.456,0,0.224,0.217,0.135,0.412
"P12","No sabe",0.009,0,0.008,0.03,0.017,0.08
"P15","Muy buena",0.354,0,0.102,0.072,0.05,0.156
"P15","Buena",0.171,0,0.224,0.112,0.051,0.139
"P15","Ni buena ni mala",0.26,0,0.482,0.298,0.212,0.108
"P15","Mala",0.079,0,0.13,0.399,0.248,0.293
"P15","Muy mala",0.098,0,0.046,0.099,0.414,0.181
"P15","No sabe",0.038,0,0.016,0.02,0.025,0.123
"P16","Gobierno nacional",0.61,0,0.318,0.171,0.075,0.354
"P16","Gobierno provincial",0.293,0,0.352,0.697,0.855,0.434
"P16","No sabe",0.097,0,0.33,0.132,0.07,0.212
"P17","El anterior gobierno de Arabela Carreras",0.517,0,0.458,0.363,0.38,0.377
"P17","El actual gobierno de Alberto Weretilneck",0.282,0,0.321,0.532,0.598,0.326
"P17","No sabe",0.201,0,0.221,0.105,0.022,0.297
"P18","El anterior gobierno de Alberto Fernández",0.327,0,0.407,0.407,0.655,0.255
"P18","El actual gobierno de Javier Milei",0.64,0,0.574,0.445,0.324,0.745
"P18","No sabe",0.033,0,0.019,0.148,0.021,0
"P19","Muy buena",0.138,0,0.06,0.005,0.029,0.019
"P19","Buena",0.278,0,0.253,0.116,0.102,0.144
"P19","Ni buena ni mala",0.212,0,0.306,0.267,0.161,0.135
"P19","Mala",0.234,0,0.274,0.457,0.265,0.342
"P19","Muy mala",0.13,0,0.1,0.141,0.425,0.266
"P19","No sabe",0.008,0,0.007,0.014,0.018,0.094
"P20","Muy buena",0.145,0,0.048,0.017,0.022,0
"P20","Buena",0.165,0,0.187,0.079,0.014,0.034
"P20","Ni buena ni mala",0.338,0,0.308,0.184,0.176,0.286
"P20","Mala",0.186,0,0.283,0.56,0.273,0.257
"P20","Muy mala",0.133,0,0.151,0.148,0.503,0.295
"P20","No sabe",0.033,0,0.023,0.012,0.012,0.128
"P21","Muy buena",0.123,0,0.028,0.005,0.029,0
"P21","Buena",0.159,0,0.121,0.069,0.076,0.202
"P21","Ni buena ni mala",0.3,0,0.365,0.2,0.152,0.353
"P21","Mala",0.202,0,0.301,0.537,0.364,0.149
"P21","Muy mala",0.216,0,0.132,0.188,0.368,0.194
"P21","No sabe",0,0,0.053,0.001,0.011,0.102
"P22","Muy de acuerdo",0.485,0,0.286,0.251,0.244,0.229
"P22","De acuerdo",0.194,0,0.288,0.146,0.139,0.175
"P22","Ni de acuerdo ni en desacuerdo",0.167,0,0.278,0.225,0.283,0.2
"P22","En desacuerdo",0.067,0,0.062,0.288,0.158,0.051
"P22","Muy en desacuerdo",0.08,0,0.057,0.048,0.139,0.063
"P22","No sabe",0.007,0,0.029,0.042,0.037,0.282
"P23","El estado nacional",0.249,0,0.088,0.185,0.293,0.038
"P23","El estado provincial",0.556,0,0.494,0.388,0.233,0.533
"P23","Ambos de forma coordinada",0.122,0,0.338,0.327,0.351,0.257
"P23","No sabe",0.073,0,0.08,0.1,0.123,0.172
"P24","Inseguridad y narcotráfico",0.489,0,0.252,0.285,0.335,0.391
"P24","Altos impuestos y tarifas",0.181,0,0.228,0.236,0.163,0.19
"P24","Educación y estado de las escuelas",0.139,0,0.215,0.132,0.173,0.237
"P24","Inflación",0.135,0,0.213,0.251,0.119,0.074
