"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Del Frente de Todos y el peronismo",0.138,0.275,0.466,0.309
"P06","De Juntos por el cambio",0.463,0.185,0.103,0
"P06","De los Liberales libertarios",0.248,0.271,0.178,0.088
"P06","De la Izquierda",0.048,0.027,0.056,0.158
"P06","No sabe",0.103,0.242,0.197,0.445
"P07","A Alberto Fernández",0.475,0.233,0.202,0.492
"P07","A Sergio Massa",0.308,0.098,0.051,0.172
"P07","A algún candidato del peronismo",0.032,0.225,0.29,0.241
"P07","A algún candidato del kirchnerismo",0.185,0.444,0.457,0.095
"P08","A Alberto Fernández",0.244,0.089,0.089,0.306
"P08","A Sergio Massa",0.481,0.084,0.063,0.344
"P08","A algún candidato del peronismo",0.01,0.129,0.248,0.054
"P08","A Cristina Fernández de Kirchner",0.265,0.698,0.6,0.296
"P09","A Horacio Rodriguez Larreta",0.268,0.147,0.07,0
"P09","A Mauricio Macri",0.113,0.233,0.724,0
"P09","A Patricia Bullrich",0.322,0.394,0.191,0
"P09","A Facundo Manes",0.085,0.124,0.005,0
"P09","A Gerardo Morales",0.212,0.102,0.01,0
"P10","Eduardo Costa por Cambia Santa Cruz",0.311,0.061,0.068,0.02
"P10","Máximo Kirchner por el Frente de Todos",0.094,0.09,0.13,0.205
"P10","Pablo Grasso por el Frente de Todos",0.073,0.127,0.24,0.125
"P10","Javier Belloni por el Frente de Todos",0.093,0.231,0.08,0.093
"P10","Pablo González por el Frente de Todos",0.015,0.024,0.055,0
"P10","Fernando Cotillo por el Frente de Todos",0,0.026,0.026,0
"P10","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.134,0.23,0.246,0.226
"P10","Roxana Reyes por Cambia Santa Cruz",0.208,0.056,0.03,0
"P10","No sabe",0.072,0.155,0.125,0.331
"P11","Eduardo Costa por Cambia Santa Cruz",0.297,0.154,0.063,0.009
"P11","Pablo Grasso por el Frente de Todos",0.08,0.129,0.237,0.201
"P11","Javier Belloni por el Frente de Todos",0.069,0.219,0.068,0.093
"P11","Alicia Kirchner por el Frente de Todos",0.069,0.041,0.124,0.119
"P11","Pablo González por el Frente de Todos",0.003,0.033,0.054,0.052
"P11","Fernando Cotillo por el Frente de Todos",0.001,0.025,0.028,0.016
"P11","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.145,0.237,0.226,0.181
"P11","Roxana Reyes por Cambia Santa Cruz",0.261,0.051,0.054,0
"P11","No sabe",0.075,0.111,0.146,0.329
"P12","Eduardo Costa por Cambia Santa Cruz",0.297,0.119,0.086,0.009
"P12","Javier Belloni por el Frente de Todos",0.092,0.166,0.117,0.225
"P12","Pablo Grasso por el Frente de Todos",0.098,0.14,0.256,0.157
