"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.099,0.201,0.525,0.038
"P07","De Cambiemos",0.648,0.24,0.115,0.213
"P07","De los Liberales libertarios",0.177,0.424,0.189,0
"P07","De la Izquierda",0.015,0,0.029,0
"P07","No sabe",0.061,0.135,0.142,0.749
"P09","A Alberto Fernández",0.36,0.303,0.138,0
"P09","A Sergio Massa",0.123,0.106,0.115,0
"P09","A algún candidato del peronismo",0.241,0.166,0.089,0
"P09","A algún candidato del kirchnerismo",0.276,0.425,0.658,1
"P10","A Alberto Fernández",0.352,0.035,0.063,0
"P10","A Sergio Massa",0,0.071,0.066,0
"P10","A algún candidato del peronismo",0.305,0.192,0.059,0
"P10","A Cristina Fernández de Kirchner",0.343,0.702,0.812,1
"P11","A Horacio Rodriguez Larreta",0.171,0.262,0.215,0
"P11","A Patricia Bullrich",0.777,0.549,0.454,1
"P11","A Facundo Manes",0.015,0.063,0.274,0
"P11","A Gerardo Morales",0.037,0.126,0.057,0
"P12","Lo votaria",0.109,0.191,0.44,0.224
"P12","Puede que lo vote",0.186,0.126,0.156,0.175
"P12","Nunca lo votaría",0.626,0.435,0.298,0.213
"P12","No sabe",0.079,0.248,0.106,0.388
"P13","Lo votaria",0.352,0.182,0.06,0.145
"P13","Puede que lo vote",0.349,0.252,0.155,0
"P13","Nunca lo votaría",0.206,0.342,0.667,0.213
"P13","No sabe",0.093,0.224,0.118,0.642
"P14","Lo votaria",0.171,0.057,0.019,0
"P14","Puede que lo vote",0.22,0.087,0.107,0.213
"P14","Nunca lo votaría",0.295,0.297,0.516,0.117
"P14","No sabe",0.314,0.559,0.358,0.67
"P15","Lo votaria",0.071,0,0.041,0
"P15","Puede que lo vote",0.125,0.096,0.15,0.251
"P15","Nunca lo votaría",0.443,0.425,0.49,0
"P15","No sabe",0.361,0.479,0.319,0.749
"P16","Lo votaria",0.076,0.017,0.024,0
"P16","Puede que lo vote",0.107,0.047,0.046,0.213
"P16","Nunca lo votaría",0.396,0.42,0.518,0
"P16","No sabe",0.421,0.516,0.412,0.787
"P17","Lo votaria",0.076,0.027,0.009,0
"P17","Puede que lo vote",0.137,0.058,0.032,0.388
"P17","Nunca lo votaría",0.39,0.424,0.562,0.224
"P17","No sabe",0.397,0.491,0.397,0.388
"P18","Lucas Ghi con el  apoyo de Axel Kicillof y Cristina Fernández de Kirchner por el Frente de Todos",0.044,0.186,0.488,0.038
"P18","A Martin Marinucci con el apoyo de Axel Kicillof y Sergio Massa  por el Frente de Todos",0.049,0.058,0.047,0.079
"P18","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta y Mauricio Macri por Juntos por el Cambio",0.25,0.168,0.109,0
"P18","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.459,0.15,0.066,0.213
"P18","Al candidato de José Luis Espert por Juntos por el Cambio",0.044,0.067,0.03,0
"P18","A Roly Moretto con el apoyo de Facundo Manes por Juntos por el Cambio",0.043,0.082,0.092,0.107
"P18","A Ariel Diguan con el apoyo de Javier Milei por la Libertad Avanza",0.072,0.215,0.109,0
"P18","Al candidato del Frente de Izquierda",0,0.017,0.023,0
