"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.518,0.35,0.164,0.365
"P07","De Cambiemos",0.216,0.329,0.335,0.322
"P07","De los Liberales libertarios",0.123,0.187,0.349,0.183
"P07","De la Izquierda",0.025,0.024,0.015,0.021
"P07","No sabe",0.118,0.11,0.137,0.109
"P09","A Alberto Fernández",0.135,0.222,0.211,0.099
"P09","A Sergio Massa",0.087,0.118,0.194,0.111
"P09","A algún candidato del peronismo",0.132,0.154,0.049,0.038
"P09","A algún candidato del kirchnerismo",0.646,0.506,0.546,0.752
"P10","A Alberto Fernández",0.113,0.067,0.112,0.064
"P10","A Sergio Massa",0.02,0.059,0.214,0.032
"P10","A algún candidato del peronismo",0.097,0.115,0.053,0.038
"P10","A Cristina Fernández de Kirchner",0.77,0.759,0.621,0.866
"P11","A Horacio Rodriguez Larreta",0.167,0.225,0.15,0.242
"P11","A Patricia Bullrich",0.614,0.636,0.792,0.64
"P11","A Facundo Manes",0.131,0.099,0.032,0.053
"P11","A Gerardo Morales",0.088,0.04,0.026,0.065
"P12","Lo votaria",0.385,0.333,0.184,0.322
"P12","Puede que lo vote",0.269,0.149,0.096,0.132
"P12","Nunca lo votaría",0.232,0.403,0.646,0.35
"P12","No sabe",0.114,0.115,0.074,0.196
"P13","Lo votaria",0.096,0.222,0.152,0.22
"P13","Puede que lo vote",0.254,0.199,0.313,0.098
"P13","Nunca lo votaría",0.571,0.421,0.432,0.496
"P13","No sabe",0.079,0.158,0.103,0.186
"P14","Lo votaria",0.087,0.079,0.066,0.042
"P14","Puede que lo vote",0.165,0.159,0.175,0.049
"P14","Nunca lo votaría",0.477,0.384,0.415,0.364
"P14","No sabe",0.271,0.378,0.344,0.545
"P15","Lo votaria",0.106,0.032,0.015,0.007
"P15","Puede que lo vote",0.227,0.142,0.097,0.087
"P15","Nunca lo votaría",0.413,0.46,0.57,0.348
"P15","No sabe",0.254,0.366,0.318,0.558
"P16","Lo votaria",0.043,0.052,0.033,0.016
"P16","Puede que lo vote",0.113,0.09,0.06,0.016
"P16","Nunca lo votaría",0.52,0.422,0.508,0.358
"P16","No sabe",0.324,0.436,0.399,0.61
"P17","Lo votaria",0.056,0.025,0.041,0.002
"P17","Puede que lo vote",0.098,0.075,0.071,0.038
"P17","Nunca lo votaría",0.551,0.494,0.488,0.37
